,density,Run,AgentId,Posição,height,width,air_humidity,wind_force
22030,0.75,3,"(20, 40)","(20, 40)",100,100,0.95,0.1
22029,0.75,3,"(20, 37)","(20, 37)",100,100,0.95,0.1
22028,0.75,3,"(20, 36)","(20, 36)",100,100,0.95,0.1
22027,0.75,3,"(20, 35)","(20, 35)",100,100,0.95,0.1
22026,0.75,3,"(20, 34)","(20, 34)",100,100,0.95,0.1
22025,0.75,3,"(20, 33)","(20, 33)",100,100,0.95,0.1
22024,0.75,3,"(20, 31)","(20, 31)",100,100,0.95,0.1
22023,0.75,3,"(20, 30)","(20, 30)",100,100,0.95,0.1
22022,0.75,3,"(20, 29)","(20, 29)",100,100,0.95,0.1
22021,0.75,3,"(20, 27)","(20, 27)",100,100,0.95,0.1
22020,0.75,3,"(20, 26)","(20, 26)",100,100,0.95,0.1
22019,0.75,3,"(20, 25)","(20, 25)",100,100,0.95,0.1
22018,0.75,3,"(20, 24)","(20, 24)",100,100,0.95,0.1
22017,0.75,3,"(20, 23)","(20, 23)",100,100,0.95,0.1
22042,0.75,3,"(20, 52)","(20, 52)",100,100,0.95,0.1
22043,0.75,3,"(20, 55)","(20, 55)",100,100,0.95,0.1
22044,0.75,3,"(20, 56)","(20, 56)",100,100,0.95,0.1
22045,0.75,3,"(20, 58)","(20, 58)",100,100,0.95,0.1
22071,0.75,3,"(20, 88)","(20, 88)",100,100,0.95,0.1
22070,0.75,3,"(20, 87)","(20, 87)",100,100,0.95,0.1
22069,0.75,3,"(20, 86)","(20, 86)",100,100,0.95,0.1
22068,0.75,3,"(20, 84)","(20, 84)",100,100,0.95,0.1
22067,0.75,3,"(20, 83)","(20, 83)",100,100,0.95,0.1
22066,0.75,3,"(20, 82)","(20, 82)",100,100,0.95,0.1
22065,0.75,3,"(20, 81)","(20, 81)",100,100,0.95,0.1
22064,0.75,3,"(20, 80)","(20, 80)",100,100,0.95,0.1
22063,0.75,3,"(20, 79)","(20, 79)",100,100,0.95,0.1
22062,0.75,3,"(20, 78)","(20, 78)",100,100,0.95,0.1
22061,0.75,3,"(20, 77)","(20, 77)",100,100,0.95,0.1
22060,0.75,3,"(20, 76)","(20, 76)",100,100,0.95,0.1
22073,0.75,3,"(20, 90)","(20, 90)",100,100,0.95,0.1
22059,0.75,3,"(20, 74)","(20, 74)",100,100,0.95,0.1
22057,0.75,3,"(20, 72)","(20, 72)",100,100,0.95,0.1
22056,0.75,3,"(20, 71)","(20, 71)",100,100,0.95,0.1
22055,0.75,3,"(20, 70)","(20, 70)",100,100,0.95,0.1
22054,0.75,3,"(20, 69)","(20, 69)",100,100,0.95,0.1
22053,0.75,3,"(20, 67)","(20, 67)",100,100,0.95,0.1
22052,0.75,3,"(20, 66)","(20, 66)",100,100,0.95,0.1
22051,0.75,3,"(20, 65)","(20, 65)",100,100,0.95,0.1
22050,0.75,3,"(20, 64)","(20, 64)",100,100,0.95,0.1
22049,0.75,3,"(20, 63)","(20, 63)",100,100,0.95,0.1
22048,0.75,3,"(20, 62)","(20, 62)",100,100,0.95,0.1
22047,0.75,3,"(20, 60)","(20, 60)",100,100,0.95,0.1
22046,0.75,3,"(20, 59)","(20, 59)",100,100,0.95,0.1
22058,0.75,3,"(20, 73)","(20, 73)",100,100,0.95,0.1
21425,0.75,3,"(12, 59)","(12, 59)",100,100,0.95,0.1
21424,0.75,3,"(12, 58)","(12, 58)",100,100,0.95,0.1
21423,0.75,3,"(12, 57)","(12, 57)",100,100,0.95,0.1
20800,0.75,3,"(4, 25)","(4, 25)",100,100,0.95,0.1
20799,0.75,3,"(4, 24)","(4, 24)",100,100,0.95,0.1
20798,0.75,3,"(4, 23)","(4, 23)",100,100,0.95,0.1
20797,0.75,3,"(4, 20)","(4, 20)",100,100,0.95,0.1
20796,0.75,3,"(4, 19)","(4, 19)",100,100,0.95,0.1
20795,0.75,3,"(4, 18)","(4, 18)",100,100,0.95,0.1
20794,0.75,3,"(4, 17)","(4, 17)",100,100,0.95,0.1
20793,0.75,3,"(4, 14)","(4, 14)",100,100,0.95,0.1
20792,0.75,3,"(4, 13)","(4, 13)",100,100,0.95,0.1
20791,0.75,3,"(4, 12)","(4, 12)",100,100,0.95,0.1
20790,0.75,3,"(4, 11)","(4, 11)",100,100,0.95,0.1
20789,0.75,3,"(4, 10)","(4, 10)",100,100,0.95,0.1
20788,0.75,3,"(4, 9)","(4, 9)",100,100,0.95,0.1
20787,0.75,3,"(4, 8)","(4, 8)",100,100,0.95,0.1
20786,0.75,3,"(4, 6)","(4, 6)",100,100,0.95,0.1
20785,0.75,3,"(4, 5)","(4, 5)",100,100,0.95,0.1
20784,0.75,3,"(4, 2)","(4, 2)",100,100,0.95,0.1
20783,0.75,3,"(4, 1)","(4, 1)",100,100,0.95,0.1
20782,0.75,3,"(4, 0)","(4, 0)",100,100,0.95,0.1
20781,0.75,3,"(3, 99)","(3, 99)",100,100,0.95,0.1
20780,0.75,3,"(3, 97)","(3, 97)",100,100,0.95,0.1
20779,0.75,3,"(3, 96)","(3, 96)",100,100,0.95,0.1
20778,0.75,3,"(3, 94)","(3, 94)",100,100,0.95,0.1
20777,0.75,3,"(3, 93)","(3, 93)",100,100,0.95,0.1
20776,0.75,3,"(3, 92)","(3, 92)",100,100,0.95,0.1
20801,0.75,3,"(4, 26)","(4, 26)",100,100,0.95,0.1
20802,0.75,3,"(4, 27)","(4, 27)",100,100,0.95,0.1
20803,0.75,3,"(4, 29)","(4, 29)",100,100,0.95,0.1
20804,0.75,3,"(4, 31)","(4, 31)",100,100,0.95,0.1
20830,0.75,3,"(4, 64)","(4, 64)",100,100,0.95,0.1
20829,0.75,3,"(4, 63)","(4, 63)",100,100,0.95,0.1
20828,0.75,3,"(4, 62)","(4, 62)",100,100,0.95,0.1
20827,0.75,3,"(4, 60)","(4, 60)",100,100,0.95,0.1
20826,0.75,3,"(4, 58)","(4, 58)",100,100,0.95,0.1
20825,0.75,3,"(4, 57)","(4, 57)",100,100,0.95,0.1
20824,0.75,3,"(4, 56)","(4, 56)",100,100,0.95,0.1
20823,0.75,3,"(4, 54)","(4, 54)",100,100,0.95,0.1
20822,0.75,3,"(4, 53)","(4, 53)",100,100,0.95,0.1
20821,0.75,3,"(4, 52)","(4, 52)",100,100,0.95,0.1
20820,0.75,3,"(4, 51)","(4, 51)",100,100,0.95,0.1
20819,0.75,3,"(4, 50)","(4, 50)",100,100,0.95,0.1
20775,0.75,3,"(3, 91)","(3, 91)",100,100,0.95,0.1
20818,0.75,3,"(4, 48)","(4, 48)",100,100,0.95,0.1
20816,0.75,3,"(4, 46)","(4, 46)",100,100,0.95,0.1
20815,0.75,3,"(4, 45)","(4, 45)",100,100,0.95,0.1
20814,0.75,3,"(4, 44)","(4, 44)",100,100,0.95,0.1
20813,0.75,3,"(4, 43)","(4, 43)",100,100,0.95,0.1
20812,0.75,3,"(4, 41)","(4, 41)",100,100,0.95,0.1
20811,0.75,3,"(4, 39)","(4, 39)",100,100,0.95,0.1
20810,0.75,3,"(4, 37)","(4, 37)",100,100,0.95,0.1
20809,0.75,3,"(4, 36)","(4, 36)",100,100,0.95,0.1
20808,0.75,3,"(4, 35)","(4, 35)",100,100,0.95,0.1
20807,0.75,3,"(4, 34)","(4, 34)",100,100,0.95,0.1
20806,0.75,3,"(4, 33)","(4, 33)",100,100,0.95,0.1
20805,0.75,3,"(4, 32)","(4, 32)",100,100,0.95,0.1
20817,0.75,3,"(4, 47)","(4, 47)",100,100,0.95,0.1
20831,0.75,3,"(4, 65)","(4, 65)",100,100,0.95,0.1
20774,0.75,3,"(3, 90)","(3, 90)",100,100,0.95,0.1
20772,0.75,3,"(3, 87)","(3, 87)",100,100,0.95,0.1
20741,0.75,3,"(3, 41)","(3, 41)",100,100,0.95,0.1
20740,0.75,3,"(3, 40)","(3, 40)",100,100,0.95,0.1
20739,0.75,3,"(3, 36)","(3, 36)",100,100,0.95,0.1
20738,0.75,3,"(3, 35)","(3, 35)",100,100,0.95,0.1
20737,0.75,3,"(3, 31)","(3, 31)",100,100,0.95,0.1
20736,0.75,3,"(3, 30)","(3, 30)",100,100,0.95,0.1
20735,0.75,3,"(3, 29)","(3, 29)",100,100,0.95,0.1
20734,0.75,3,"(3, 27)","(3, 27)",100,100,0.95,0.1
20733,0.75,3,"(3, 26)","(3, 26)",100,100,0.95,0.1
20732,0.75,3,"(3, 25)","(3, 25)",100,100,0.95,0.1
20731,0.75,3,"(3, 23)","(3, 23)",100,100,0.95,0.1
20730,0.75,3,"(3, 22)","(3, 22)",100,100,0.95,0.1
20729,0.75,3,"(3, 21)","(3, 21)",100,100,0.95,0.1
20728,0.75,3,"(3, 20)","(3, 20)",100,100,0.95,0.1
20727,0.75,3,"(3, 19)","(3, 19)",100,100,0.95,0.1
20726,0.75,3,"(3, 18)","(3, 18)",100,100,0.95,0.1
20725,0.75,3,"(3, 17)","(3, 17)",100,100,0.95,0.1
20724,0.75,3,"(3, 16)","(3, 16)",100,100,0.95,0.1
20723,0.75,3,"(3, 15)","(3, 15)",100,100,0.95,0.1
20722,0.75,3,"(3, 14)","(3, 14)",100,100,0.95,0.1
20721,0.75,3,"(3, 13)","(3, 13)",100,100,0.95,0.1
20720,0.75,3,"(3, 11)","(3, 11)",100,100,0.95,0.1
20719,0.75,3,"(3, 10)","(3, 10)",100,100,0.95,0.1
20718,0.75,3,"(3, 9)","(3, 9)",100,100,0.95,0.1
20717,0.75,3,"(3, 8)","(3, 8)",100,100,0.95,0.1
20742,0.75,3,"(3, 42)","(3, 42)",100,100,0.95,0.1
20743,0.75,3,"(3, 43)","(3, 43)",100,100,0.95,0.1
20744,0.75,3,"(3, 44)","(3, 44)",100,100,0.95,0.1
20745,0.75,3,"(3, 45)","(3, 45)",100,100,0.95,0.1
20771,0.75,3,"(3, 84)","(3, 84)",100,100,0.95,0.1
20770,0.75,3,"(3, 83)","(3, 83)",100,100,0.95,0.1
20769,0.75,3,"(3, 82)","(3, 82)",100,100,0.95,0.1
20768,0.75,3,"(3, 80)","(3, 80)",100,100,0.95,0.1
20767,0.75,3,"(3, 78)","(3, 78)",100,100,0.95,0.1
20766,0.75,3,"(3, 77)","(3, 77)",100,100,0.95,0.1
20765,0.75,3,"(3, 75)","(3, 75)",100,100,0.95,0.1
20764,0.75,3,"(3, 72)","(3, 72)",100,100,0.95,0.1
20763,0.75,3,"(3, 71)","(3, 71)",100,100,0.95,0.1
20762,0.75,3,"(3, 69)","(3, 69)",100,100,0.95,0.1
20761,0.75,3,"(3, 68)","(3, 68)",100,100,0.95,0.1
20760,0.75,3,"(3, 67)","(3, 67)",100,100,0.95,0.1
20773,0.75,3,"(3, 89)","(3, 89)",100,100,0.95,0.1
20759,0.75,3,"(3, 65)","(3, 65)",100,100,0.95,0.1
20757,0.75,3,"(3, 63)","(3, 63)",100,100,0.95,0.1
20756,0.75,3,"(3, 61)","(3, 61)",100,100,0.95,0.1
20755,0.75,3,"(3, 59)","(3, 59)",100,100,0.95,0.1
20754,0.75,3,"(3, 58)","(3, 58)",100,100,0.95,0.1
20753,0.75,3,"(3, 57)","(3, 57)",100,100,0.95,0.1
20752,0.75,3,"(3, 56)","(3, 56)",100,100,0.95,0.1
20751,0.75,3,"(3, 54)","(3, 54)",100,100,0.95,0.1
20750,0.75,3,"(3, 52)","(3, 52)",100,100,0.95,0.1
20749,0.75,3,"(3, 51)","(3, 51)",100,100,0.95,0.1
20748,0.75,3,"(3, 50)","(3, 50)",100,100,0.95,0.1
20747,0.75,3,"(3, 49)","(3, 49)",100,100,0.95,0.1
20746,0.75,3,"(3, 46)","(3, 46)",100,100,0.95,0.1
20758,0.75,3,"(3, 64)","(3, 64)",100,100,0.95,0.1
20716,0.75,3,"(3, 7)","(3, 7)",100,100,0.95,0.1
20832,0.75,3,"(4, 66)","(4, 66)",100,100,0.95,0.1
20834,0.75,3,"(4, 68)","(4, 68)",100,100,0.95,0.1
20918,0.75,3,"(5, 85)","(5, 85)",100,100,0.95,0.1
20917,0.75,3,"(5, 84)","(5, 84)",100,100,0.95,0.1
20916,0.75,3,"(5, 83)","(5, 83)",100,100,0.95,0.1
20915,0.75,3,"(5, 79)","(5, 79)",100,100,0.95,0.1
20914,0.75,3,"(5, 78)","(5, 78)",100,100,0.95,0.1
20913,0.75,3,"(5, 77)","(5, 77)",100,100,0.95,0.1
20912,0.75,3,"(5, 76)","(5, 76)",100,100,0.95,0.1
20911,0.75,3,"(5, 74)","(5, 74)",100,100,0.95,0.1
20910,0.75,3,"(5, 73)","(5, 73)",100,100,0.95,0.1
20909,0.75,3,"(5, 71)","(5, 71)",100,100,0.95,0.1
20908,0.75,3,"(5, 70)","(5, 70)",100,100,0.95,0.1
20907,0.75,3,"(5, 69)","(5, 69)",100,100,0.95,0.1
20906,0.75,3,"(5, 68)","(5, 68)",100,100,0.95,0.1
20905,0.75,3,"(5, 66)","(5, 66)",100,100,0.95,0.1
20904,0.75,3,"(5, 64)","(5, 64)",100,100,0.95,0.1
20903,0.75,3,"(5, 63)","(5, 63)",100,100,0.95,0.1
20902,0.75,3,"(5, 62)","(5, 62)",100,100,0.95,0.1
20901,0.75,3,"(5, 61)","(5, 61)",100,100,0.95,0.1
20900,0.75,3,"(5, 60)","(5, 60)",100,100,0.95,0.1
20899,0.75,3,"(5, 59)","(5, 59)",100,100,0.95,0.1
20898,0.75,3,"(5, 57)","(5, 57)",100,100,0.95,0.1
20897,0.75,3,"(5, 56)","(5, 56)",100,100,0.95,0.1
20896,0.75,3,"(5, 55)","(5, 55)",100,100,0.95,0.1
20895,0.75,3,"(5, 54)","(5, 54)",100,100,0.95,0.1
20894,0.75,3,"(5, 49)","(5, 49)",100,100,0.95,0.1
20919,0.75,3,"(5, 87)","(5, 87)",100,100,0.95,0.1
20920,0.75,3,"(5, 90)","(5, 90)",100,100,0.95,0.1
20921,0.75,3,"(5, 92)","(5, 92)",100,100,0.95,0.1
20922,0.75,3,"(5, 93)","(5, 93)",100,100,0.95,0.1
20948,0.75,3,"(6, 32)","(6, 32)",100,100,0.95,0.1
20947,0.75,3,"(6, 30)","(6, 30)",100,100,0.95,0.1
20946,0.75,3,"(6, 29)","(6, 29)",100,100,0.95,0.1
20945,0.75,3,"(6, 27)","(6, 27)",100,100,0.95,0.1
20944,0.75,3,"(6, 26)","(6, 26)",100,100,0.95,0.1
20943,0.75,3,"(6, 24)","(6, 24)",100,100,0.95,0.1
20942,0.75,3,"(6, 23)","(6, 23)",100,100,0.95,0.1
20941,0.75,3,"(6, 21)","(6, 21)",100,100,0.95,0.1
20940,0.75,3,"(6, 20)","(6, 20)",100,100,0.95,0.1
20939,0.75,3,"(6, 17)","(6, 17)",100,100,0.95,0.1
20938,0.75,3,"(6, 15)","(6, 15)",100,100,0.95,0.1
20937,0.75,3,"(6, 14)","(6, 14)",100,100,0.95,0.1
20893,0.75,3,"(5, 48)","(5, 48)",100,100,0.95,0.1
20936,0.75,3,"(6, 13)","(6, 13)",100,100,0.95,0.1
20934,0.75,3,"(6, 9)","(6, 9)",100,100,0.95,0.1
20933,0.75,3,"(6, 8)","(6, 8)",100,100,0.95,0.1
20932,0.75,3,"(6, 7)","(6, 7)",100,100,0.95,0.1
20931,0.75,3,"(6, 6)","(6, 6)",100,100,0.95,0.1
20930,0.75,3,"(6, 5)","(6, 5)",100,100,0.95,0.1
20929,0.75,3,"(6, 4)","(6, 4)",100,100,0.95,0.1
20928,0.75,3,"(6, 3)","(6, 3)",100,100,0.95,0.1
20927,0.75,3,"(6, 2)","(6, 2)",100,100,0.95,0.1
20926,0.75,3,"(5, 99)","(5, 99)",100,100,0.95,0.1
20925,0.75,3,"(5, 98)","(5, 98)",100,100,0.95,0.1
20924,0.75,3,"(5, 96)","(5, 96)",100,100,0.95,0.1
20923,0.75,3,"(5, 94)","(5, 94)",100,100,0.95,0.1
20935,0.75,3,"(6, 10)","(6, 10)",100,100,0.95,0.1
20833,0.75,3,"(4, 67)","(4, 67)",100,100,0.95,0.1
20892,0.75,3,"(5, 47)","(5, 47)",100,100,0.95,0.1
20890,0.75,3,"(5, 45)","(5, 45)",100,100,0.95,0.1
20859,0.75,3,"(4, 99)","(4, 99)",100,100,0.95,0.1
20858,0.75,3,"(4, 98)","(4, 98)",100,100,0.95,0.1
20857,0.75,3,"(4, 96)","(4, 96)",100,100,0.95,0.1
20856,0.75,3,"(4, 95)","(4, 95)",100,100,0.95,0.1
20855,0.75,3,"(4, 94)","(4, 94)",100,100,0.95,0.1
20854,0.75,3,"(4, 93)","(4, 93)",100,100,0.95,0.1
20853,0.75,3,"(4, 92)","(4, 92)",100,100,0.95,0.1
20852,0.75,3,"(4, 91)","(4, 91)",100,100,0.95,0.1
20851,0.75,3,"(4, 88)","(4, 88)",100,100,0.95,0.1
20850,0.75,3,"(4, 87)","(4, 87)",100,100,0.95,0.1
20849,0.75,3,"(4, 86)","(4, 86)",100,100,0.95,0.1
20848,0.75,3,"(4, 85)","(4, 85)",100,100,0.95,0.1
20847,0.75,3,"(4, 84)","(4, 84)",100,100,0.95,0.1
20846,0.75,3,"(4, 83)","(4, 83)",100,100,0.95,0.1
20845,0.75,3,"(4, 82)","(4, 82)",100,100,0.95,0.1
20844,0.75,3,"(4, 81)","(4, 81)",100,100,0.95,0.1
20843,0.75,3,"(4, 79)","(4, 79)",100,100,0.95,0.1
20842,0.75,3,"(4, 78)","(4, 78)",100,100,0.95,0.1
20841,0.75,3,"(4, 77)","(4, 77)",100,100,0.95,0.1
20840,0.75,3,"(4, 75)","(4, 75)",100,100,0.95,0.1
20839,0.75,3,"(4, 73)","(4, 73)",100,100,0.95,0.1
20838,0.75,3,"(4, 72)","(4, 72)",100,100,0.95,0.1
20837,0.75,3,"(4, 71)","(4, 71)",100,100,0.95,0.1
20836,0.75,3,"(4, 70)","(4, 70)",100,100,0.95,0.1
20835,0.75,3,"(4, 69)","(4, 69)",100,100,0.95,0.1
20860,0.75,3,"(5, 0)","(5, 0)",100,100,0.95,0.1
20861,0.75,3,"(5, 1)","(5, 1)",100,100,0.95,0.1
20862,0.75,3,"(5, 2)","(5, 2)",100,100,0.95,0.1
20863,0.75,3,"(5, 4)","(5, 4)",100,100,0.95,0.1
20889,0.75,3,"(5, 43)","(5, 43)",100,100,0.95,0.1
20888,0.75,3,"(5, 42)","(5, 42)",100,100,0.95,0.1
20887,0.75,3,"(5, 41)","(5, 41)",100,100,0.95,0.1
20886,0.75,3,"(5, 40)","(5, 40)",100,100,0.95,0.1
20885,0.75,3,"(5, 38)","(5, 38)",100,100,0.95,0.1
20884,0.75,3,"(5, 35)","(5, 35)",100,100,0.95,0.1
20883,0.75,3,"(5, 34)","(5, 34)",100,100,0.95,0.1
20882,0.75,3,"(5, 33)","(5, 33)",100,100,0.95,0.1
20881,0.75,3,"(5, 32)","(5, 32)",100,100,0.95,0.1
20880,0.75,3,"(5, 31)","(5, 31)",100,100,0.95,0.1
20879,0.75,3,"(5, 29)","(5, 29)",100,100,0.95,0.1
20878,0.75,3,"(5, 27)","(5, 27)",100,100,0.95,0.1
20891,0.75,3,"(5, 46)","(5, 46)",100,100,0.95,0.1
20877,0.75,3,"(5, 26)","(5, 26)",100,100,0.95,0.1
20875,0.75,3,"(5, 24)","(5, 24)",100,100,0.95,0.1
20874,0.75,3,"(5, 23)","(5, 23)",100,100,0.95,0.1
20873,0.75,3,"(5, 22)","(5, 22)",100,100,0.95,0.1
20872,0.75,3,"(5, 21)","(5, 21)",100,100,0.95,0.1
20871,0.75,3,"(5, 20)","(5, 20)",100,100,0.95,0.1
20870,0.75,3,"(5, 18)","(5, 18)",100,100,0.95,0.1
20869,0.75,3,"(5, 17)","(5, 17)",100,100,0.95,0.1
20868,0.75,3,"(5, 15)","(5, 15)",100,100,0.95,0.1
20867,0.75,3,"(5, 13)","(5, 13)",100,100,0.95,0.1
20866,0.75,3,"(5, 11)","(5, 11)",100,100,0.95,0.1
20865,0.75,3,"(5, 9)","(5, 9)",100,100,0.95,0.1
20864,0.75,3,"(5, 8)","(5, 8)",100,100,0.95,0.1
20876,0.75,3,"(5, 25)","(5, 25)",100,100,0.95,0.1
20949,0.75,3,"(6, 33)","(6, 33)",100,100,0.95,0.1
20715,0.75,3,"(3, 6)","(3, 6)",100,100,0.95,0.1
20713,0.75,3,"(3, 4)","(3, 4)",100,100,0.95,0.1
20564,0.75,3,"(1, 7)","(1, 7)",100,100,0.95,0.1
20563,0.75,3,"(1, 6)","(1, 6)",100,100,0.95,0.1
20562,0.75,3,"(1, 5)","(1, 5)",100,100,0.95,0.1
20561,0.75,3,"(1, 4)","(1, 4)",100,100,0.95,0.1
20560,0.75,3,"(1, 3)","(1, 3)",100,100,0.95,0.1
20559,0.75,3,"(1, 2)","(1, 2)",100,100,0.95,0.1
20558,0.75,3,"(1, 1)","(1, 1)",100,100,0.95,0.1
20557,0.75,3,"(1, 0)","(1, 0)",100,100,0.95,0.1
20556,0.75,3,"(0, 99)","(0, 99)",100,100,0.95,0.1
20555,0.75,3,"(0, 98)","(0, 98)",100,100,0.95,0.1
20554,0.75,3,"(0, 97)","(0, 97)",100,100,0.95,0.1
20553,0.75,3,"(0, 96)","(0, 96)",100,100,0.95,0.1
20552,0.75,3,"(0, 95)","(0, 95)",100,100,0.95,0.1
20551,0.75,3,"(0, 94)","(0, 94)",100,100,0.95,0.1
20550,0.75,3,"(0, 93)","(0, 93)",100,100,0.95,0.1
20549,0.75,3,"(0, 92)","(0, 92)",100,100,0.95,0.1
20548,0.75,3,"(0, 91)","(0, 91)",100,100,0.95,0.1
20547,0.75,3,"(0, 90)","(0, 90)",100,100,0.95,0.1
20546,0.75,3,"(0, 89)","(0, 89)",100,100,0.95,0.1
20545,0.75,3,"(0, 88)","(0, 88)",100,100,0.95,0.1
20544,0.75,3,"(0, 87)","(0, 87)",100,100,0.95,0.1
20543,0.75,3,"(0, 86)","(0, 86)",100,100,0.95,0.1
20542,0.75,3,"(0, 85)","(0, 85)",100,100,0.95,0.1
20541,0.75,3,"(0, 84)","(0, 84)",100,100,0.95,0.1
20540,0.75,3,"(0, 83)","(0, 83)",100,100,0.95,0.1
20565,0.75,3,"(1, 9)","(1, 9)",100,100,0.95,0.1
20566,0.75,3,"(1, 10)","(1, 10)",100,100,0.95,0.1
20567,0.75,3,"(1, 12)","(1, 12)",100,100,0.95,0.1
20568,0.75,3,"(1, 13)","(1, 13)",100,100,0.95,0.1
20594,0.75,3,"(1, 46)","(1, 46)",100,100,0.95,0.1
20593,0.75,3,"(1, 45)","(1, 45)",100,100,0.95,0.1
20592,0.75,3,"(1, 44)","(1, 44)",100,100,0.95,0.1
20591,0.75,3,"(1, 42)","(1, 42)",100,100,0.95,0.1
20590,0.75,3,"(1, 41)","(1, 41)",100,100,0.95,0.1
20589,0.75,3,"(1, 40)","(1, 40)",100,100,0.95,0.1
20588,0.75,3,"(1, 39)","(1, 39)",100,100,0.95,0.1
20587,0.75,3,"(1, 36)","(1, 36)",100,100,0.95,0.1
20586,0.75,3,"(1, 34)","(1, 34)",100,100,0.95,0.1
20585,0.75,3,"(1, 33)","(1, 33)",100,100,0.95,0.1
20584,0.75,3,"(1, 32)","(1, 32)",100,100,0.95,0.1
20583,0.75,3,"(1, 31)","(1, 31)",100,100,0.95,0.1
20539,0.75,3,"(0, 80)","(0, 80)",100,100,0.95,0.1
20582,0.75,3,"(1, 29)","(1, 29)",100,100,0.95,0.1
20580,0.75,3,"(1, 27)","(1, 27)",100,100,0.95,0.1
20579,0.75,3,"(1, 26)","(1, 26)",100,100,0.95,0.1
20578,0.75,3,"(1, 25)","(1, 25)",100,100,0.95,0.1
20577,0.75,3,"(1, 24)","(1, 24)",100,100,0.95,0.1
20576,0.75,3,"(1, 23)","(1, 23)",100,100,0.95,0.1
20575,0.75,3,"(1, 22)","(1, 22)",100,100,0.95,0.1
20574,0.75,3,"(1, 21)","(1, 21)",100,100,0.95,0.1
20573,0.75,3,"(1, 20)","(1, 20)",100,100,0.95,0.1
20572,0.75,3,"(1, 19)","(1, 19)",100,100,0.95,0.1
20571,0.75,3,"(1, 17)","(1, 17)",100,100,0.95,0.1
20570,0.75,3,"(1, 15)","(1, 15)",100,100,0.95,0.1
20569,0.75,3,"(1, 14)","(1, 14)",100,100,0.95,0.1
20581,0.75,3,"(1, 28)","(1, 28)",100,100,0.95,0.1
20595,0.75,3,"(1, 47)","(1, 47)",100,100,0.95,0.1
20538,0.75,3,"(0, 79)","(0, 79)",100,100,0.95,0.1
20536,0.75,3,"(0, 77)","(0, 77)",100,100,0.95,0.1
20505,0.75,3,"(0, 37)","(0, 37)",100,100,0.95,0.1
20504,0.75,3,"(0, 36)","(0, 36)",100,100,0.95,0.1
20503,0.75,3,"(0, 35)","(0, 35)",100,100,0.95,0.1
20502,0.75,3,"(0, 33)","(0, 33)",100,100,0.95,0.1
20501,0.75,3,"(0, 30)","(0, 30)",100,100,0.95,0.1
20500,0.75,3,"(0, 29)","(0, 29)",100,100,0.95,0.1
20499,0.75,3,"(0, 27)","(0, 27)",100,100,0.95,0.1
20498,0.75,3,"(0, 26)","(0, 26)",100,100,0.95,0.1
20497,0.75,3,"(0, 24)","(0, 24)",100,100,0.95,0.1
20496,0.75,3,"(0, 22)","(0, 22)",100,100,0.95,0.1
20495,0.75,3,"(0, 21)","(0, 21)",100,100,0.95,0.1
20494,0.75,3,"(0, 19)","(0, 19)",100,100,0.95,0.1
20493,0.75,3,"(0, 17)","(0, 17)",100,100,0.95,0.1
20492,0.75,3,"(0, 15)","(0, 15)",100,100,0.95,0.1
20491,0.75,3,"(0, 14)","(0, 14)",100,100,0.95,0.1
20490,0.75,3,"(0, 13)","(0, 13)",100,100,0.95,0.1
20489,0.75,3,"(0, 12)","(0, 12)",100,100,0.95,0.1
20488,0.75,3,"(0, 10)","(0, 10)",100,100,0.95,0.1
20487,0.75,3,"(0, 7)","(0, 7)",100,100,0.95,0.1
20486,0.75,3,"(0, 5)","(0, 5)",100,100,0.95,0.1
20485,0.75,3,"(0, 3)","(0, 3)",100,100,0.95,0.1
20484,0.75,3,"(0, 2)","(0, 2)",100,100,0.95,0.1
20483,0.75,3,"(0, 1)","(0, 1)",100,100,0.95,0.1
20482,0.75,3,"(0, 0)","(0, 0)",100,100,0.95,0.1
24258,0.75,3,"(49, 92)","(49, 92)",100,100,0.95,0.1
20506,0.75,3,"(0, 38)","(0, 38)",100,100,0.95,0.1
20507,0.75,3,"(0, 39)","(0, 39)",100,100,0.95,0.1
20508,0.75,3,"(0, 40)","(0, 40)",100,100,0.95,0.1
20509,0.75,3,"(0, 41)","(0, 41)",100,100,0.95,0.1
20535,0.75,3,"(0, 76)","(0, 76)",100,100,0.95,0.1
20534,0.75,3,"(0, 74)","(0, 74)",100,100,0.95,0.1
20533,0.75,3,"(0, 73)","(0, 73)",100,100,0.95,0.1
20532,0.75,3,"(0, 70)","(0, 70)",100,100,0.95,0.1
20531,0.75,3,"(0, 69)","(0, 69)",100,100,0.95,0.1
20530,0.75,3,"(0, 68)","(0, 68)",100,100,0.95,0.1
20529,0.75,3,"(0, 67)","(0, 67)",100,100,0.95,0.1
20528,0.75,3,"(0, 66)","(0, 66)",100,100,0.95,0.1
20527,0.75,3,"(0, 65)","(0, 65)",100,100,0.95,0.1
20526,0.75,3,"(0, 64)","(0, 64)",100,100,0.95,0.1
20525,0.75,3,"(0, 62)","(0, 62)",100,100,0.95,0.1
20524,0.75,3,"(0, 61)","(0, 61)",100,100,0.95,0.1
20537,0.75,3,"(0, 78)","(0, 78)",100,100,0.95,0.1
20523,0.75,3,"(0, 60)","(0, 60)",100,100,0.95,0.1
20521,0.75,3,"(0, 58)","(0, 58)",100,100,0.95,0.1
20520,0.75,3,"(0, 56)","(0, 56)",100,100,0.95,0.1
