,density,Run,AgentId,Posição,height,width,fireman
8073,0.65,1,"(25, 20)","(25, 20)",100,100,0.3
8072,0.65,1,"(25, 15)","(25, 15)",100,100,0.3
8071,0.65,1,"(25, 11)","(25, 11)",100,100,0.3
8070,0.65,1,"(25, 10)","(25, 10)",100,100,0.3
8069,0.65,1,"(25, 8)","(25, 8)",100,100,0.3
8068,0.65,1,"(25, 6)","(25, 6)",100,100,0.3
8067,0.65,1,"(25, 5)","(25, 5)",100,100,0.3
8066,0.65,1,"(25, 4)","(25, 4)",100,100,0.3
8064,0.65,1,"(25, 2)","(25, 2)",100,100,0.3
8039,0.65,1,"(24, 65)","(24, 65)",100,100,0.3
8038,0.65,1,"(24, 64)","(24, 64)",100,100,0.3
8037,0.65,1,"(24, 62)","(24, 62)",100,100,0.3
8010,0.65,1,"(24, 22)","(24, 22)",100,100,0.3
8009,0.65,1,"(24, 21)","(24, 21)",100,100,0.3
8008,0.65,1,"(24, 20)","(24, 20)",100,100,0.3
8007,0.65,1,"(24, 19)","(24, 19)",100,100,0.3
8006,0.65,1,"(24, 18)","(24, 18)",100,100,0.3
8005,0.65,1,"(24, 16)","(24, 16)",100,100,0.3
8004,0.65,1,"(24, 14)","(24, 14)",100,100,0.3
8003,0.65,1,"(24, 13)","(24, 13)",100,100,0.3
8002,0.65,1,"(24, 12)","(24, 12)",100,100,0.3
8001,0.65,1,"(24, 11)","(24, 11)",100,100,0.3
8000,0.65,1,"(24, 6)","(24, 6)",100,100,0.3
7999,0.65,1,"(24, 5)","(24, 5)",100,100,0.3
7998,0.65,1,"(24, 2)","(24, 2)",100,100,0.3
7997,0.65,1,"(23, 99)","(23, 99)",100,100,0.3
7996,0.65,1,"(23, 98)","(23, 98)",100,100,0.3
7995,0.65,1,"(23, 96)","(23, 96)",100,100,0.3
7994,0.65,1,"(23, 95)","(23, 95)",100,100,0.3
7993,0.65,1,"(23, 94)","(23, 94)",100,100,0.3
7992,0.65,1,"(23, 93)","(23, 93)",100,100,0.3
7991,0.65,1,"(23, 91)","(23, 91)",100,100,0.3
7990,0.65,1,"(23, 90)","(23, 90)",100,100,0.3
8011,0.65,1,"(24, 23)","(24, 23)",100,100,0.3
8012,0.65,1,"(24, 24)","(24, 24)",100,100,0.3
8013,0.65,1,"(24, 26)","(24, 26)",100,100,0.3
8014,0.65,1,"(24, 29)","(24, 29)",100,100,0.3
8036,0.65,1,"(24, 61)","(24, 61)",100,100,0.3
8035,0.65,1,"(24, 59)","(24, 59)",100,100,0.3
8034,0.65,1,"(24, 58)","(24, 58)",100,100,0.3
8033,0.65,1,"(24, 57)","(24, 57)",100,100,0.3
8032,0.65,1,"(24, 55)","(24, 55)",100,100,0.3
8031,0.65,1,"(24, 54)","(24, 54)",100,100,0.3
8030,0.65,1,"(24, 53)","(24, 53)",100,100,0.3
8029,0.65,1,"(24, 52)","(24, 52)",100,100,0.3
8028,0.65,1,"(24, 51)","(24, 51)",100,100,0.3
8027,0.65,1,"(24, 50)","(24, 50)",100,100,0.3
7988,0.65,1,"(23, 87)","(23, 87)",100,100,0.3
8026,0.65,1,"(24, 49)","(24, 49)",100,100,0.3
8024,0.65,1,"(24, 45)","(24, 45)",100,100,0.3
8023,0.65,1,"(24, 44)","(24, 44)",100,100,0.3
8022,0.65,1,"(24, 43)","(24, 43)",100,100,0.3
8021,0.65,1,"(24, 41)","(24, 41)",100,100,0.3
8020,0.65,1,"(24, 40)","(24, 40)",100,100,0.3
8019,0.65,1,"(24, 37)","(24, 37)",100,100,0.3
8018,0.65,1,"(24, 35)","(24, 35)",100,100,0.3
8017,0.65,1,"(24, 34)","(24, 34)",100,100,0.3
8016,0.65,1,"(24, 32)","(24, 32)",100,100,0.3
8015,0.65,1,"(24, 31)","(24, 31)",100,100,0.3
8025,0.65,1,"(24, 48)","(24, 48)",100,100,0.3
7887,0.65,1,"(22, 26)","(22, 26)",100,100,0.3
7886,0.65,1,"(22, 25)","(22, 25)",100,100,0.3
7885,0.65,1,"(22, 24)","(22, 24)",100,100,0.3
7757,0.65,1,"(19, 98)","(19, 98)",100,100,0.3
7756,0.65,1,"(19, 97)","(19, 97)",100,100,0.3
7755,0.65,1,"(19, 96)","(19, 96)",100,100,0.3
7754,0.65,1,"(19, 95)","(19, 95)",100,100,0.3
7753,0.65,1,"(19, 93)","(19, 93)",100,100,0.3
7752,0.65,1,"(19, 89)","(19, 89)",100,100,0.3
7751,0.65,1,"(19, 88)","(19, 88)",100,100,0.3
7750,0.65,1,"(19, 87)","(19, 87)",100,100,0.3
7749,0.65,1,"(19, 86)","(19, 86)",100,100,0.3
7748,0.65,1,"(19, 85)","(19, 85)",100,100,0.3
7747,0.65,1,"(19, 84)","(19, 84)",100,100,0.3
7746,0.65,1,"(19, 83)","(19, 83)",100,100,0.3
7745,0.65,1,"(19, 81)","(19, 81)",100,100,0.3
7744,0.65,1,"(19, 79)","(19, 79)",100,100,0.3
7743,0.65,1,"(19, 77)","(19, 77)",100,100,0.3
7742,0.65,1,"(19, 76)","(19, 76)",100,100,0.3
7741,0.65,1,"(19, 75)","(19, 75)",100,100,0.3
7740,0.65,1,"(19, 74)","(19, 74)",100,100,0.3
7739,0.65,1,"(19, 73)","(19, 73)",100,100,0.3
7738,0.65,1,"(19, 72)","(19, 72)",100,100,0.3
7737,0.65,1,"(19, 70)","(19, 70)",100,100,0.3
7758,0.65,1,"(19, 99)","(19, 99)",100,100,0.3
7736,0.65,1,"(19, 69)","(19, 69)",100,100,0.3
7759,0.65,1,"(20, 0)","(20, 0)",100,100,0.3
7761,0.65,1,"(20, 3)","(20, 3)",100,100,0.3
7782,0.65,1,"(20, 34)","(20, 34)",100,100,0.3
7781,0.65,1,"(20, 33)","(20, 33)",100,100,0.3
7780,0.65,1,"(20, 32)","(20, 32)",100,100,0.3
7779,0.65,1,"(20, 30)","(20, 30)",100,100,0.3
7778,0.65,1,"(20, 29)","(20, 29)",100,100,0.3
7777,0.65,1,"(20, 28)","(20, 28)",100,100,0.3
7776,0.65,1,"(20, 27)","(20, 27)",100,100,0.3
7775,0.65,1,"(20, 24)","(20, 24)",100,100,0.3
7774,0.65,1,"(20, 23)","(20, 23)",100,100,0.3
7773,0.65,1,"(20, 22)","(20, 22)",100,100,0.3
7772,0.65,1,"(20, 21)","(20, 21)",100,100,0.3
7771,0.65,1,"(20, 20)","(20, 20)",100,100,0.3
7770,0.65,1,"(20, 19)","(20, 19)",100,100,0.3
7769,0.65,1,"(20, 15)","(20, 15)",100,100,0.3
7768,0.65,1,"(20, 14)","(20, 14)",100,100,0.3
7767,0.65,1,"(20, 13)","(20, 13)",100,100,0.3
7766,0.65,1,"(20, 12)","(20, 12)",100,100,0.3
7765,0.65,1,"(20, 11)","(20, 11)",100,100,0.3
7764,0.65,1,"(20, 8)","(20, 8)",100,100,0.3
7763,0.65,1,"(20, 6)","(20, 6)",100,100,0.3
7762,0.65,1,"(20, 5)","(20, 5)",100,100,0.3
7760,0.65,1,"(20, 1)","(20, 1)",100,100,0.3
7735,0.65,1,"(19, 68)","(19, 68)",100,100,0.3
7734,0.65,1,"(19, 67)","(19, 67)",100,100,0.3
7733,0.65,1,"(19, 66)","(19, 66)",100,100,0.3
7706,0.65,1,"(19, 24)","(19, 24)",100,100,0.3
7705,0.65,1,"(19, 21)","(19, 21)",100,100,0.3
7704,0.65,1,"(19, 19)","(19, 19)",100,100,0.3
7703,0.65,1,"(19, 18)","(19, 18)",100,100,0.3
7702,0.65,1,"(19, 16)","(19, 16)",100,100,0.3
7701,0.65,1,"(19, 14)","(19, 14)",100,100,0.3
7700,0.65,1,"(19, 13)","(19, 13)",100,100,0.3
7699,0.65,1,"(19, 11)","(19, 11)",100,100,0.3
7698,0.65,1,"(19, 10)","(19, 10)",100,100,0.3
7697,0.65,1,"(19, 9)","(19, 9)",100,100,0.3
7696,0.65,1,"(19, 8)","(19, 8)",100,100,0.3
7695,0.65,1,"(19, 7)","(19, 7)",100,100,0.3
7694,0.65,1,"(19, 4)","(19, 4)",100,100,0.3
7693,0.65,1,"(19, 2)","(19, 2)",100,100,0.3
7692,0.65,1,"(19, 1)","(19, 1)",100,100,0.3
7691,0.65,1,"(19, 0)","(19, 0)",100,100,0.3
7690,0.65,1,"(18, 99)","(18, 99)",100,100,0.3
7689,0.65,1,"(18, 98)","(18, 98)",100,100,0.3
7688,0.65,1,"(18, 95)","(18, 95)",100,100,0.3
7687,0.65,1,"(18, 92)","(18, 92)",100,100,0.3
7686,0.65,1,"(18, 91)","(18, 91)",100,100,0.3
7707,0.65,1,"(19, 27)","(19, 27)",100,100,0.3
7708,0.65,1,"(19, 28)","(19, 28)",100,100,0.3
7709,0.65,1,"(19, 29)","(19, 29)",100,100,0.3
7710,0.65,1,"(19, 30)","(19, 30)",100,100,0.3
7732,0.65,1,"(19, 65)","(19, 65)",100,100,0.3
7731,0.65,1,"(19, 63)","(19, 63)",100,100,0.3
7730,0.65,1,"(19, 61)","(19, 61)",100,100,0.3
7729,0.65,1,"(19, 57)","(19, 57)",100,100,0.3
7728,0.65,1,"(19, 54)","(19, 54)",100,100,0.3
7727,0.65,1,"(19, 52)","(19, 52)",100,100,0.3
7726,0.65,1,"(19, 50)","(19, 50)",100,100,0.3
7725,0.65,1,"(19, 49)","(19, 49)",100,100,0.3
7724,0.65,1,"(19, 48)","(19, 48)",100,100,0.3
7723,0.65,1,"(19, 47)","(19, 47)",100,100,0.3
7783,0.65,1,"(20, 36)","(20, 36)",100,100,0.3
7722,0.65,1,"(19, 45)","(19, 45)",100,100,0.3
7720,0.65,1,"(19, 43)","(19, 43)",100,100,0.3
7719,0.65,1,"(19, 42)","(19, 42)",100,100,0.3
7718,0.65,1,"(19, 41)","(19, 41)",100,100,0.3
7717,0.65,1,"(19, 40)","(19, 40)",100,100,0.3
7716,0.65,1,"(19, 38)","(19, 38)",100,100,0.3
7715,0.65,1,"(19, 37)","(19, 37)",100,100,0.3
7714,0.65,1,"(19, 34)","(19, 34)",100,100,0.3
7713,0.65,1,"(19, 33)","(19, 33)",100,100,0.3
7712,0.65,1,"(19, 32)","(19, 32)",100,100,0.3
7711,0.65,1,"(19, 31)","(19, 31)",100,100,0.3
7721,0.65,1,"(19, 44)","(19, 44)",100,100,0.3
7784,0.65,1,"(20, 37)","(20, 37)",100,100,0.3
7785,0.65,1,"(20, 39)","(20, 39)",100,100,0.3
7786,0.65,1,"(20, 45)","(20, 45)",100,100,0.3
7858,0.65,1,"(21, 83)","(21, 83)",100,100,0.3
7857,0.65,1,"(21, 78)","(21, 78)",100,100,0.3
7856,0.65,1,"(21, 77)","(21, 77)",100,100,0.3
7855,0.65,1,"(21, 76)","(21, 76)",100,100,0.3
7854,0.65,1,"(21, 74)","(21, 74)",100,100,0.3
7853,0.65,1,"(21, 73)","(21, 73)",100,100,0.3
7852,0.65,1,"(21, 71)","(21, 71)",100,100,0.3
7851,0.65,1,"(21, 70)","(21, 70)",100,100,0.3
7850,0.65,1,"(21, 69)","(21, 69)",100,100,0.3
7849,0.65,1,"(21, 67)","(21, 67)",100,100,0.3
7848,0.65,1,"(21, 64)","(21, 64)",100,100,0.3
7847,0.65,1,"(21, 63)","(21, 63)",100,100,0.3
7846,0.65,1,"(21, 61)","(21, 61)",100,100,0.3
7845,0.65,1,"(21, 58)","(21, 58)",100,100,0.3
7844,0.65,1,"(21, 54)","(21, 54)",100,100,0.3
7843,0.65,1,"(21, 52)","(21, 52)",100,100,0.3
7842,0.65,1,"(21, 51)","(21, 51)",100,100,0.3
7841,0.65,1,"(21, 50)","(21, 50)",100,100,0.3
7840,0.65,1,"(21, 48)","(21, 48)",100,100,0.3
7839,0.65,1,"(21, 45)","(21, 45)",100,100,0.3
7838,0.65,1,"(21, 44)","(21, 44)",100,100,0.3
7859,0.65,1,"(21, 84)","(21, 84)",100,100,0.3
7860,0.65,1,"(21, 86)","(21, 86)",100,100,0.3
7861,0.65,1,"(21, 87)","(21, 87)",100,100,0.3
7862,0.65,1,"(21, 88)","(21, 88)",100,100,0.3
7884,0.65,1,"(22, 23)","(22, 23)",100,100,0.3
7883,0.65,1,"(22, 22)","(22, 22)",100,100,0.3
7882,0.65,1,"(22, 20)","(22, 20)",100,100,0.3
7881,0.65,1,"(22, 19)","(22, 19)",100,100,0.3
7880,0.65,1,"(22, 18)","(22, 18)",100,100,0.3
7879,0.65,1,"(22, 17)","(22, 17)",100,100,0.3
7878,0.65,1,"(22, 15)","(22, 15)",100,100,0.3
7877,0.65,1,"(22, 14)","(22, 14)",100,100,0.3
7876,0.65,1,"(22, 13)","(22, 13)",100,100,0.3
7875,0.65,1,"(22, 12)","(22, 12)",100,100,0.3
7837,0.65,1,"(21, 41)","(21, 41)",100,100,0.3
7874,0.65,1,"(22, 10)","(22, 10)",100,100,0.3
7872,0.65,1,"(22, 5)","(22, 5)",100,100,0.3
7871,0.65,1,"(22, 4)","(22, 4)",100,100,0.3
7870,0.65,1,"(22, 3)","(22, 3)",100,100,0.3
7869,0.65,1,"(22, 2)","(22, 2)",100,100,0.3
7868,0.65,1,"(22, 0)","(22, 0)",100,100,0.3
7867,0.65,1,"(21, 99)","(21, 99)",100,100,0.3
7866,0.65,1,"(21, 98)","(21, 98)",100,100,0.3
7865,0.65,1,"(21, 95)","(21, 95)",100,100,0.3
7864,0.65,1,"(21, 92)","(21, 92)",100,100,0.3
7863,0.65,1,"(21, 89)","(21, 89)",100,100,0.3
7873,0.65,1,"(22, 8)","(22, 8)",100,100,0.3
7281,0.65,1,"(12, 33)","(12, 33)",100,100,0.3
7836,0.65,1,"(21, 40)","(21, 40)",100,100,0.3
7834,0.65,1,"(21, 36)","(21, 36)",100,100,0.3
7807,0.65,1,"(20, 78)","(20, 78)",100,100,0.3
7806,0.65,1,"(20, 75)","(20, 75)",100,100,0.3
7805,0.65,1,"(20, 72)","(20, 72)",100,100,0.3
7804,0.65,1,"(20, 71)","(20, 71)",100,100,0.3
7803,0.65,1,"(20, 70)","(20, 70)",100,100,0.3
7802,0.65,1,"(20, 68)","(20, 68)",100,100,0.3
7801,0.65,1,"(20, 67)","(20, 67)",100,100,0.3
7800,0.65,1,"(20, 66)","(20, 66)",100,100,0.3
7799,0.65,1,"(20, 64)","(20, 64)",100,100,0.3
7798,0.65,1,"(20, 62)","(20, 62)",100,100,0.3
7797,0.65,1,"(20, 61)","(20, 61)",100,100,0.3
7796,0.65,1,"(20, 60)","(20, 60)",100,100,0.3
7795,0.65,1,"(20, 59)","(20, 59)",100,100,0.3
7794,0.65,1,"(20, 58)","(20, 58)",100,100,0.3
7793,0.65,1,"(20, 57)","(20, 57)",100,100,0.3
7792,0.65,1,"(20, 55)","(20, 55)",100,100,0.3
7791,0.65,1,"(20, 54)","(20, 54)",100,100,0.3
7790,0.65,1,"(20, 52)","(20, 52)",100,100,0.3
7789,0.65,1,"(20, 51)","(20, 51)",100,100,0.3
7788,0.65,1,"(20, 49)","(20, 49)",100,100,0.3
7787,0.65,1,"(20, 47)","(20, 47)",100,100,0.3
7808,0.65,1,"(20, 82)","(20, 82)",100,100,0.3
7809,0.65,1,"(20, 83)","(20, 83)",100,100,0.3
7810,0.65,1,"(20, 84)","(20, 84)",100,100,0.3
7811,0.65,1,"(20, 85)","(20, 85)",100,100,0.3
7833,0.65,1,"(21, 32)","(21, 32)",100,100,0.3
7832,0.65,1,"(21, 30)","(21, 30)",100,100,0.3
7831,0.65,1,"(21, 29)","(21, 29)",100,100,0.3
7830,0.65,1,"(21, 28)","(21, 28)",100,100,0.3
7829,0.65,1,"(21, 27)","(21, 27)",100,100,0.3
7828,0.65,1,"(21, 26)","(21, 26)",100,100,0.3
7827,0.65,1,"(21, 24)","(21, 24)",100,100,0.3
7826,0.65,1,"(21, 23)","(21, 23)",100,100,0.3
7825,0.65,1,"(21, 20)","(21, 20)",100,100,0.3
7824,0.65,1,"(21, 19)","(21, 19)",100,100,0.3
7835,0.65,1,"(21, 38)","(21, 38)",100,100,0.3
7823,0.65,1,"(21, 17)","(21, 17)",100,100,0.3
7821,0.65,1,"(21, 14)","(21, 14)",100,100,0.3
7820,0.65,1,"(21, 11)","(21, 11)",100,100,0.3
7819,0.65,1,"(21, 8)","(21, 8)",100,100,0.3
7818,0.65,1,"(21, 5)","(21, 5)",100,100,0.3
7817,0.65,1,"(21, 4)","(21, 4)",100,100,0.3
7816,0.65,1,"(20, 95)","(20, 95)",100,100,0.3
7815,0.65,1,"(20, 92)","(20, 92)",100,100,0.3
7814,0.65,1,"(20, 90)","(20, 90)",100,100,0.3
7813,0.65,1,"(20, 88)","(20, 88)",100,100,0.3
7812,0.65,1,"(20, 86)","(20, 86)",100,100,0.3
7822,0.65,1,"(21, 15)","(21, 15)",100,100,0.3
7280,0.65,1,"(12, 32)","(12, 32)",100,100,0.3
7279,0.65,1,"(12, 31)","(12, 31)",100,100,0.3
7278,0.65,1,"(12, 29)","(12, 29)",100,100,0.3
6745,0.65,1,"(4, 8)","(4, 8)",100,100,0.3
6744,0.65,1,"(4, 7)","(4, 7)",100,100,0.3
6743,0.65,1,"(4, 6)","(4, 6)",100,100,0.3
6742,0.65,1,"(4, 5)","(4, 5)",100,100,0.3
6741,0.65,1,"(4, 4)","(4, 4)",100,100,0.3
6740,0.65,1,"(4, 3)","(4, 3)",100,100,0.3
6739,0.65,1,"(4, 2)","(4, 2)",100,100,0.3
6738,0.65,1,"(4, 1)","(4, 1)",100,100,0.3
6737,0.65,1,"(4, 0)","(4, 0)",100,100,0.3
6736,0.65,1,"(3, 99)","(3, 99)",100,100,0.3
6735,0.65,1,"(3, 98)","(3, 98)",100,100,0.3
6734,0.65,1,"(3, 97)","(3, 97)",100,100,0.3
6733,0.65,1,"(3, 94)","(3, 94)",100,100,0.3
6732,0.65,1,"(3, 93)","(3, 93)",100,100,0.3
6731,0.65,1,"(3, 92)","(3, 92)",100,100,0.3
6730,0.65,1,"(3, 91)","(3, 91)",100,100,0.3
6729,0.65,1,"(3, 90)","(3, 90)",100,100,0.3
6728,0.65,1,"(3, 88)","(3, 88)",100,100,0.3
6727,0.65,1,"(3, 85)","(3, 85)",100,100,0.3
6726,0.65,1,"(3, 84)","(3, 84)",100,100,0.3
6725,0.65,1,"(3, 83)","(3, 83)",100,100,0.3
6746,0.65,1,"(4, 9)","(4, 9)",100,100,0.3
6724,0.65,1,"(3, 82)","(3, 82)",100,100,0.3
6747,0.65,1,"(4, 10)","(4, 10)",100,100,0.3
6749,0.65,1,"(4, 12)","(4, 12)",100,100,0.3
6770,0.65,1,"(4, 51)","(4, 51)",100,100,0.3
6769,0.65,1,"(4, 45)","(4, 45)",100,100,0.3
6768,0.65,1,"(4, 43)","(4, 43)",100,100,0.3
6767,0.65,1,"(4, 41)","(4, 41)",100,100,0.3
6766,0.65,1,"(4, 40)","(4, 40)",100,100,0.3
6765,0.65,1,"(4, 38)","(4, 38)",100,100,0.3
6764,0.65,1,"(4, 37)","(4, 37)",100,100,0.3
6763,0.65,1,"(4, 34)","(4, 34)",100,100,0.3
6762,0.65,1,"(4, 30)","(4, 30)",100,100,0.3
6761,0.65,1,"(4, 29)","(4, 29)",100,100,0.3
6760,0.65,1,"(4, 26)","(4, 26)",100,100,0.3
6759,0.65,1,"(4, 25)","(4, 25)",100,100,0.3
6758,0.65,1,"(4, 24)","(4, 24)",100,100,0.3
6757,0.65,1,"(4, 23)","(4, 23)",100,100,0.3
6756,0.65,1,"(4, 22)","(4, 22)",100,100,0.3
6755,0.65,1,"(4, 21)","(4, 21)",100,100,0.3
6754,0.65,1,"(4, 20)","(4, 20)",100,100,0.3
6753,0.65,1,"(4, 17)","(4, 17)",100,100,0.3
6752,0.65,1,"(4, 15)","(4, 15)",100,100,0.3
6751,0.65,1,"(4, 14)","(4, 14)",100,100,0.3
6750,0.65,1,"(4, 13)","(4, 13)",100,100,0.3
6748,0.65,1,"(4, 11)","(4, 11)",100,100,0.3
6723,0.65,1,"(3, 80)","(3, 80)",100,100,0.3
6722,0.65,1,"(3, 79)","(3, 79)",100,100,0.3
6721,0.65,1,"(3, 77)","(3, 77)",100,100,0.3
6694,0.65,1,"(3, 39)","(3, 39)",100,100,0.3
6693,0.65,1,"(3, 37)","(3, 37)",100,100,0.3
6692,0.65,1,"(3, 33)","(3, 33)",100,100,0.3
6691,0.65,1,"(3, 32)","(3, 32)",100,100,0.3
6690,0.65,1,"(3, 31)","(3, 31)",100,100,0.3
6689,0.65,1,"(3, 30)","(3, 30)",100,100,0.3
6688,0.65,1,"(3, 28)","(3, 28)",100,100,0.3
6687,0.65,1,"(3, 23)","(3, 23)",100,100,0.3
6686,0.65,1,"(3, 21)","(3, 21)",100,100,0.3
6685,0.65,1,"(3, 19)","(3, 19)",100,100,0.3
6684,0.65,1,"(3, 17)","(3, 17)",100,100,0.3
6683,0.65,1,"(3, 16)","(3, 16)",100,100,0.3
6682,0.65,1,"(3, 14)","(3, 14)",100,100,0.3
6681,0.65,1,"(3, 13)","(3, 13)",100,100,0.3
6680,0.65,1,"(3, 12)","(3, 12)",100,100,0.3
6679,0.65,1,"(3, 10)","(3, 10)",100,100,0.3
6678,0.65,1,"(3, 9)","(3, 9)",100,100,0.3
6677,0.65,1,"(3, 8)","(3, 8)",100,100,0.3
6676,0.65,1,"(3, 6)","(3, 6)",100,100,0.3
6675,0.65,1,"(3, 3)","(3, 3)",100,100,0.3
6674,0.65,1,"(3, 2)","(3, 2)",100,100,0.3
6695,0.65,1,"(3, 42)","(3, 42)",100,100,0.3
6696,0.65,1,"(3, 43)","(3, 43)",100,100,0.3
6697,0.65,1,"(3, 45)","(3, 45)",100,100,0.3
6698,0.65,1,"(3, 46)","(3, 46)",100,100,0.3
6720,0.65,1,"(3, 76)","(3, 76)",100,100,0.3
6719,0.65,1,"(3, 75)","(3, 75)",100,100,0.3
6718,0.65,1,"(3, 74)","(3, 74)",100,100,0.3
6717,0.65,1,"(3, 73)","(3, 73)",100,100,0.3
6716,0.65,1,"(3, 72)","(3, 72)",100,100,0.3
6715,0.65,1,"(3, 71)","(3, 71)",100,100,0.3
6714,0.65,1,"(3, 70)","(3, 70)",100,100,0.3
6713,0.65,1,"(3, 69)","(3, 69)",100,100,0.3
6712,0.65,1,"(3, 66)","(3, 66)",100,100,0.3
6711,0.65,1,"(3, 65)","(3, 65)",100,100,0.3
6771,0.65,1,"(4, 53)","(4, 53)",100,100,0.3
6710,0.65,1,"(3, 63)","(3, 63)",100,100,0.3
6708,0.65,1,"(3, 61)","(3, 61)",100,100,0.3
6707,0.65,1,"(3, 59)","(3, 59)",100,100,0.3
6706,0.65,1,"(3, 57)","(3, 57)",100,100,0.3
6705,0.65,1,"(3, 56)","(3, 56)",100,100,0.3
6704,0.65,1,"(3, 52)","(3, 52)",100,100,0.3
6703,0.65,1,"(3, 51)","(3, 51)",100,100,0.3
6702,0.65,1,"(3, 50)","(3, 50)",100,100,0.3
6701,0.65,1,"(3, 49)","(3, 49)",100,100,0.3
6700,0.65,1,"(3, 48)","(3, 48)",100,100,0.3
6699,0.65,1,"(3, 47)","(3, 47)",100,100,0.3
6709,0.65,1,"(3, 62)","(3, 62)",100,100,0.3
6673,0.65,1,"(2, 99)","(2, 99)",100,100,0.3
6772,0.65,1,"(4, 55)","(4, 55)",100,100,0.3
6774,0.65,1,"(4, 57)","(4, 57)",100,100,0.3
6846,0.65,1,"(5, 65)","(5, 65)",100,100,0.3
6845,0.65,1,"(5, 64)","(5, 64)",100,100,0.3
6844,0.65,1,"(5, 63)","(5, 63)",100,100,0.3
6843,0.65,1,"(5, 61)","(5, 61)",100,100,0.3
6842,0.65,1,"(5, 59)","(5, 59)",100,100,0.3
6841,0.65,1,"(5, 58)","(5, 58)",100,100,0.3
6840,0.65,1,"(5, 57)","(5, 57)",100,100,0.3
6839,0.65,1,"(5, 56)","(5, 56)",100,100,0.3
6838,0.65,1,"(5, 55)","(5, 55)",100,100,0.3
6837,0.65,1,"(5, 54)","(5, 54)",100,100,0.3
6836,0.65,1,"(5, 53)","(5, 53)",100,100,0.3
6835,0.65,1,"(5, 49)","(5, 49)",100,100,0.3
6834,0.65,1,"(5, 48)","(5, 48)",100,100,0.3
6833,0.65,1,"(5, 47)","(5, 47)",100,100,0.3
6832,0.65,1,"(5, 46)","(5, 46)",100,100,0.3
6831,0.65,1,"(5, 45)","(5, 45)",100,100,0.3
6830,0.65,1,"(5, 44)","(5, 44)",100,100,0.3
6829,0.65,1,"(5, 42)","(5, 42)",100,100,0.3
6828,0.65,1,"(5, 41)","(5, 41)",100,100,0.3
6827,0.65,1,"(5, 40)","(5, 40)",100,100,0.3
6826,0.65,1,"(5, 39)","(5, 39)",100,100,0.3
6847,0.65,1,"(5, 66)","(5, 66)",100,100,0.3
6825,0.65,1,"(5, 37)","(5, 37)",100,100,0.3
6848,0.65,1,"(5, 68)","(5, 68)",100,100,0.3
6850,0.65,1,"(5, 70)","(5, 70)",100,100,0.3
6871,0.65,1,"(6, 5)","(6, 5)",100,100,0.3
6870,0.65,1,"(6, 4)","(6, 4)",100,100,0.3
6869,0.65,1,"(6, 1)","(6, 1)",100,100,0.3
6868,0.65,1,"(5, 98)","(5, 98)",100,100,0.3
6867,0.65,1,"(5, 97)","(5, 97)",100,100,0.3
6866,0.65,1,"(5, 94)","(5, 94)",100,100,0.3
6865,0.65,1,"(5, 93)","(5, 93)",100,100,0.3
6864,0.65,1,"(5, 92)","(5, 92)",100,100,0.3
6863,0.65,1,"(5, 89)","(5, 89)",100,100,0.3
6862,0.65,1,"(5, 88)","(5, 88)",100,100,0.3
6861,0.65,1,"(5, 87)","(5, 87)",100,100,0.3
6860,0.65,1,"(5, 85)","(5, 85)",100,100,0.3
6859,0.65,1,"(5, 84)","(5, 84)",100,100,0.3
6858,0.65,1,"(5, 83)","(5, 83)",100,100,0.3
6857,0.65,1,"(5, 81)","(5, 81)",100,100,0.3
6856,0.65,1,"(5, 79)","(5, 79)",100,100,0.3
6855,0.65,1,"(5, 78)","(5, 78)",100,100,0.3
6854,0.65,1,"(5, 75)","(5, 75)",100,100,0.3
6853,0.65,1,"(5, 73)","(5, 73)",100,100,0.3
6852,0.65,1,"(5, 72)","(5, 72)",100,100,0.3
6851,0.65,1,"(5, 71)","(5, 71)",100,100,0.3
6849,0.65,1,"(5, 69)","(5, 69)",100,100,0.3
6824,0.65,1,"(5, 36)","(5, 36)",100,100,0.3
6823,0.65,1,"(5, 35)","(5, 35)",100,100,0.3
6822,0.65,1,"(5, 34)","(5, 34)",100,100,0.3
6795,0.65,1,"(4, 90)","(4, 90)",100,100,0.3
6794,0.65,1,"(4, 89)","(4, 89)",100,100,0.3
6793,0.65,1,"(4, 88)","(4, 88)",100,100,0.3
6792,0.65,1,"(4, 86)","(4, 86)",100,100,0.3
6791,0.65,1,"(4, 84)","(4, 84)",100,100,0.3
6790,0.65,1,"(4, 82)","(4, 82)",100,100,0.3
6789,0.65,1,"(4, 81)","(4, 81)",100,100,0.3
6788,0.65,1,"(4, 80)","(4, 80)",100,100,0.3
6787,0.65,1,"(4, 79)","(4, 79)",100,100,0.3
6786,0.65,1,"(4, 77)","(4, 77)",100,100,0.3
6785,0.65,1,"(4, 75)","(4, 75)",100,100,0.3
6784,0.65,1,"(4, 74)","(4, 74)",100,100,0.3
6783,0.65,1,"(4, 70)","(4, 70)",100,100,0.3
6782,0.65,1,"(4, 69)","(4, 69)",100,100,0.3
6781,0.65,1,"(4, 67)","(4, 67)",100,100,0.3
6780,0.65,1,"(4, 66)","(4, 66)",100,100,0.3
6779,0.65,1,"(4, 65)","(4, 65)",100,100,0.3
6778,0.65,1,"(4, 64)","(4, 64)",100,100,0.3
6777,0.65,1,"(4, 63)","(4, 63)",100,100,0.3
