,density,Run,AgentId,Posição,height,width,air_humidity,wind_force
5660,0.65,0,"(86, 85)","(86, 85)",100,100,0.8,0.15
5659,0.65,0,"(86, 84)","(86, 84)",100,100,0.8,0.15
5658,0.65,0,"(86, 83)","(86, 83)",100,100,0.8,0.15
5657,0.65,0,"(86, 80)","(86, 80)",100,100,0.8,0.15
5656,0.65,0,"(86, 79)","(86, 79)",100,100,0.8,0.15
5655,0.65,0,"(86, 77)","(86, 77)",100,100,0.8,0.15
5654,0.65,0,"(86, 76)","(86, 76)",100,100,0.8,0.15
5653,0.65,0,"(86, 74)","(86, 74)",100,100,0.8,0.15
5652,0.65,0,"(86, 70)","(86, 70)",100,100,0.8,0.15
5651,0.65,0,"(86, 69)","(86, 69)",100,100,0.8,0.15
5650,0.65,0,"(86, 68)","(86, 68)",100,100,0.8,0.15
5649,0.65,0,"(86, 67)","(86, 67)",100,100,0.8,0.15
5648,0.65,0,"(86, 66)","(86, 66)",100,100,0.8,0.15
5647,0.65,0,"(86, 64)","(86, 64)",100,100,0.8,0.15
5646,0.65,0,"(86, 61)","(86, 61)",100,100,0.8,0.15
5645,0.65,0,"(86, 60)","(86, 60)",100,100,0.8,0.15
5644,0.65,0,"(86, 56)","(86, 56)",100,100,0.8,0.15
5643,0.65,0,"(86, 55)","(86, 55)",100,100,0.8,0.15
5642,0.65,0,"(86, 54)","(86, 54)",100,100,0.8,0.15
5641,0.65,0,"(86, 52)","(86, 52)",100,100,0.8,0.15
5640,0.65,0,"(86, 51)","(86, 51)",100,100,0.8,0.15
5661,0.65,0,"(86, 86)","(86, 86)",100,100,0.8,0.15
5662,0.65,0,"(86, 89)","(86, 89)",100,100,0.8,0.15
5663,0.65,0,"(86, 91)","(86, 91)",100,100,0.8,0.15
5664,0.65,0,"(86, 93)","(86, 93)",100,100,0.8,0.15
5686,0.65,0,"(87, 37)","(87, 37)",100,100,0.8,0.15
5685,0.65,0,"(87, 34)","(87, 34)",100,100,0.8,0.15
5684,0.65,0,"(87, 33)","(87, 33)",100,100,0.8,0.15
5683,0.65,0,"(87, 30)","(87, 30)",100,100,0.8,0.15
5682,0.65,0,"(87, 29)","(87, 29)",100,100,0.8,0.15
5681,0.65,0,"(87, 27)","(87, 27)",100,100,0.8,0.15
5680,0.65,0,"(87, 25)","(87, 25)",100,100,0.8,0.15
5679,0.65,0,"(87, 24)","(87, 24)",100,100,0.8,0.15
5678,0.65,0,"(87, 20)","(87, 20)",100,100,0.8,0.15
5677,0.65,0,"(87, 18)","(87, 18)",100,100,0.8,0.15
5639,0.65,0,"(86, 47)","(86, 47)",100,100,0.8,0.15
5676,0.65,0,"(87, 16)","(87, 16)",100,100,0.8,0.15
5674,0.65,0,"(87, 12)","(87, 12)",100,100,0.8,0.15
5673,0.65,0,"(87, 9)","(87, 9)",100,100,0.8,0.15
5672,0.65,0,"(87, 8)","(87, 8)",100,100,0.8,0.15
5671,0.65,0,"(87, 5)","(87, 5)",100,100,0.8,0.15
5670,0.65,0,"(87, 4)","(87, 4)",100,100,0.8,0.15
5669,0.65,0,"(87, 3)","(87, 3)",100,100,0.8,0.15
5668,0.65,0,"(87, 2)","(87, 2)",100,100,0.8,0.15
5667,0.65,0,"(86, 98)","(86, 98)",100,100,0.8,0.15
5666,0.65,0,"(86, 97)","(86, 97)",100,100,0.8,0.15
5665,0.65,0,"(86, 96)","(86, 96)",100,100,0.8,0.15
5675,0.65,0,"(87, 13)","(87, 13)",100,100,0.8,0.15
5487,0.65,0,"(84, 13)","(84, 13)",100,100,0.8,0.15
5638,0.65,0,"(86, 46)","(86, 46)",100,100,0.8,0.15
5636,0.65,0,"(86, 43)","(86, 43)",100,100,0.8,0.15
5609,0.65,0,"(85, 95)","(85, 95)",100,100,0.8,0.15
5608,0.65,0,"(85, 93)","(85, 93)",100,100,0.8,0.15
5607,0.65,0,"(85, 92)","(85, 92)",100,100,0.8,0.15
5606,0.65,0,"(85, 90)","(85, 90)",100,100,0.8,0.15
5605,0.65,0,"(85, 89)","(85, 89)",100,100,0.8,0.15
5604,0.65,0,"(85, 88)","(85, 88)",100,100,0.8,0.15
5603,0.65,0,"(85, 87)","(85, 87)",100,100,0.8,0.15
5602,0.65,0,"(85, 86)","(85, 86)",100,100,0.8,0.15
5601,0.65,0,"(85, 83)","(85, 83)",100,100,0.8,0.15
5600,0.65,0,"(85, 82)","(85, 82)",100,100,0.8,0.15
5599,0.65,0,"(85, 80)","(85, 80)",100,100,0.8,0.15
5598,0.65,0,"(85, 79)","(85, 79)",100,100,0.8,0.15
5597,0.65,0,"(85, 78)","(85, 78)",100,100,0.8,0.15
5596,0.65,0,"(85, 76)","(85, 76)",100,100,0.8,0.15
5595,0.65,0,"(85, 75)","(85, 75)",100,100,0.8,0.15
5594,0.65,0,"(85, 73)","(85, 73)",100,100,0.8,0.15
5593,0.65,0,"(85, 71)","(85, 71)",100,100,0.8,0.15
5592,0.65,0,"(85, 70)","(85, 70)",100,100,0.8,0.15
5591,0.65,0,"(85, 69)","(85, 69)",100,100,0.8,0.15
5590,0.65,0,"(85, 67)","(85, 67)",100,100,0.8,0.15
5589,0.65,0,"(85, 66)","(85, 66)",100,100,0.8,0.15
5610,0.65,0,"(85, 96)","(85, 96)",100,100,0.8,0.15
5611,0.65,0,"(85, 97)","(85, 97)",100,100,0.8,0.15
5612,0.65,0,"(85, 98)","(85, 98)",100,100,0.8,0.15
5613,0.65,0,"(86, 0)","(86, 0)",100,100,0.8,0.15
5635,0.65,0,"(86, 42)","(86, 42)",100,100,0.8,0.15
5634,0.65,0,"(86, 40)","(86, 40)",100,100,0.8,0.15
5633,0.65,0,"(86, 39)","(86, 39)",100,100,0.8,0.15
5632,0.65,0,"(86, 37)","(86, 37)",100,100,0.8,0.15
5631,0.65,0,"(86, 36)","(86, 36)",100,100,0.8,0.15
5630,0.65,0,"(86, 34)","(86, 34)",100,100,0.8,0.15
5629,0.65,0,"(86, 31)","(86, 31)",100,100,0.8,0.15
5628,0.65,0,"(86, 29)","(86, 29)",100,100,0.8,0.15
5627,0.65,0,"(86, 27)","(86, 27)",100,100,0.8,0.15
5626,0.65,0,"(86, 25)","(86, 25)",100,100,0.8,0.15
5637,0.65,0,"(86, 45)","(86, 45)",100,100,0.8,0.15
5625,0.65,0,"(86, 24)","(86, 24)",100,100,0.8,0.15
5623,0.65,0,"(86, 22)","(86, 22)",100,100,0.8,0.15
5622,0.65,0,"(86, 21)","(86, 21)",100,100,0.8,0.15
5621,0.65,0,"(86, 18)","(86, 18)",100,100,0.8,0.15
5620,0.65,0,"(86, 17)","(86, 17)",100,100,0.8,0.15
5619,0.65,0,"(86, 13)","(86, 13)",100,100,0.8,0.15
5618,0.65,0,"(86, 9)","(86, 9)",100,100,0.8,0.15
5617,0.65,0,"(86, 7)","(86, 7)",100,100,0.8,0.15
5616,0.65,0,"(86, 6)","(86, 6)",100,100,0.8,0.15
5615,0.65,0,"(86, 5)","(86, 5)",100,100,0.8,0.15
5614,0.65,0,"(86, 3)","(86, 3)",100,100,0.8,0.15
5624,0.65,0,"(86, 23)","(86, 23)",100,100,0.8,0.15
5486,0.65,0,"(84, 12)","(84, 12)",100,100,0.8,0.15
5485,0.65,0,"(84, 9)","(84, 9)",100,100,0.8,0.15
5484,0.65,0,"(84, 8)","(84, 8)",100,100,0.8,0.15
5355,0.65,0,"(82, 22)","(82, 22)",100,100,0.8,0.15
5354,0.65,0,"(82, 19)","(82, 19)",100,100,0.8,0.15
5353,0.65,0,"(82, 18)","(82, 18)",100,100,0.8,0.15
5352,0.65,0,"(82, 17)","(82, 17)",100,100,0.8,0.15
5351,0.65,0,"(82, 16)","(82, 16)",100,100,0.8,0.15
5350,0.65,0,"(82, 13)","(82, 13)",100,100,0.8,0.15
5349,0.65,0,"(82, 11)","(82, 11)",100,100,0.8,0.15
5348,0.65,0,"(82, 10)","(82, 10)",100,100,0.8,0.15
5347,0.65,0,"(82, 9)","(82, 9)",100,100,0.8,0.15
5346,0.65,0,"(82, 8)","(82, 8)",100,100,0.8,0.15
5345,0.65,0,"(82, 6)","(82, 6)",100,100,0.8,0.15
5344,0.65,0,"(82, 4)","(82, 4)",100,100,0.8,0.15
5343,0.65,0,"(82, 2)","(82, 2)",100,100,0.8,0.15
5342,0.65,0,"(82, 1)","(82, 1)",100,100,0.8,0.15
5341,0.65,0,"(81, 99)","(81, 99)",100,100,0.8,0.15
5340,0.65,0,"(81, 97)","(81, 97)",100,100,0.8,0.15
5339,0.65,0,"(81, 96)","(81, 96)",100,100,0.8,0.15
5338,0.65,0,"(81, 95)","(81, 95)",100,100,0.8,0.15
5337,0.65,0,"(81, 94)","(81, 94)",100,100,0.8,0.15
5336,0.65,0,"(81, 93)","(81, 93)",100,100,0.8,0.15
5335,0.65,0,"(81, 92)","(81, 92)",100,100,0.8,0.15
5356,0.65,0,"(82, 24)","(82, 24)",100,100,0.8,0.15
5357,0.65,0,"(82, 25)","(82, 25)",100,100,0.8,0.15
5358,0.65,0,"(82, 26)","(82, 26)",100,100,0.8,0.15
5359,0.65,0,"(82, 27)","(82, 27)",100,100,0.8,0.15
5381,0.65,0,"(82, 64)","(82, 64)",100,100,0.8,0.15
5380,0.65,0,"(82, 60)","(82, 60)",100,100,0.8,0.15
5379,0.65,0,"(82, 59)","(82, 59)",100,100,0.8,0.15
5378,0.65,0,"(82, 58)","(82, 58)",100,100,0.8,0.15
5377,0.65,0,"(82, 56)","(82, 56)",100,100,0.8,0.15
5376,0.65,0,"(82, 52)","(82, 52)",100,100,0.8,0.15
5375,0.65,0,"(82, 50)","(82, 50)",100,100,0.8,0.15
5374,0.65,0,"(82, 49)","(82, 49)",100,100,0.8,0.15
5373,0.65,0,"(82, 48)","(82, 48)",100,100,0.8,0.15
5372,0.65,0,"(82, 44)","(82, 44)",100,100,0.8,0.15
5334,0.65,0,"(81, 90)","(81, 90)",100,100,0.8,0.15
5371,0.65,0,"(82, 43)","(82, 43)",100,100,0.8,0.15
5369,0.65,0,"(82, 39)","(82, 39)",100,100,0.8,0.15
5368,0.65,0,"(82, 38)","(82, 38)",100,100,0.8,0.15
5367,0.65,0,"(82, 37)","(82, 37)",100,100,0.8,0.15
5366,0.65,0,"(82, 36)","(82, 36)",100,100,0.8,0.15
5365,0.65,0,"(82, 35)","(82, 35)",100,100,0.8,0.15
5364,0.65,0,"(82, 34)","(82, 34)",100,100,0.8,0.15
5363,0.65,0,"(82, 33)","(82, 33)",100,100,0.8,0.15
5362,0.65,0,"(82, 32)","(82, 32)",100,100,0.8,0.15
5361,0.65,0,"(82, 31)","(82, 31)",100,100,0.8,0.15
5360,0.65,0,"(82, 29)","(82, 29)",100,100,0.8,0.15
5370,0.65,0,"(82, 41)","(82, 41)",100,100,0.8,0.15
5382,0.65,0,"(82, 66)","(82, 66)",100,100,0.8,0.15
5333,0.65,0,"(81, 89)","(81, 89)",100,100,0.8,0.15
5331,0.65,0,"(81, 87)","(81, 87)",100,100,0.8,0.15
5304,0.65,0,"(81, 50)","(81, 50)",100,100,0.8,0.15
5303,0.65,0,"(81, 49)","(81, 49)",100,100,0.8,0.15
5302,0.65,0,"(81, 48)","(81, 48)",100,100,0.8,0.15
5301,0.65,0,"(81, 47)","(81, 47)",100,100,0.8,0.15
5300,0.65,0,"(81, 45)","(81, 45)",100,100,0.8,0.15
5299,0.65,0,"(81, 44)","(81, 44)",100,100,0.8,0.15
5298,0.65,0,"(81, 43)","(81, 43)",100,100,0.8,0.15
5297,0.65,0,"(81, 41)","(81, 41)",100,100,0.8,0.15
5296,0.65,0,"(81, 40)","(81, 40)",100,100,0.8,0.15
5295,0.65,0,"(81, 38)","(81, 38)",100,100,0.8,0.15
5294,0.65,0,"(81, 36)","(81, 36)",100,100,0.8,0.15
5293,0.65,0,"(81, 35)","(81, 35)",100,100,0.8,0.15
5292,0.65,0,"(81, 34)","(81, 34)",100,100,0.8,0.15
5291,0.65,0,"(81, 33)","(81, 33)",100,100,0.8,0.15
5290,0.65,0,"(81, 30)","(81, 30)",100,100,0.8,0.15
5289,0.65,0,"(81, 28)","(81, 28)",100,100,0.8,0.15
5288,0.65,0,"(81, 26)","(81, 26)",100,100,0.8,0.15
5287,0.65,0,"(81, 25)","(81, 25)",100,100,0.8,0.15
5286,0.65,0,"(81, 23)","(81, 23)",100,100,0.8,0.15
5285,0.65,0,"(81, 22)","(81, 22)",100,100,0.8,0.15
5284,0.65,0,"(81, 21)","(81, 21)",100,100,0.8,0.15
5305,0.65,0,"(81, 51)","(81, 51)",100,100,0.8,0.15
5306,0.65,0,"(81, 52)","(81, 52)",100,100,0.8,0.15
5307,0.65,0,"(81, 56)","(81, 56)",100,100,0.8,0.15
5308,0.65,0,"(81, 57)","(81, 57)",100,100,0.8,0.15
5330,0.65,0,"(81, 86)","(81, 86)",100,100,0.8,0.15
5329,0.65,0,"(81, 85)","(81, 85)",100,100,0.8,0.15
5328,0.65,0,"(81, 84)","(81, 84)",100,100,0.8,0.15
5327,0.65,0,"(81, 83)","(81, 83)",100,100,0.8,0.15
5326,0.65,0,"(81, 82)","(81, 82)",100,100,0.8,0.15
5325,0.65,0,"(81, 81)","(81, 81)",100,100,0.8,0.15
5324,0.65,0,"(81, 79)","(81, 79)",100,100,0.8,0.15
5323,0.65,0,"(81, 78)","(81, 78)",100,100,0.8,0.15
5322,0.65,0,"(81, 77)","(81, 77)",100,100,0.8,0.15
5321,0.65,0,"(81, 76)","(81, 76)",100,100,0.8,0.15
5332,0.65,0,"(81, 88)","(81, 88)",100,100,0.8,0.15
5320,0.65,0,"(81, 74)","(81, 74)",100,100,0.8,0.15
5318,0.65,0,"(81, 71)","(81, 71)",100,100,0.8,0.15
5317,0.65,0,"(81, 69)","(81, 69)",100,100,0.8,0.15
5316,0.65,0,"(81, 68)","(81, 68)",100,100,0.8,0.15
5315,0.65,0,"(81, 67)","(81, 67)",100,100,0.8,0.15
5314,0.65,0,"(81, 64)","(81, 64)",100,100,0.8,0.15
5313,0.65,0,"(81, 63)","(81, 63)",100,100,0.8,0.15
5312,0.65,0,"(81, 61)","(81, 61)",100,100,0.8,0.15
5311,0.65,0,"(81, 60)","(81, 60)",100,100,0.8,0.15
5310,0.65,0,"(81, 59)","(81, 59)",100,100,0.8,0.15
5309,0.65,0,"(81, 58)","(81, 58)",100,100,0.8,0.15
5319,0.65,0,"(81, 72)","(81, 72)",100,100,0.8,0.15
5688,0.65,0,"(87, 41)","(87, 41)",100,100,0.8,0.15
5383,0.65,0,"(82, 67)","(82, 67)",100,100,0.8,0.15
5385,0.65,0,"(82, 69)","(82, 69)",100,100,0.8,0.15
5457,0.65,0,"(83, 69)","(83, 69)",100,100,0.8,0.15
5456,0.65,0,"(83, 68)","(83, 68)",100,100,0.8,0.15
5455,0.65,0,"(83, 65)","(83, 65)",100,100,0.8,0.15
5454,0.65,0,"(83, 64)","(83, 64)",100,100,0.8,0.15
5453,0.65,0,"(83, 62)","(83, 62)",100,100,0.8,0.15
5452,0.65,0,"(83, 61)","(83, 61)",100,100,0.8,0.15
5451,0.65,0,"(83, 60)","(83, 60)",100,100,0.8,0.15
5450,0.65,0,"(83, 59)","(83, 59)",100,100,0.8,0.15
5449,0.65,0,"(83, 58)","(83, 58)",100,100,0.8,0.15
5448,0.65,0,"(83, 57)","(83, 57)",100,100,0.8,0.15
5447,0.65,0,"(83, 56)","(83, 56)",100,100,0.8,0.15
5446,0.65,0,"(83, 55)","(83, 55)",100,100,0.8,0.15
5445,0.65,0,"(83, 54)","(83, 54)",100,100,0.8,0.15
5444,0.65,0,"(83, 51)","(83, 51)",100,100,0.8,0.15
5443,0.65,0,"(83, 50)","(83, 50)",100,100,0.8,0.15
5442,0.65,0,"(83, 49)","(83, 49)",100,100,0.8,0.15
5441,0.65,0,"(83, 47)","(83, 47)",100,100,0.8,0.15
5440,0.65,0,"(83, 46)","(83, 46)",100,100,0.8,0.15
5439,0.65,0,"(83, 44)","(83, 44)",100,100,0.8,0.15
5438,0.65,0,"(83, 43)","(83, 43)",100,100,0.8,0.15
5437,0.65,0,"(83, 42)","(83, 42)",100,100,0.8,0.15
5458,0.65,0,"(83, 72)","(83, 72)",100,100,0.8,0.15
5459,0.65,0,"(83, 74)","(83, 74)",100,100,0.8,0.15
5460,0.65,0,"(83, 75)","(83, 75)",100,100,0.8,0.15
5461,0.65,0,"(83, 76)","(83, 76)",100,100,0.8,0.15
5483,0.65,0,"(84, 7)","(84, 7)",100,100,0.8,0.15
5482,0.65,0,"(84, 6)","(84, 6)",100,100,0.8,0.15
5481,0.65,0,"(84, 5)","(84, 5)",100,100,0.8,0.15
5480,0.65,0,"(84, 4)","(84, 4)",100,100,0.8,0.15
5479,0.65,0,"(84, 3)","(84, 3)",100,100,0.8,0.15
5478,0.65,0,"(84, 2)","(84, 2)",100,100,0.8,0.15
5477,0.65,0,"(84, 0)","(84, 0)",100,100,0.8,0.15
5476,0.65,0,"(83, 98)","(83, 98)",100,100,0.8,0.15
5475,0.65,0,"(83, 96)","(83, 96)",100,100,0.8,0.15
5474,0.65,0,"(83, 95)","(83, 95)",100,100,0.8,0.15
5436,0.65,0,"(83, 41)","(83, 41)",100,100,0.8,0.15
5473,0.65,0,"(83, 94)","(83, 94)",100,100,0.8,0.15
5471,0.65,0,"(83, 92)","(83, 92)",100,100,0.8,0.15
5470,0.65,0,"(83, 91)","(83, 91)",100,100,0.8,0.15
5469,0.65,0,"(83, 90)","(83, 90)",100,100,0.8,0.15
5468,0.65,0,"(83, 89)","(83, 89)",100,100,0.8,0.15
5467,0.65,0,"(83, 87)","(83, 87)",100,100,0.8,0.15
5466,0.65,0,"(83, 86)","(83, 86)",100,100,0.8,0.15
5465,0.65,0,"(83, 85)","(83, 85)",100,100,0.8,0.15
5464,0.65,0,"(83, 81)","(83, 81)",100,100,0.8,0.15
5463,0.65,0,"(83, 78)","(83, 78)",100,100,0.8,0.15
5462,0.65,0,"(83, 77)","(83, 77)",100,100,0.8,0.15
5472,0.65,0,"(83, 93)","(83, 93)",100,100,0.8,0.15
5384,0.65,0,"(82, 68)","(82, 68)",100,100,0.8,0.15
5435,0.65,0,"(83, 40)","(83, 40)",100,100,0.8,0.15
5433,0.65,0,"(83, 38)","(83, 38)",100,100,0.8,0.15
5406,0.65,0,"(82, 97)","(82, 97)",100,100,0.8,0.15
5405,0.65,0,"(82, 95)","(82, 95)",100,100,0.8,0.15
5404,0.65,0,"(82, 94)","(82, 94)",100,100,0.8,0.15
5403,0.65,0,"(82, 93)","(82, 93)",100,100,0.8,0.15
5402,0.65,0,"(82, 92)","(82, 92)",100,100,0.8,0.15
5401,0.65,0,"(82, 91)","(82, 91)",100,100,0.8,0.15
5400,0.65,0,"(82, 90)","(82, 90)",100,100,0.8,0.15
5399,0.65,0,"(82, 89)","(82, 89)",100,100,0.8,0.15
5398,0.65,0,"(82, 88)","(82, 88)",100,100,0.8,0.15
5397,0.65,0,"(82, 86)","(82, 86)",100,100,0.8,0.15
5396,0.65,0,"(82, 84)","(82, 84)",100,100,0.8,0.15
5395,0.65,0,"(82, 82)","(82, 82)",100,100,0.8,0.15
5394,0.65,0,"(82, 81)","(82, 81)",100,100,0.8,0.15
5393,0.65,0,"(82, 80)","(82, 80)",100,100,0.8,0.15
5392,0.65,0,"(82, 79)","(82, 79)",100,100,0.8,0.15
5391,0.65,0,"(82, 77)","(82, 77)",100,100,0.8,0.15
5390,0.65,0,"(82, 76)","(82, 76)",100,100,0.8,0.15
5389,0.65,0,"(82, 74)","(82, 74)",100,100,0.8,0.15
5388,0.65,0,"(82, 73)","(82, 73)",100,100,0.8,0.15
5387,0.65,0,"(82, 72)","(82, 72)",100,100,0.8,0.15
5386,0.65,0,"(82, 71)","(82, 71)",100,100,0.8,0.15
5407,0.65,0,"(82, 98)","(82, 98)",100,100,0.8,0.15
5408,0.65,0,"(82, 99)","(82, 99)",100,100,0.8,0.15
5409,0.65,0,"(83, 0)","(83, 0)",100,100,0.8,0.15
5410,0.65,0,"(83, 1)","(83, 1)",100,100,0.8,0.15
5432,0.65,0,"(83, 35)","(83, 35)",100,100,0.8,0.15
5431,0.65,0,"(83, 34)","(83, 34)",100,100,0.8,0.15
5430,0.65,0,"(83, 33)","(83, 33)",100,100,0.8,0.15
5429,0.65,0,"(83, 32)","(83, 32)",100,100,0.8,0.15
5428,0.65,0,"(83, 31)","(83, 31)",100,100,0.8,0.15
5427,0.65,0,"(83, 29)","(83, 29)",100,100,0.8,0.15
5426,0.65,0,"(83, 28)","(83, 28)",100,100,0.8,0.15
5425,0.65,0,"(83, 27)","(83, 27)",100,100,0.8,0.15
5424,0.65,0,"(83, 26)","(83, 26)",100,100,0.8,0.15
5423,0.65,0,"(83, 23)","(83, 23)",100,100,0.8,0.15
5434,0.65,0,"(83, 39)","(83, 39)",100,100,0.8,0.15
5422,0.65,0,"(83, 22)","(83, 22)",100,100,0.8,0.15
5420,0.65,0,"(83, 19)","(83, 19)",100,100,0.8,0.15
5419,0.65,0,"(83, 18)","(83, 18)",100,100,0.8,0.15
5418,0.65,0,"(83, 15)","(83, 15)",100,100,0.8,0.15
5417,0.65,0,"(83, 14)","(83, 14)",100,100,0.8,0.15
5416,0.65,0,"(83, 13)","(83, 13)",100,100,0.8,0.15
5415,0.65,0,"(83, 8)","(83, 8)",100,100,0.8,0.15
5414,0.65,0,"(83, 7)","(83, 7)",100,100,0.8,0.15
5413,0.65,0,"(83, 5)","(83, 5)",100,100,0.8,0.15
5412,0.65,0,"(83, 4)","(83, 4)",100,100,0.8,0.15
5411,0.65,0,"(83, 3)","(83, 3)",100,100,0.8,0.15
5421,0.65,0,"(83, 21)","(83, 21)",100,100,0.8,0.15
3250,0.65,0,"(50, 72)","(50, 72)",100,100,0.8,0.15
4876,0.65,0,"(75, 22)","(75, 22)",100,100,0.8,0.15
3248,0.65,0,"(50, 70)","(50, 70)",100,100,0.8,0.15
1088,0.65,0,"(17, 12)","(17, 12)",100,100,0.8,0.15
1087,0.65,0,"(17, 10)","(17, 10)",100,100,0.8,0.15
1086,0.65,0,"(17, 8)","(17, 8)",100,100,0.8,0.15
1085,0.65,0,"(17, 7)","(17, 7)",100,100,0.8,0.15
1084,0.65,0,"(17, 6)","(17, 6)",100,100,0.8,0.15
1083,0.65,0,"(17, 4)","(17, 4)",100,100,0.8,0.15
1082,0.65,0,"(17, 3)","(17, 3)",100,100,0.8,0.15
1081,0.65,0,"(17, 1)","(17, 1)",100,100,0.8,0.15
1080,0.65,0,"(17, 0)","(17, 0)",100,100,0.8,0.15
1079,0.65,0,"(16, 99)","(16, 99)",100,100,0.8,0.15
1078,0.65,0,"(16, 98)","(16, 98)",100,100,0.8,0.15
1077,0.65,0,"(16, 97)","(16, 97)",100,100,0.8,0.15
1076,0.65,0,"(16, 96)","(16, 96)",100,100,0.8,0.15
1075,0.65,0,"(16, 95)","(16, 95)",100,100,0.8,0.15
1074,0.65,0,"(16, 94)","(16, 94)",100,100,0.8,0.15
1073,0.65,0,"(16, 93)","(16, 93)",100,100,0.8,0.15
1072,0.65,0,"(16, 92)","(16, 92)",100,100,0.8,0.15
1071,0.65,0,"(16, 91)","(16, 91)",100,100,0.8,0.15
1070,0.65,0,"(16, 90)","(16, 90)",100,100,0.8,0.15
1069,0.65,0,"(16, 89)","(16, 89)",100,100,0.8,0.15
1068,0.65,0,"(16, 87)","(16, 87)",100,100,0.8,0.15
1089,0.65,0,"(17, 13)","(17, 13)",100,100,0.8,0.15
1067,0.65,0,"(16, 83)","(16, 83)",100,100,0.8,0.15
1090,0.65,0,"(17, 14)","(17, 14)",100,100,0.8,0.15
1092,0.65,0,"(17, 17)","(17, 17)",100,100,0.8,0.15
1113,0.65,0,"(17, 49)","(17, 49)",100,100,0.8,0.15
1112,0.65,0,"(17, 48)","(17, 48)",100,100,0.8,0.15
1111,0.65,0,"(17, 47)","(17, 47)",100,100,0.8,0.15
1110,0.65,0,"(17, 46)","(17, 46)",100,100,0.8,0.15
1109,0.65,0,"(17, 45)","(17, 45)",100,100,0.8,0.15
1108,0.65,0,"(17, 41)","(17, 41)",100,100,0.8,0.15
1107,0.65,0,"(17, 39)","(17, 39)",100,100,0.8,0.15
1106,0.65,0,"(17, 36)","(17, 36)",100,100,0.8,0.15
1105,0.65,0,"(17, 35)","(17, 35)",100,100,0.8,0.15
1104,0.65,0,"(17, 34)","(17, 34)",100,100,0.8,0.15
1103,0.65,0,"(17, 33)","(17, 33)",100,100,0.8,0.15
1102,0.65,0,"(17, 32)","(17, 32)",100,100,0.8,0.15
1101,0.65,0,"(17, 31)","(17, 31)",100,100,0.8,0.15
1100,0.65,0,"(17, 30)","(17, 30)",100,100,0.8,0.15
1099,0.65,0,"(17, 28)","(17, 28)",100,100,0.8,0.15
1098,0.65,0,"(17, 27)","(17, 27)",100,100,0.8,0.15
1097,0.65,0,"(17, 25)","(17, 25)",100,100,0.8,0.15
1096,0.65,0,"(17, 23)","(17, 23)",100,100,0.8,0.15
1095,0.65,0,"(17, 22)","(17, 22)",100,100,0.8,0.15
1094,0.65,0,"(17, 21)","(17, 21)",100,100,0.8,0.15
1093,0.65,0,"(17, 18)","(17, 18)",100,100,0.8,0.15
1091,0.65,0,"(17, 16)","(17, 16)",100,100,0.8,0.15
1066,0.65,0,"(16, 81)","(16, 81)",100,100,0.8,0.15
1065,0.65,0,"(16, 80)","(16, 80)",100,100,0.8,0.15
1064,0.65,0,"(16, 78)","(16, 78)",100,100,0.8,0.15
1037,0.65,0,"(16, 35)","(16, 35)",100,100,0.8,0.15
1036,0.65,0,"(16, 34)","(16, 34)",100,100,0.8,0.15
1035,0.65,0,"(16, 29)","(16, 29)",100,100,0.8,0.15
1034,0.65,0,"(16, 28)","(16, 28)",100,100,0.8,0.15
1033,0.65,0,"(16, 25)","(16, 25)",100,100,0.8,0.15
1032,0.65,0,"(16, 24)","(16, 24)",100,100,0.8,0.15
1031,0.65,0,"(16, 22)","(16, 22)",100,100,0.8,0.15
1030,0.65,0,"(16, 21)","(16, 21)",100,100,0.8,0.15
1029,0.65,0,"(16, 20)","(16, 20)",100,100,0.8,0.15
1028,0.65,0,"(16, 19)","(16, 19)",100,100,0.8,0.15
1027,0.65,0,"(16, 18)","(16, 18)",100,100,0.8,0.15
1026,0.65,0,"(16, 17)","(16, 17)",100,100,0.8,0.15
1025,0.65,0,"(16, 16)","(16, 16)",100,100,0.8,0.15
1024,0.65,0,"(16, 12)","(16, 12)",100,100,0.8,0.15
1023,0.65,0,"(16, 11)","(16, 11)",100,100,0.8,0.15
1022,0.65,0,"(16, 10)","(16, 10)",100,100,0.8,0.15
1021,0.65,0,"(16, 8)","(16, 8)",100,100,0.8,0.15
1020,0.65,0,"(16, 7)","(16, 7)",100,100,0.8,0.15
1019,0.65,0,"(16, 6)","(16, 6)",100,100,0.8,0.15
1018,0.65,0,"(16, 5)","(16, 5)",100,100,0.8,0.15
1017,0.65,0,"(16, 4)","(16, 4)",100,100,0.8,0.15
1038,0.65,0,"(16, 37)","(16, 37)",100,100,0.8,0.15
1039,0.65,0,"(16, 38)","(16, 38)",100,100,0.8,0.15
1040,0.65,0,"(16, 40)","(16, 40)",100,100,0.8,0.15
1041,0.65,0,"(16, 41)","(16, 41)",100,100,0.8,0.15
1063,0.65,0,"(16, 77)","(16, 77)",100,100,0.8,0.15
1062,0.65,0,"(16, 75)","(16, 75)",100,100,0.8,0.15
1061,0.65,0,"(16, 74)","(16, 74)",100,100,0.8,0.15
1060,0.65,0,"(16, 73)","(16, 73)",100,100,0.8,0.15
1059,0.65,0,"(16, 71)","(16, 71)",100,100,0.8,0.15
1058,0.65,0,"(16, 70)","(16, 70)",100,100,0.8,0.15
1057,0.65,0,"(16, 69)","(16, 69)",100,100,0.8,0.15
