,density,Run,AgentId,Posição,height,width,air_humidity,wind_force
5879,0.65,0,"(90, 37)","(90, 37)",100,100,0.4,0.25
5878,0.65,0,"(90, 36)","(90, 36)",100,100,0.4,0.25
5877,0.65,0,"(90, 35)","(90, 35)",100,100,0.4,0.25
5876,0.65,0,"(90, 34)","(90, 34)",100,100,0.4,0.25
5875,0.65,0,"(90, 31)","(90, 31)",100,100,0.4,0.25
5874,0.65,0,"(90, 30)","(90, 30)",100,100,0.4,0.25
5873,0.65,0,"(90, 29)","(90, 29)",100,100,0.4,0.25
5872,0.65,0,"(90, 28)","(90, 28)",100,100,0.4,0.25
5871,0.65,0,"(90, 24)","(90, 24)",100,100,0.4,0.25
5870,0.65,0,"(90, 23)","(90, 23)",100,100,0.4,0.25
5869,0.65,0,"(90, 22)","(90, 22)",100,100,0.4,0.25
5868,0.65,0,"(90, 21)","(90, 21)",100,100,0.4,0.25
5867,0.65,0,"(90, 20)","(90, 20)",100,100,0.4,0.25
5866,0.65,0,"(90, 19)","(90, 19)",100,100,0.4,0.25
5865,0.65,0,"(90, 18)","(90, 18)",100,100,0.4,0.25
5864,0.65,0,"(90, 17)","(90, 17)",100,100,0.4,0.25
5863,0.65,0,"(90, 16)","(90, 16)",100,100,0.4,0.25
5862,0.65,0,"(90, 15)","(90, 15)",100,100,0.4,0.25
5861,0.65,0,"(90, 14)","(90, 14)",100,100,0.4,0.25
5882,0.65,0,"(90, 42)","(90, 42)",100,100,0.4,0.25
5883,0.65,0,"(90, 44)","(90, 44)",100,100,0.4,0.25
5884,0.65,0,"(90, 45)","(90, 45)",100,100,0.4,0.25
5885,0.65,0,"(90, 46)","(90, 46)",100,100,0.4,0.25
5907,0.65,0,"(90, 83)","(90, 83)",100,100,0.4,0.25
5906,0.65,0,"(90, 82)","(90, 82)",100,100,0.4,0.25
5905,0.65,0,"(90, 80)","(90, 80)",100,100,0.4,0.25
5904,0.65,0,"(90, 79)","(90, 79)",100,100,0.4,0.25
5903,0.65,0,"(90, 78)","(90, 78)",100,100,0.4,0.25
5902,0.65,0,"(90, 77)","(90, 77)",100,100,0.4,0.25
5901,0.65,0,"(90, 76)","(90, 76)",100,100,0.4,0.25
5900,0.65,0,"(90, 75)","(90, 75)",100,100,0.4,0.25
5899,0.65,0,"(90, 73)","(90, 73)",100,100,0.4,0.25
5898,0.65,0,"(90, 72)","(90, 72)",100,100,0.4,0.25
5860,0.65,0,"(90, 13)","(90, 13)",100,100,0.4,0.25
5897,0.65,0,"(90, 69)","(90, 69)",100,100,0.4,0.25
5895,0.65,0,"(90, 65)","(90, 65)",100,100,0.4,0.25
5894,0.65,0,"(90, 62)","(90, 62)",100,100,0.4,0.25
5893,0.65,0,"(90, 61)","(90, 61)",100,100,0.4,0.25
5892,0.65,0,"(90, 59)","(90, 59)",100,100,0.4,0.25
5891,0.65,0,"(90, 57)","(90, 57)",100,100,0.4,0.25
5890,0.65,0,"(90, 56)","(90, 56)",100,100,0.4,0.25
5889,0.65,0,"(90, 54)","(90, 54)",100,100,0.4,0.25
5888,0.65,0,"(90, 53)","(90, 53)",100,100,0.4,0.25
5887,0.65,0,"(90, 50)","(90, 50)",100,100,0.4,0.25
5886,0.65,0,"(90, 47)","(90, 47)",100,100,0.4,0.25
5896,0.65,0,"(90, 66)","(90, 66)",100,100,0.4,0.25
5808,0.65,0,"(89, 23)","(89, 23)",100,100,0.4,0.25
5859,0.65,0,"(90, 12)","(90, 12)",100,100,0.4,0.25
5857,0.65,0,"(90, 10)","(90, 10)",100,100,0.4,0.25
5830,0.65,0,"(89, 59)","(89, 59)",100,100,0.4,0.25
5829,0.65,0,"(89, 58)","(89, 58)",100,100,0.4,0.25
5828,0.65,0,"(89, 57)","(89, 57)",100,100,0.4,0.25
5827,0.65,0,"(89, 56)","(89, 56)",100,100,0.4,0.25
5826,0.65,0,"(89, 54)","(89, 54)",100,100,0.4,0.25
5825,0.65,0,"(89, 53)","(89, 53)",100,100,0.4,0.25
5824,0.65,0,"(89, 52)","(89, 52)",100,100,0.4,0.25
5823,0.65,0,"(89, 51)","(89, 51)",100,100,0.4,0.25
5822,0.65,0,"(89, 50)","(89, 50)",100,100,0.4,0.25
5821,0.65,0,"(89, 49)","(89, 49)",100,100,0.4,0.25
5820,0.65,0,"(89, 45)","(89, 45)",100,100,0.4,0.25
5819,0.65,0,"(89, 42)","(89, 42)",100,100,0.4,0.25
5818,0.65,0,"(89, 41)","(89, 41)",100,100,0.4,0.25
5817,0.65,0,"(89, 40)","(89, 40)",100,100,0.4,0.25
5816,0.65,0,"(89, 39)","(89, 39)",100,100,0.4,0.25
5815,0.65,0,"(89, 37)","(89, 37)",100,100,0.4,0.25
5814,0.65,0,"(89, 36)","(89, 36)",100,100,0.4,0.25
5813,0.65,0,"(89, 32)","(89, 32)",100,100,0.4,0.25
5812,0.65,0,"(89, 30)","(89, 30)",100,100,0.4,0.25
5811,0.65,0,"(89, 29)","(89, 29)",100,100,0.4,0.25
5810,0.65,0,"(89, 27)","(89, 27)",100,100,0.4,0.25
5831,0.65,0,"(89, 63)","(89, 63)",100,100,0.4,0.25
5832,0.65,0,"(89, 64)","(89, 64)",100,100,0.4,0.25
5833,0.65,0,"(89, 65)","(89, 65)",100,100,0.4,0.25
5834,0.65,0,"(89, 67)","(89, 67)",100,100,0.4,0.25
5856,0.65,0,"(90, 9)","(90, 9)",100,100,0.4,0.25
5855,0.65,0,"(90, 7)","(90, 7)",100,100,0.4,0.25
5854,0.65,0,"(90, 4)","(90, 4)",100,100,0.4,0.25
5853,0.65,0,"(90, 2)","(90, 2)",100,100,0.4,0.25
5852,0.65,0,"(90, 1)","(90, 1)",100,100,0.4,0.25
5851,0.65,0,"(90, 0)","(90, 0)",100,100,0.4,0.25
5850,0.65,0,"(89, 97)","(89, 97)",100,100,0.4,0.25
5849,0.65,0,"(89, 96)","(89, 96)",100,100,0.4,0.25
5848,0.65,0,"(89, 95)","(89, 95)",100,100,0.4,0.25
5847,0.65,0,"(89, 90)","(89, 90)",100,100,0.4,0.25
5858,0.65,0,"(90, 11)","(90, 11)",100,100,0.4,0.25
5846,0.65,0,"(89, 88)","(89, 88)",100,100,0.4,0.25
5844,0.65,0,"(89, 83)","(89, 83)",100,100,0.4,0.25
5843,0.65,0,"(89, 80)","(89, 80)",100,100,0.4,0.25
5842,0.65,0,"(89, 78)","(89, 78)",100,100,0.4,0.25
5841,0.65,0,"(89, 77)","(89, 77)",100,100,0.4,0.25
5840,0.65,0,"(89, 74)","(89, 74)",100,100,0.4,0.25
5839,0.65,0,"(89, 72)","(89, 72)",100,100,0.4,0.25
5838,0.65,0,"(89, 71)","(89, 71)",100,100,0.4,0.25
5837,0.65,0,"(89, 70)","(89, 70)",100,100,0.4,0.25
5836,0.65,0,"(89, 69)","(89, 69)",100,100,0.4,0.25
5835,0.65,0,"(89, 68)","(89, 68)",100,100,0.4,0.25
5845,0.65,0,"(89, 87)","(89, 87)",100,100,0.4,0.25
6112,0.65,0,"(93, 96)","(93, 96)",100,100,0.4,0.25
6113,0.65,0,"(93, 97)","(93, 97)",100,100,0.4,0.25
6114,0.65,0,"(93, 98)","(93, 98)",100,100,0.4,0.25
6390,0.65,0,"(98, 10)","(98, 10)",100,100,0.4,0.25
6389,0.65,0,"(98, 9)","(98, 9)",100,100,0.4,0.25
6388,0.65,0,"(98, 8)","(98, 8)",100,100,0.4,0.25
6387,0.65,0,"(98, 5)","(98, 5)",100,100,0.4,0.25
6386,0.65,0,"(98, 4)","(98, 4)",100,100,0.4,0.25
6385,0.65,0,"(98, 3)","(98, 3)",100,100,0.4,0.25
6384,0.65,0,"(98, 2)","(98, 2)",100,100,0.4,0.25
6383,0.65,0,"(98, 1)","(98, 1)",100,100,0.4,0.25
6382,0.65,0,"(97, 97)","(97, 97)",100,100,0.4,0.25
6381,0.65,0,"(97, 93)","(97, 93)",100,100,0.4,0.25
6380,0.65,0,"(97, 91)","(97, 91)",100,100,0.4,0.25
6379,0.65,0,"(97, 90)","(97, 90)",100,100,0.4,0.25
6378,0.65,0,"(97, 89)","(97, 89)",100,100,0.4,0.25
6377,0.65,0,"(97, 88)","(97, 88)",100,100,0.4,0.25
6376,0.65,0,"(97, 87)","(97, 87)",100,100,0.4,0.25
6375,0.65,0,"(97, 86)","(97, 86)",100,100,0.4,0.25
6374,0.65,0,"(97, 85)","(97, 85)",100,100,0.4,0.25
6373,0.65,0,"(97, 84)","(97, 84)",100,100,0.4,0.25
6372,0.65,0,"(97, 82)","(97, 82)",100,100,0.4,0.25
6371,0.65,0,"(97, 81)","(97, 81)",100,100,0.4,0.25
6370,0.65,0,"(97, 80)","(97, 80)",100,100,0.4,0.25
6391,0.65,0,"(98, 11)","(98, 11)",100,100,0.4,0.25
6392,0.65,0,"(98, 12)","(98, 12)",100,100,0.4,0.25
6393,0.65,0,"(98, 13)","(98, 13)",100,100,0.4,0.25
6394,0.65,0,"(98, 14)","(98, 14)",100,100,0.4,0.25
6416,0.65,0,"(98, 50)","(98, 50)",100,100,0.4,0.25
6415,0.65,0,"(98, 49)","(98, 49)",100,100,0.4,0.25
6414,0.65,0,"(98, 47)","(98, 47)",100,100,0.4,0.25
6413,0.65,0,"(98, 44)","(98, 44)",100,100,0.4,0.25
6412,0.65,0,"(98, 42)","(98, 42)",100,100,0.4,0.25
6411,0.65,0,"(98, 41)","(98, 41)",100,100,0.4,0.25
6410,0.65,0,"(98, 40)","(98, 40)",100,100,0.4,0.25
6409,0.65,0,"(98, 39)","(98, 39)",100,100,0.4,0.25
6408,0.65,0,"(98, 35)","(98, 35)",100,100,0.4,0.25
6407,0.65,0,"(98, 34)","(98, 34)",100,100,0.4,0.25
6369,0.65,0,"(97, 79)","(97, 79)",100,100,0.4,0.25
6406,0.65,0,"(98, 32)","(98, 32)",100,100,0.4,0.25
6404,0.65,0,"(98, 27)","(98, 27)",100,100,0.4,0.25
6403,0.65,0,"(98, 26)","(98, 26)",100,100,0.4,0.25
6402,0.65,0,"(98, 25)","(98, 25)",100,100,0.4,0.25
6401,0.65,0,"(98, 24)","(98, 24)",100,100,0.4,0.25
6400,0.65,0,"(98, 23)","(98, 23)",100,100,0.4,0.25
6399,0.65,0,"(98, 22)","(98, 22)",100,100,0.4,0.25
6398,0.65,0,"(98, 19)","(98, 19)",100,100,0.4,0.25
6397,0.65,0,"(98, 18)","(98, 18)",100,100,0.4,0.25
6396,0.65,0,"(98, 16)","(98, 16)",100,100,0.4,0.25
6395,0.65,0,"(98, 15)","(98, 15)",100,100,0.4,0.25
6405,0.65,0,"(98, 29)","(98, 29)",100,100,0.4,0.25
6417,0.65,0,"(98, 52)","(98, 52)",100,100,0.4,0.25
6368,0.65,0,"(97, 78)","(97, 78)",100,100,0.4,0.25
6366,0.65,0,"(97, 76)","(97, 76)",100,100,0.4,0.25
6339,0.65,0,"(97, 35)","(97, 35)",100,100,0.4,0.25
6338,0.65,0,"(97, 33)","(97, 33)",100,100,0.4,0.25
6337,0.65,0,"(97, 32)","(97, 32)",100,100,0.4,0.25
6336,0.65,0,"(97, 31)","(97, 31)",100,100,0.4,0.25
6335,0.65,0,"(97, 30)","(97, 30)",100,100,0.4,0.25
6334,0.65,0,"(97, 29)","(97, 29)",100,100,0.4,0.25
6333,0.65,0,"(97, 27)","(97, 27)",100,100,0.4,0.25
6332,0.65,0,"(97, 25)","(97, 25)",100,100,0.4,0.25
6331,0.65,0,"(97, 24)","(97, 24)",100,100,0.4,0.25
6330,0.65,0,"(97, 23)","(97, 23)",100,100,0.4,0.25
6329,0.65,0,"(97, 22)","(97, 22)",100,100,0.4,0.25
6328,0.65,0,"(97, 20)","(97, 20)",100,100,0.4,0.25
6327,0.65,0,"(97, 19)","(97, 19)",100,100,0.4,0.25
6326,0.65,0,"(97, 17)","(97, 17)",100,100,0.4,0.25
6325,0.65,0,"(97, 15)","(97, 15)",100,100,0.4,0.25
6324,0.65,0,"(97, 10)","(97, 10)",100,100,0.4,0.25
6323,0.65,0,"(97, 9)","(97, 9)",100,100,0.4,0.25
6322,0.65,0,"(97, 7)","(97, 7)",100,100,0.4,0.25
6321,0.65,0,"(97, 6)","(97, 6)",100,100,0.4,0.25
6320,0.65,0,"(97, 5)","(97, 5)",100,100,0.4,0.25
6319,0.65,0,"(97, 4)","(97, 4)",100,100,0.4,0.25
6340,0.65,0,"(97, 36)","(97, 36)",100,100,0.4,0.25
6341,0.65,0,"(97, 37)","(97, 37)",100,100,0.4,0.25
6342,0.65,0,"(97, 38)","(97, 38)",100,100,0.4,0.25
6343,0.65,0,"(97, 39)","(97, 39)",100,100,0.4,0.25
6365,0.65,0,"(97, 75)","(97, 75)",100,100,0.4,0.25
6364,0.65,0,"(97, 74)","(97, 74)",100,100,0.4,0.25
6363,0.65,0,"(97, 72)","(97, 72)",100,100,0.4,0.25
6362,0.65,0,"(97, 71)","(97, 71)",100,100,0.4,0.25
6361,0.65,0,"(97, 70)","(97, 70)",100,100,0.4,0.25
6360,0.65,0,"(97, 69)","(97, 69)",100,100,0.4,0.25
6359,0.65,0,"(97, 68)","(97, 68)",100,100,0.4,0.25
6358,0.65,0,"(97, 66)","(97, 66)",100,100,0.4,0.25
6357,0.65,0,"(97, 62)","(97, 62)",100,100,0.4,0.25
6356,0.65,0,"(97, 61)","(97, 61)",100,100,0.4,0.25
6367,0.65,0,"(97, 77)","(97, 77)",100,100,0.4,0.25
6355,0.65,0,"(97, 60)","(97, 60)",100,100,0.4,0.25
6353,0.65,0,"(97, 58)","(97, 58)",100,100,0.4,0.25
6352,0.65,0,"(97, 52)","(97, 52)",100,100,0.4,0.25
6351,0.65,0,"(97, 51)","(97, 51)",100,100,0.4,0.25
6350,0.65,0,"(97, 49)","(97, 49)",100,100,0.4,0.25
6349,0.65,0,"(97, 48)","(97, 48)",100,100,0.4,0.25
6348,0.65,0,"(97, 47)","(97, 47)",100,100,0.4,0.25
6347,0.65,0,"(97, 46)","(97, 46)",100,100,0.4,0.25
6346,0.65,0,"(97, 45)","(97, 45)",100,100,0.4,0.25
6345,0.65,0,"(97, 43)","(97, 43)",100,100,0.4,0.25
6344,0.65,0,"(97, 40)","(97, 40)",100,100,0.4,0.25
6354,0.65,0,"(97, 59)","(97, 59)",100,100,0.4,0.25
6318,0.65,0,"(97, 3)","(97, 3)",100,100,0.4,0.25
6418,0.65,0,"(98, 53)","(98, 53)",100,100,0.4,0.25
6420,0.65,0,"(98, 56)","(98, 56)",100,100,0.4,0.25
6492,0.65,0,"(99, 56)","(99, 56)",100,100,0.4,0.25
6491,0.65,0,"(99, 55)","(99, 55)",100,100,0.4,0.25
6490,0.65,0,"(99, 53)","(99, 53)",100,100,0.4,0.25
6489,0.65,0,"(99, 52)","(99, 52)",100,100,0.4,0.25
6488,0.65,0,"(99, 51)","(99, 51)",100,100,0.4,0.25
6487,0.65,0,"(99, 50)","(99, 50)",100,100,0.4,0.25
6486,0.65,0,"(99, 47)","(99, 47)",100,100,0.4,0.25
6485,0.65,0,"(99, 46)","(99, 46)",100,100,0.4,0.25
6484,0.65,0,"(99, 45)","(99, 45)",100,100,0.4,0.25
6483,0.65,0,"(99, 43)","(99, 43)",100,100,0.4,0.25
6482,0.65,0,"(99, 42)","(99, 42)",100,100,0.4,0.25
6481,0.65,0,"(99, 41)","(99, 41)",100,100,0.4,0.25
6480,0.65,0,"(99, 40)","(99, 40)",100,100,0.4,0.25
6479,0.65,0,"(99, 39)","(99, 39)",100,100,0.4,0.25
6478,0.65,0,"(99, 38)","(99, 38)",100,100,0.4,0.25
6477,0.65,0,"(99, 37)","(99, 37)",100,100,0.4,0.25
6476,0.65,0,"(99, 36)","(99, 36)",100,100,0.4,0.25
6475,0.65,0,"(99, 35)","(99, 35)",100,100,0.4,0.25
6474,0.65,0,"(99, 32)","(99, 32)",100,100,0.4,0.25
6473,0.65,0,"(99, 31)","(99, 31)",100,100,0.4,0.25
6472,0.65,0,"(99, 29)","(99, 29)",100,100,0.4,0.25
6493,0.65,0,"(99, 57)","(99, 57)",100,100,0.4,0.25
6494,0.65,0,"(99, 59)","(99, 59)",100,100,0.4,0.25
6495,0.65,0,"(99, 60)","(99, 60)",100,100,0.4,0.25
6496,0.65,0,"(99, 62)","(99, 62)",100,100,0.4,0.25
6518,0.65,0,"(99, 99)","(99, 99)",100,100,0.4,0.25
6517,0.65,0,"(99, 98)","(99, 98)",100,100,0.4,0.25
6516,0.65,0,"(99, 94)","(99, 94)",100,100,0.4,0.25
6515,0.65,0,"(99, 91)","(99, 91)",100,100,0.4,0.25
6514,0.65,0,"(99, 90)","(99, 90)",100,100,0.4,0.25
6513,0.65,0,"(99, 89)","(99, 89)",100,100,0.4,0.25
6512,0.65,0,"(99, 85)","(99, 85)",100,100,0.4,0.25
6511,0.65,0,"(99, 84)","(99, 84)",100,100,0.4,0.25
6510,0.65,0,"(99, 83)","(99, 83)",100,100,0.4,0.25
6509,0.65,0,"(99, 82)","(99, 82)",100,100,0.4,0.25
6471,0.65,0,"(99, 28)","(99, 28)",100,100,0.4,0.25
6508,0.65,0,"(99, 81)","(99, 81)",100,100,0.4,0.25
6506,0.65,0,"(99, 79)","(99, 79)",100,100,0.4,0.25
6505,0.65,0,"(99, 77)","(99, 77)",100,100,0.4,0.25
6504,0.65,0,"(99, 75)","(99, 75)",100,100,0.4,0.25
6503,0.65,0,"(99, 74)","(99, 74)",100,100,0.4,0.25
6502,0.65,0,"(99, 71)","(99, 71)",100,100,0.4,0.25
6501,0.65,0,"(99, 69)","(99, 69)",100,100,0.4,0.25
6500,0.65,0,"(99, 66)","(99, 66)",100,100,0.4,0.25
6499,0.65,0,"(99, 65)","(99, 65)",100,100,0.4,0.25
6498,0.65,0,"(99, 64)","(99, 64)",100,100,0.4,0.25
6497,0.65,0,"(99, 63)","(99, 63)",100,100,0.4,0.25
6507,0.65,0,"(99, 80)","(99, 80)",100,100,0.4,0.25
6419,0.65,0,"(98, 55)","(98, 55)",100,100,0.4,0.25
6470,0.65,0,"(99, 27)","(99, 27)",100,100,0.4,0.25
6468,0.65,0,"(99, 24)","(99, 24)",100,100,0.4,0.25
6441,0.65,0,"(98, 87)","(98, 87)",100,100,0.4,0.25
6440,0.65,0,"(98, 86)","(98, 86)",100,100,0.4,0.25
6439,0.65,0,"(98, 85)","(98, 85)",100,100,0.4,0.25
6438,0.65,0,"(98, 84)","(98, 84)",100,100,0.4,0.25
6437,0.65,0,"(98, 83)","(98, 83)",100,100,0.4,0.25
6436,0.65,0,"(98, 82)","(98, 82)",100,100,0.4,0.25
6435,0.65,0,"(98, 81)","(98, 81)",100,100,0.4,0.25
6434,0.65,0,"(98, 80)","(98, 80)",100,100,0.4,0.25
6433,0.65,0,"(98, 78)","(98, 78)",100,100,0.4,0.25
6432,0.65,0,"(98, 77)","(98, 77)",100,100,0.4,0.25
6431,0.65,0,"(98, 75)","(98, 75)",100,100,0.4,0.25
6430,0.65,0,"(98, 72)","(98, 72)",100,100,0.4,0.25
6429,0.65,0,"(98, 69)","(98, 69)",100,100,0.4,0.25
6428,0.65,0,"(98, 68)","(98, 68)",100,100,0.4,0.25
6427,0.65,0,"(98, 67)","(98, 67)",100,100,0.4,0.25
6426,0.65,0,"(98, 66)","(98, 66)",100,100,0.4,0.25
6425,0.65,0,"(98, 65)","(98, 65)",100,100,0.4,0.25
6424,0.65,0,"(98, 62)","(98, 62)",100,100,0.4,0.25
6423,0.65,0,"(98, 61)","(98, 61)",100,100,0.4,0.25
6422,0.65,0,"(98, 59)","(98, 59)",100,100,0.4,0.25
6421,0.65,0,"(98, 57)","(98, 57)",100,100,0.4,0.25
6442,0.65,0,"(98, 88)","(98, 88)",100,100,0.4,0.25
6443,0.65,0,"(98, 89)","(98, 89)",100,100,0.4,0.25
6444,0.65,0,"(98, 90)","(98, 90)",100,100,0.4,0.25
6445,0.65,0,"(98, 91)","(98, 91)",100,100,0.4,0.25
6467,0.65,0,"(99, 22)","(99, 22)",100,100,0.4,0.25
6466,0.65,0,"(99, 21)","(99, 21)",100,100,0.4,0.25
6465,0.65,0,"(99, 20)","(99, 20)",100,100,0.4,0.25
6464,0.65,0,"(99, 19)","(99, 19)",100,100,0.4,0.25
6463,0.65,0,"(99, 16)","(99, 16)",100,100,0.4,0.25
6462,0.65,0,"(99, 14)","(99, 14)",100,100,0.4,0.25
6461,0.65,0,"(99, 13)","(99, 13)",100,100,0.4,0.25
6460,0.65,0,"(99, 11)","(99, 11)",100,100,0.4,0.25
6459,0.65,0,"(99, 9)","(99, 9)",100,100,0.4,0.25
6458,0.65,0,"(99, 8)","(99, 8)",100,100,0.4,0.25
6469,0.65,0,"(99, 26)","(99, 26)",100,100,0.4,0.25
6457,0.65,0,"(99, 6)","(99, 6)",100,100,0.4,0.25
6455,0.65,0,"(99, 4)","(99, 4)",100,100,0.4,0.25
6454,0.65,0,"(99, 2)","(99, 2)",100,100,0.4,0.25
6453,0.65,0,"(99, 1)","(99, 1)",100,100,0.4,0.25
6452,0.65,0,"(98, 99)","(98, 99)",100,100,0.4,0.25
6451,0.65,0,"(98, 98)","(98, 98)",100,100,0.4,0.25
6450,0.65,0,"(98, 96)","(98, 96)",100,100,0.4,0.25
6449,0.65,0,"(98, 95)","(98, 95)",100,100,0.4,0.25
6448,0.65,0,"(98, 94)","(98, 94)",100,100,0.4,0.25
6447,0.65,0,"(98, 93)","(98, 93)",100,100,0.4,0.25
6446,0.65,0,"(98, 92)","(98, 92)",100,100,0.4,0.25
6456,0.65,0,"(99, 5)","(99, 5)",100,100,0.4,0.25
5707,0.65,0,"(87, 69)","(87, 69)",100,100,0.4,0.25
6317,0.65,0,"(97, 1)","(97, 1)",100,100,0.4,0.25
6315,0.65,0,"(96, 98)","(96, 98)",100,100,0.4,0.25
6186,0.65,0,"(94, 99)","(94, 99)",100,100,0.4,0.25
6185,0.65,0,"(94, 98)","(94, 98)",100,100,0.4,0.25
6184,0.65,0,"(94, 97)","(94, 97)",100,100,0.4,0.25
6183,0.65,0,"(94, 96)","(94, 96)",100,100,0.4,0.25
6182,0.65,0,"(94, 95)","(94, 95)",100,100,0.4,0.25
6181,0.65,0,"(94, 94)","(94, 94)",100,100,0.4,0.25
6180,0.65,0,"(94, 92)","(94, 92)",100,100,0.4,0.25
6179,0.65,0,"(94, 90)","(94, 90)",100,100,0.4,0.25
6178,0.65,0,"(94, 89)","(94, 89)",100,100,0.4,0.25
6177,0.65,0,"(94, 88)","(94, 88)",100,100,0.4,0.25
6176,0.65,0,"(94, 87)","(94, 87)",100,100,0.4,0.25
6175,0.65,0,"(94, 85)","(94, 85)",100,100,0.4,0.25
6174,0.65,0,"(94, 84)","(94, 84)",100,100,0.4,0.25
6173,0.65,0,"(94, 83)","(94, 83)",100,100,0.4,0.25
6172,0.65,0,"(94, 82)","(94, 82)",100,100,0.4,0.25
6171,0.65,0,"(94, 81)","(94, 81)",100,100,0.4,0.25
6170,0.65,0,"(94, 79)","(94, 79)",100,100,0.4,0.25
6169,0.65,0,"(94, 78)","(94, 78)",100,100,0.4,0.25
6168,0.65,0,"(94, 77)","(94, 77)",100,100,0.4,0.25
6167,0.65,0,"(94, 76)","(94, 76)",100,100,0.4,0.25
6166,0.65,0,"(94, 74)","(94, 74)",100,100,0.4,0.25
6187,0.65,0,"(95, 3)","(95, 3)",100,100,0.4,0.25
6188,0.65,0,"(95, 4)","(95, 4)",100,100,0.4,0.25
6189,0.65,0,"(95, 5)","(95, 5)",100,100,0.4,0.25
6190,0.65,0,"(95, 6)","(95, 6)",100,100,0.4,0.25
6212,0.65,0,"(95, 40)","(95, 40)",100,100,0.4,0.25
6211,0.65,0,"(95, 39)","(95, 39)",100,100,0.4,0.25
6210,0.65,0,"(95, 38)","(95, 38)",100,100,0.4,0.25
6209,0.65,0,"(95, 36)","(95, 36)",100,100,0.4,0.25
6208,0.65,0,"(95, 35)","(95, 35)",100,100,0.4,0.25
6207,0.65,0,"(95, 34)","(95, 34)",100,100,0.4,0.25
6206,0.65,0,"(95, 33)","(95, 33)",100,100,0.4,0.25
6205,0.65,0,"(95, 31)","(95, 31)",100,100,0.4,0.25
6204,0.65,0,"(95, 29)","(95, 29)",100,100,0.4,0.25
6203,0.65,0,"(95, 26)","(95, 26)",100,100,0.4,0.25
6165,0.65,0,"(94, 71)","(94, 71)",100,100,0.4,0.25
6202,0.65,0,"(95, 25)","(95, 25)",100,100,0.4,0.25
6200,0.65,0,"(95, 23)","(95, 23)",100,100,0.4,0.25
6199,0.65,0,"(95, 21)","(95, 21)",100,100,0.4,0.25
6198,0.65,0,"(95, 20)","(95, 20)",100,100,0.4,0.25
6197,0.65,0,"(95, 17)","(95, 17)",100,100,0.4,0.25
6196,0.65,0,"(95, 13)","(95, 13)",100,100,0.4,0.25
6195,0.65,0,"(95, 11)","(95, 11)",100,100,0.4,0.25
6194,0.65,0,"(95, 10)","(95, 10)",100,100,0.4,0.25
6193,0.65,0,"(95, 9)","(95, 9)",100,100,0.4,0.25
6192,0.65,0,"(95, 8)","(95, 8)",100,100,0.4,0.25
6191,0.65,0,"(95, 7)","(95, 7)",100,100,0.4,0.25
6201,0.65,0,"(95, 24)","(95, 24)",100,100,0.4,0.25
6213,0.65,0,"(95, 41)","(95, 41)",100,100,0.4,0.25
6164,0.65,0,"(94, 70)","(94, 70)",100,100,0.4,0.25
6162,0.65,0,"(94, 65)","(94, 65)",100,100,0.4,0.25
6135,0.65,0,"(94, 28)","(94, 28)",100,100,0.4,0.25
6134,0.65,0,"(94, 27)","(94, 27)",100,100,0.4,0.25
6133,0.65,0,"(94, 25)","(94, 25)",100,100,0.4,0.25
6132,0.65,0,"(94, 24)","(94, 24)",100,100,0.4,0.25
6131,0.65,0,"(94, 23)","(94, 23)",100,100,0.4,0.25
6130,0.65,0,"(94, 22)","(94, 22)",100,100,0.4,0.25
6129,0.65,0,"(94, 21)","(94, 21)",100,100,0.4,0.25
6128,0.65,0,"(94, 20)","(94, 20)",100,100,0.4,0.25
6127,0.65,0,"(94, 19)","(94, 19)",100,100,0.4,0.25
6126,0.65,0,"(94, 18)","(94, 18)",100,100,0.4,0.25
6125,0.65,0,"(94, 17)","(94, 17)",100,100,0.4,0.25
6124,0.65,0,"(94, 16)","(94, 16)",100,100,0.4,0.25
6123,0.65,0,"(94, 15)","(94, 15)",100,100,0.4,0.25
6122,0.65,0,"(94, 14)","(94, 14)",100,100,0.4,0.25
6121,0.65,0,"(94, 11)","(94, 11)",100,100,0.4,0.25
6120,0.65,0,"(94, 9)","(94, 9)",100,100,0.4,0.25
6119,0.65,0,"(94, 8)","(94, 8)",100,100,0.4,0.25
6118,0.65,0,"(94, 7)","(94, 7)",100,100,0.4,0.25
6117,0.65,0,"(94, 5)","(94, 5)",100,100,0.4,0.25
6116,0.65,0,"(94, 4)","(94, 4)",100,100,0.4,0.25
6115,0.65,0,"(94, 1)","(94, 1)",100,100,0.4,0.25
6136,0.65,0,"(94, 29)","(94, 29)",100,100,0.4,0.25
6137,0.65,0,"(94, 32)","(94, 32)",100,100,0.4,0.25
6138,0.65,0,"(94, 33)","(94, 33)",100,100,0.4,0.25
6139,0.65,0,"(94, 34)","(94, 34)",100,100,0.4,0.25
6161,0.65,0,"(94, 63)","(94, 63)",100,100,0.4,0.25
6160,0.65,0,"(94, 62)","(94, 62)",100,100,0.4,0.25
6159,0.65,0,"(94, 61)","(94, 61)",100,100,0.4,0.25
6158,0.65,0,"(94, 60)","(94, 60)",100,100,0.4,0.25
6157,0.65,0,"(94, 59)","(94, 59)",100,100,0.4,0.25
6156,0.65,0,"(94, 58)","(94, 58)",100,100,0.4,0.25
6155,0.65,0,"(94, 56)","(94, 56)",100,100,0.4,0.25
6154,0.65,0,"(94, 54)","(94, 54)",100,100,0.4,0.25
