,density,Run,AgentId,Posição,height,width,fireman
19355,0.75,2,"(84, 65)","(84, 65)",100,100,0.7
19354,0.75,2,"(84, 64)","(84, 64)",100,100,0.7
19353,0.75,2,"(84, 63)","(84, 63)",100,100,0.7
19352,0.75,2,"(84, 62)","(84, 62)",100,100,0.7
19351,0.75,2,"(84, 61)","(84, 61)",100,100,0.7
19350,0.75,2,"(84, 60)","(84, 60)",100,100,0.7
19349,0.75,2,"(84, 59)","(84, 59)",100,100,0.7
19348,0.75,2,"(84, 57)","(84, 57)",100,100,0.7
19347,0.75,2,"(84, 56)","(84, 56)",100,100,0.7
19346,0.75,2,"(84, 54)","(84, 54)",100,100,0.7
19345,0.75,2,"(84, 53)","(84, 53)",100,100,0.7
19301,0.75,2,"(83, 94)","(83, 94)",100,100,0.7
19344,0.75,2,"(84, 50)","(84, 50)",100,100,0.7
19342,0.75,2,"(84, 47)","(84, 47)",100,100,0.7
19341,0.75,2,"(84, 46)","(84, 46)",100,100,0.7
19340,0.75,2,"(84, 45)","(84, 45)",100,100,0.7
19339,0.75,2,"(84, 44)","(84, 44)",100,100,0.7
19338,0.75,2,"(84, 43)","(84, 43)",100,100,0.7
19337,0.75,2,"(84, 42)","(84, 42)",100,100,0.7
19336,0.75,2,"(84, 41)","(84, 41)",100,100,0.7
19335,0.75,2,"(84, 40)","(84, 40)",100,100,0.7
19334,0.75,2,"(84, 39)","(84, 39)",100,100,0.7
19333,0.75,2,"(84, 38)","(84, 38)",100,100,0.7
19332,0.75,2,"(84, 37)","(84, 37)",100,100,0.7
19331,0.75,2,"(84, 36)","(84, 36)",100,100,0.7
19343,0.75,2,"(84, 49)","(84, 49)",100,100,0.7
19300,0.75,2,"(83, 93)","(83, 93)",100,100,0.7
19299,0.75,2,"(83, 92)","(83, 92)",100,100,0.7
19298,0.75,2,"(83, 91)","(83, 91)",100,100,0.7
19267,0.75,2,"(83, 43)","(83, 43)",100,100,0.7
19266,0.75,2,"(83, 42)","(83, 42)",100,100,0.7
19265,0.75,2,"(83, 41)","(83, 41)",100,100,0.7
19264,0.75,2,"(83, 38)","(83, 38)",100,100,0.7
19263,0.75,2,"(83, 37)","(83, 37)",100,100,0.7
19262,0.75,2,"(83, 36)","(83, 36)",100,100,0.7
19261,0.75,2,"(83, 35)","(83, 35)",100,100,0.7
19260,0.75,2,"(83, 34)","(83, 34)",100,100,0.7
19259,0.75,2,"(83, 33)","(83, 33)",100,100,0.7
19258,0.75,2,"(83, 30)","(83, 30)",100,100,0.7
19257,0.75,2,"(83, 29)","(83, 29)",100,100,0.7
19256,0.75,2,"(83, 27)","(83, 27)",100,100,0.7
19268,0.75,2,"(83, 44)","(83, 44)",100,100,0.7
19255,0.75,2,"(83, 26)","(83, 26)",100,100,0.7
19253,0.75,2,"(83, 24)","(83, 24)",100,100,0.7
19252,0.75,2,"(83, 23)","(83, 23)",100,100,0.7
19251,0.75,2,"(83, 22)","(83, 22)",100,100,0.7
19250,0.75,2,"(83, 20)","(83, 20)",100,100,0.7
19249,0.75,2,"(83, 18)","(83, 18)",100,100,0.7
19248,0.75,2,"(83, 17)","(83, 17)",100,100,0.7
19247,0.75,2,"(83, 16)","(83, 16)",100,100,0.7
19246,0.75,2,"(83, 14)","(83, 14)",100,100,0.7
19245,0.75,2,"(83, 12)","(83, 12)",100,100,0.7
19244,0.75,2,"(83, 11)","(83, 11)",100,100,0.7
19243,0.75,2,"(83, 10)","(83, 10)",100,100,0.7
19242,0.75,2,"(83, 7)","(83, 7)",100,100,0.7
19254,0.75,2,"(83, 25)","(83, 25)",100,100,0.7
19594,0.75,2,"(87, 53)","(87, 53)",100,100,0.7
19269,0.75,2,"(83, 46)","(83, 46)",100,100,0.7
19271,0.75,2,"(83, 50)","(83, 50)",100,100,0.7
19297,0.75,2,"(83, 89)","(83, 89)",100,100,0.7
19296,0.75,2,"(83, 87)","(83, 87)",100,100,0.7
19295,0.75,2,"(83, 86)","(83, 86)",100,100,0.7
19294,0.75,2,"(83, 85)","(83, 85)",100,100,0.7
19293,0.75,2,"(83, 84)","(83, 84)",100,100,0.7
19292,0.75,2,"(83, 83)","(83, 83)",100,100,0.7
19291,0.75,2,"(83, 79)","(83, 79)",100,100,0.7
19290,0.75,2,"(83, 78)","(83, 78)",100,100,0.7
19289,0.75,2,"(83, 77)","(83, 77)",100,100,0.7
19288,0.75,2,"(83, 76)","(83, 76)",100,100,0.7
19287,0.75,2,"(83, 75)","(83, 75)",100,100,0.7
19286,0.75,2,"(83, 74)","(83, 74)",100,100,0.7
19270,0.75,2,"(83, 48)","(83, 48)",100,100,0.7
19285,0.75,2,"(83, 73)","(83, 73)",100,100,0.7
19283,0.75,2,"(83, 71)","(83, 71)",100,100,0.7
19282,0.75,2,"(83, 68)","(83, 68)",100,100,0.7
19281,0.75,2,"(83, 66)","(83, 66)",100,100,0.7
19280,0.75,2,"(83, 65)","(83, 65)",100,100,0.7
19279,0.75,2,"(83, 64)","(83, 64)",100,100,0.7
19278,0.75,2,"(83, 63)","(83, 63)",100,100,0.7
19277,0.75,2,"(83, 60)","(83, 60)",100,100,0.7
19276,0.75,2,"(83, 57)","(83, 57)",100,100,0.7
19275,0.75,2,"(83, 56)","(83, 56)",100,100,0.7
19274,0.75,2,"(83, 55)","(83, 55)",100,100,0.7
19273,0.75,2,"(83, 52)","(83, 52)",100,100,0.7
19272,0.75,2,"(83, 51)","(83, 51)",100,100,0.7
19284,0.75,2,"(83, 72)","(83, 72)",100,100,0.7
16760,0.75,2,"(50, 6)","(50, 6)",100,100,0.7
16180,0.75,2,"(42, 33)","(42, 33)",100,100,0.7
16758,0.75,2,"(50, 4)","(50, 4)",100,100,0.7
14246,0.75,2,"(16, 68)","(16, 68)",100,100,0.7
14245,0.75,2,"(16, 67)","(16, 67)",100,100,0.7
14244,0.75,2,"(16, 66)","(16, 66)",100,100,0.7
14243,0.75,2,"(16, 65)","(16, 65)",100,100,0.7
14242,0.75,2,"(16, 63)","(16, 63)",100,100,0.7
14241,0.75,2,"(16, 62)","(16, 62)",100,100,0.7
14240,0.75,2,"(16, 59)","(16, 59)",100,100,0.7
14239,0.75,2,"(16, 58)","(16, 58)",100,100,0.7
14238,0.75,2,"(16, 57)","(16, 57)",100,100,0.7
14237,0.75,2,"(16, 56)","(16, 56)",100,100,0.7
14236,0.75,2,"(16, 55)","(16, 55)",100,100,0.7
14235,0.75,2,"(16, 53)","(16, 53)",100,100,0.7
14234,0.75,2,"(16, 52)","(16, 52)",100,100,0.7
14233,0.75,2,"(16, 51)","(16, 51)",100,100,0.7
14232,0.75,2,"(16, 50)","(16, 50)",100,100,0.7
14231,0.75,2,"(16, 49)","(16, 49)",100,100,0.7
14230,0.75,2,"(16, 48)","(16, 48)",100,100,0.7
14229,0.75,2,"(16, 47)","(16, 47)",100,100,0.7
14228,0.75,2,"(16, 45)","(16, 45)",100,100,0.7
14227,0.75,2,"(16, 44)","(16, 44)",100,100,0.7
14226,0.75,2,"(16, 42)","(16, 42)",100,100,0.7
14225,0.75,2,"(16, 41)","(16, 41)",100,100,0.7
14224,0.75,2,"(16, 39)","(16, 39)",100,100,0.7
14223,0.75,2,"(16, 38)","(16, 38)",100,100,0.7
14222,0.75,2,"(16, 37)","(16, 37)",100,100,0.7
14247,0.75,2,"(16, 70)","(16, 70)",100,100,0.7
14248,0.75,2,"(16, 72)","(16, 72)",100,100,0.7
14249,0.75,2,"(16, 75)","(16, 75)",100,100,0.7
14250,0.75,2,"(16, 76)","(16, 76)",100,100,0.7
14276,0.75,2,"(17, 10)","(17, 10)",100,100,0.7
14275,0.75,2,"(17, 9)","(17, 9)",100,100,0.7
14274,0.75,2,"(17, 8)","(17, 8)",100,100,0.7
14273,0.75,2,"(17, 7)","(17, 7)",100,100,0.7
14272,0.75,2,"(17, 6)","(17, 6)",100,100,0.7
14271,0.75,2,"(17, 5)","(17, 5)",100,100,0.7
14270,0.75,2,"(17, 4)","(17, 4)",100,100,0.7
14269,0.75,2,"(17, 3)","(17, 3)",100,100,0.7
14268,0.75,2,"(17, 2)","(17, 2)",100,100,0.7
14267,0.75,2,"(17, 0)","(17, 0)",100,100,0.7
14266,0.75,2,"(16, 96)","(16, 96)",100,100,0.7
14265,0.75,2,"(16, 95)","(16, 95)",100,100,0.7
14221,0.75,2,"(16, 36)","(16, 36)",100,100,0.7
14264,0.75,2,"(16, 93)","(16, 93)",100,100,0.7
14262,0.75,2,"(16, 91)","(16, 91)",100,100,0.7
14261,0.75,2,"(16, 89)","(16, 89)",100,100,0.7
14260,0.75,2,"(16, 88)","(16, 88)",100,100,0.7
14259,0.75,2,"(16, 87)","(16, 87)",100,100,0.7
14258,0.75,2,"(16, 86)","(16, 86)",100,100,0.7
14257,0.75,2,"(16, 85)","(16, 85)",100,100,0.7
14256,0.75,2,"(16, 83)","(16, 83)",100,100,0.7
14255,0.75,2,"(16, 82)","(16, 82)",100,100,0.7
14254,0.75,2,"(16, 80)","(16, 80)",100,100,0.7
14253,0.75,2,"(16, 79)","(16, 79)",100,100,0.7
14252,0.75,2,"(16, 78)","(16, 78)",100,100,0.7
14251,0.75,2,"(16, 77)","(16, 77)",100,100,0.7
14263,0.75,2,"(16, 92)","(16, 92)",100,100,0.7
14277,0.75,2,"(17, 11)","(17, 11)",100,100,0.7
14220,0.75,2,"(16, 35)","(16, 35)",100,100,0.7
14218,0.75,2,"(16, 33)","(16, 33)",100,100,0.7
14187,0.75,2,"(15, 87)","(15, 87)",100,100,0.7
14186,0.75,2,"(15, 85)","(15, 85)",100,100,0.7
14185,0.75,2,"(15, 84)","(15, 84)",100,100,0.7
14184,0.75,2,"(15, 83)","(15, 83)",100,100,0.7
14183,0.75,2,"(15, 82)","(15, 82)",100,100,0.7
14182,0.75,2,"(15, 81)","(15, 81)",100,100,0.7
14181,0.75,2,"(15, 80)","(15, 80)",100,100,0.7
14180,0.75,2,"(15, 79)","(15, 79)",100,100,0.7
14179,0.75,2,"(15, 78)","(15, 78)",100,100,0.7
14178,0.75,2,"(15, 77)","(15, 77)",100,100,0.7
14177,0.75,2,"(15, 76)","(15, 76)",100,100,0.7
14176,0.75,2,"(15, 75)","(15, 75)",100,100,0.7
14175,0.75,2,"(15, 73)","(15, 73)",100,100,0.7
14174,0.75,2,"(15, 72)","(15, 72)",100,100,0.7
14173,0.75,2,"(15, 69)","(15, 69)",100,100,0.7
14172,0.75,2,"(15, 68)","(15, 68)",100,100,0.7
14171,0.75,2,"(15, 66)","(15, 66)",100,100,0.7
14170,0.75,2,"(15, 65)","(15, 65)",100,100,0.7
14169,0.75,2,"(15, 64)","(15, 64)",100,100,0.7
14168,0.75,2,"(15, 63)","(15, 63)",100,100,0.7
14167,0.75,2,"(15, 62)","(15, 62)",100,100,0.7
14166,0.75,2,"(15, 59)","(15, 59)",100,100,0.7
14165,0.75,2,"(15, 58)","(15, 58)",100,100,0.7
14164,0.75,2,"(15, 55)","(15, 55)",100,100,0.7
14163,0.75,2,"(15, 54)","(15, 54)",100,100,0.7
14188,0.75,2,"(15, 88)","(15, 88)",100,100,0.7
14189,0.75,2,"(15, 89)","(15, 89)",100,100,0.7
14190,0.75,2,"(15, 92)","(15, 92)",100,100,0.7
14191,0.75,2,"(15, 94)","(15, 94)",100,100,0.7
14217,0.75,2,"(16, 32)","(16, 32)",100,100,0.7
14216,0.75,2,"(16, 31)","(16, 31)",100,100,0.7
14215,0.75,2,"(16, 29)","(16, 29)",100,100,0.7
14214,0.75,2,"(16, 28)","(16, 28)",100,100,0.7
14213,0.75,2,"(16, 27)","(16, 27)",100,100,0.7
14212,0.75,2,"(16, 26)","(16, 26)",100,100,0.7
14211,0.75,2,"(16, 25)","(16, 25)",100,100,0.7
14210,0.75,2,"(16, 23)","(16, 23)",100,100,0.7
14209,0.75,2,"(16, 22)","(16, 22)",100,100,0.7
14208,0.75,2,"(16, 21)","(16, 21)",100,100,0.7
14207,0.75,2,"(16, 20)","(16, 20)",100,100,0.7
14206,0.75,2,"(16, 19)","(16, 19)",100,100,0.7
14219,0.75,2,"(16, 34)","(16, 34)",100,100,0.7
14205,0.75,2,"(16, 17)","(16, 17)",100,100,0.7
14203,0.75,2,"(16, 13)","(16, 13)",100,100,0.7
14202,0.75,2,"(16, 11)","(16, 11)",100,100,0.7
14201,0.75,2,"(16, 10)","(16, 10)",100,100,0.7
14200,0.75,2,"(16, 7)","(16, 7)",100,100,0.7
14199,0.75,2,"(16, 6)","(16, 6)",100,100,0.7
14198,0.75,2,"(16, 5)","(16, 5)",100,100,0.7
14197,0.75,2,"(16, 2)","(16, 2)",100,100,0.7
14196,0.75,2,"(16, 0)","(16, 0)",100,100,0.7
14195,0.75,2,"(15, 99)","(15, 99)",100,100,0.7
14194,0.75,2,"(15, 98)","(15, 98)",100,100,0.7
14193,0.75,2,"(15, 97)","(15, 97)",100,100,0.7
14192,0.75,2,"(15, 96)","(15, 96)",100,100,0.7
14204,0.75,2,"(16, 15)","(16, 15)",100,100,0.7
14162,0.75,2,"(15, 53)","(15, 53)",100,100,0.7
14278,0.75,2,"(17, 16)","(17, 16)",100,100,0.7
14280,0.75,2,"(17, 19)","(17, 19)",100,100,0.7
14364,0.75,2,"(18, 39)","(18, 39)",100,100,0.7
14363,0.75,2,"(18, 37)","(18, 37)",100,100,0.7
14362,0.75,2,"(18, 36)","(18, 36)",100,100,0.7
14361,0.75,2,"(18, 35)","(18, 35)",100,100,0.7
14360,0.75,2,"(18, 33)","(18, 33)",100,100,0.7
14359,0.75,2,"(18, 32)","(18, 32)",100,100,0.7
14358,0.75,2,"(18, 31)","(18, 31)",100,100,0.7
14357,0.75,2,"(18, 29)","(18, 29)",100,100,0.7
14356,0.75,2,"(18, 28)","(18, 28)",100,100,0.7
14355,0.75,2,"(18, 26)","(18, 26)",100,100,0.7
14354,0.75,2,"(18, 21)","(18, 21)",100,100,0.7
14353,0.75,2,"(18, 19)","(18, 19)",100,100,0.7
14352,0.75,2,"(18, 17)","(18, 17)",100,100,0.7
14351,0.75,2,"(18, 14)","(18, 14)",100,100,0.7
14350,0.75,2,"(18, 13)","(18, 13)",100,100,0.7
14349,0.75,2,"(18, 11)","(18, 11)",100,100,0.7
14348,0.75,2,"(18, 10)","(18, 10)",100,100,0.7
14347,0.75,2,"(18, 9)","(18, 9)",100,100,0.7
14346,0.75,2,"(18, 8)","(18, 8)",100,100,0.7
14345,0.75,2,"(18, 7)","(18, 7)",100,100,0.7
14344,0.75,2,"(18, 6)","(18, 6)",100,100,0.7
14343,0.75,2,"(18, 5)","(18, 5)",100,100,0.7
14342,0.75,2,"(18, 4)","(18, 4)",100,100,0.7
14341,0.75,2,"(18, 3)","(18, 3)",100,100,0.7
14340,0.75,2,"(18, 2)","(18, 2)",100,100,0.7
14365,0.75,2,"(18, 40)","(18, 40)",100,100,0.7
14366,0.75,2,"(18, 41)","(18, 41)",100,100,0.7
14367,0.75,2,"(18, 45)","(18, 45)",100,100,0.7
14368,0.75,2,"(18, 46)","(18, 46)",100,100,0.7
14394,0.75,2,"(18, 86)","(18, 86)",100,100,0.7
14393,0.75,2,"(18, 85)","(18, 85)",100,100,0.7
14392,0.75,2,"(18, 84)","(18, 84)",100,100,0.7
14391,0.75,2,"(18, 83)","(18, 83)",100,100,0.7
14390,0.75,2,"(18, 82)","(18, 82)",100,100,0.7
14389,0.75,2,"(18, 79)","(18, 79)",100,100,0.7
14388,0.75,2,"(18, 76)","(18, 76)",100,100,0.7
14387,0.75,2,"(18, 74)","(18, 74)",100,100,0.7
14386,0.75,2,"(18, 73)","(18, 73)",100,100,0.7
14385,0.75,2,"(18, 71)","(18, 71)",100,100,0.7
14384,0.75,2,"(18, 70)","(18, 70)",100,100,0.7
14383,0.75,2,"(18, 68)","(18, 68)",100,100,0.7
14339,0.75,2,"(18, 1)","(18, 1)",100,100,0.7
14382,0.75,2,"(18, 66)","(18, 66)",100,100,0.7
14380,0.75,2,"(18, 64)","(18, 64)",100,100,0.7
14379,0.75,2,"(18, 62)","(18, 62)",100,100,0.7
14378,0.75,2,"(18, 61)","(18, 61)",100,100,0.7
14377,0.75,2,"(18, 60)","(18, 60)",100,100,0.7
14376,0.75,2,"(18, 59)","(18, 59)",100,100,0.7
14375,0.75,2,"(18, 57)","(18, 57)",100,100,0.7
14374,0.75,2,"(18, 55)","(18, 55)",100,100,0.7
14373,0.75,2,"(18, 54)","(18, 54)",100,100,0.7
14372,0.75,2,"(18, 52)","(18, 52)",100,100,0.7
14371,0.75,2,"(18, 49)","(18, 49)",100,100,0.7
14370,0.75,2,"(18, 48)","(18, 48)",100,100,0.7
14369,0.75,2,"(18, 47)","(18, 47)",100,100,0.7
14381,0.75,2,"(18, 65)","(18, 65)",100,100,0.7
14279,0.75,2,"(17, 18)","(17, 18)",100,100,0.7
14338,0.75,2,"(17, 99)","(17, 99)",100,100,0.7
14336,0.75,2,"(17, 96)","(17, 96)",100,100,0.7
14305,0.75,2,"(17, 52)","(17, 52)",100,100,0.7
14304,0.75,2,"(17, 50)","(17, 50)",100,100,0.7
14303,0.75,2,"(17, 49)","(17, 49)",100,100,0.7
14302,0.75,2,"(17, 48)","(17, 48)",100,100,0.7
14301,0.75,2,"(17, 47)","(17, 47)",100,100,0.7
14300,0.75,2,"(17, 46)","(17, 46)",100,100,0.7
14299,0.75,2,"(17, 45)","(17, 45)",100,100,0.7
14298,0.75,2,"(17, 44)","(17, 44)",100,100,0.7
14297,0.75,2,"(17, 43)","(17, 43)",100,100,0.7
14296,0.75,2,"(17, 42)","(17, 42)",100,100,0.7
14295,0.75,2,"(17, 41)","(17, 41)",100,100,0.7
14294,0.75,2,"(17, 40)","(17, 40)",100,100,0.7
14293,0.75,2,"(17, 39)","(17, 39)",100,100,0.7
14292,0.75,2,"(17, 36)","(17, 36)",100,100,0.7
14291,0.75,2,"(17, 35)","(17, 35)",100,100,0.7
14290,0.75,2,"(17, 33)","(17, 33)",100,100,0.7
14289,0.75,2,"(17, 32)","(17, 32)",100,100,0.7
14288,0.75,2,"(17, 31)","(17, 31)",100,100,0.7
14287,0.75,2,"(17, 28)","(17, 28)",100,100,0.7
14286,0.75,2,"(17, 26)","(17, 26)",100,100,0.7
14285,0.75,2,"(17, 25)","(17, 25)",100,100,0.7
14284,0.75,2,"(17, 24)","(17, 24)",100,100,0.7
14283,0.75,2,"(17, 23)","(17, 23)",100,100,0.7
14282,0.75,2,"(17, 21)","(17, 21)",100,100,0.7
14281,0.75,2,"(17, 20)","(17, 20)",100,100,0.7
14306,0.75,2,"(17, 53)","(17, 53)",100,100,0.7
14307,0.75,2,"(17, 54)","(17, 54)",100,100,0.7
14308,0.75,2,"(17, 55)","(17, 55)",100,100,0.7
14309,0.75,2,"(17, 56)","(17, 56)",100,100,0.7
14335,0.75,2,"(17, 93)","(17, 93)",100,100,0.7
14334,0.75,2,"(17, 92)","(17, 92)",100,100,0.7
14333,0.75,2,"(17, 91)","(17, 91)",100,100,0.7
14332,0.75,2,"(17, 89)","(17, 89)",100,100,0.7
14331,0.75,2,"(17, 87)","(17, 87)",100,100,0.7
14330,0.75,2,"(17, 86)","(17, 86)",100,100,0.7
14329,0.75,2,"(17, 84)","(17, 84)",100,100,0.7
14328,0.75,2,"(17, 82)","(17, 82)",100,100,0.7
14327,0.75,2,"(17, 80)","(17, 80)",100,100,0.7
14326,0.75,2,"(17, 79)","(17, 79)",100,100,0.7
14325,0.75,2,"(17, 77)","(17, 77)",100,100,0.7
14324,0.75,2,"(17, 76)","(17, 76)",100,100,0.7
14337,0.75,2,"(17, 97)","(17, 97)",100,100,0.7
14323,0.75,2,"(17, 74)","(17, 74)",100,100,0.7
14321,0.75,2,"(17, 71)","(17, 71)",100,100,0.7
14320,0.75,2,"(17, 70)","(17, 70)",100,100,0.7
14319,0.75,2,"(17, 68)","(17, 68)",100,100,0.7
14318,0.75,2,"(17, 67)","(17, 67)",100,100,0.7
14317,0.75,2,"(17, 65)","(17, 65)",100,100,0.7
14316,0.75,2,"(17, 64)","(17, 64)",100,100,0.7
14315,0.75,2,"(17, 63)","(17, 63)",100,100,0.7
14314,0.75,2,"(17, 62)","(17, 62)",100,100,0.7
14313,0.75,2,"(17, 60)","(17, 60)",100,100,0.7
14312,0.75,2,"(17, 59)","(17, 59)",100,100,0.7
14311,0.75,2,"(17, 58)","(17, 58)",100,100,0.7
14310,0.75,2,"(17, 57)","(17, 57)",100,100,0.7
14322,0.75,2,"(17, 72)","(17, 72)",100,100,0.7
14395,0.75,2,"(18, 87)","(18, 87)",100,100,0.7
14161,0.75,2,"(15, 51)","(15, 51)",100,100,0.7
14159,0.75,2,"(15, 48)","(15, 48)",100,100,0.7
14010,0.75,2,"(13, 58)","(13, 58)",100,100,0.7
14009,0.75,2,"(13, 56)","(13, 56)",100,100,0.7
14008,0.75,2,"(13, 55)","(13, 55)",100,100,0.7
14007,0.75,2,"(13, 53)","(13, 53)",100,100,0.7
14006,0.75,2,"(13, 52)","(13, 52)",100,100,0.7
14005,0.75,2,"(13, 51)","(13, 51)",100,100,0.7
14004,0.75,2,"(13, 50)","(13, 50)",100,100,0.7
14003,0.75,2,"(13, 49)","(13, 49)",100,100,0.7
14002,0.75,2,"(13, 47)","(13, 47)",100,100,0.7
14001,0.75,2,"(13, 46)","(13, 46)",100,100,0.7
14000,0.75,2,"(13, 45)","(13, 45)",100,100,0.7
13999,0.75,2,"(13, 43)","(13, 43)",100,100,0.7
13998,0.75,2,"(13, 42)","(13, 42)",100,100,0.7
13997,0.75,2,"(13, 41)","(13, 41)",100,100,0.7
13996,0.75,2,"(13, 40)","(13, 40)",100,100,0.7
13995,0.75,2,"(13, 39)","(13, 39)",100,100,0.7
13994,0.75,2,"(13, 38)","(13, 38)",100,100,0.7
13993,0.75,2,"(13, 35)","(13, 35)",100,100,0.7
13992,0.75,2,"(13, 34)","(13, 34)",100,100,0.7
13991,0.75,2,"(13, 33)","(13, 33)",100,100,0.7
13990,0.75,2,"(13, 31)","(13, 31)",100,100,0.7
13989,0.75,2,"(13, 29)","(13, 29)",100,100,0.7
13988,0.75,2,"(13, 28)","(13, 28)",100,100,0.7
13987,0.75,2,"(13, 27)","(13, 27)",100,100,0.7
13986,0.75,2,"(13, 26)","(13, 26)",100,100,0.7
14011,0.75,2,"(13, 59)","(13, 59)",100,100,0.7
14012,0.75,2,"(13, 60)","(13, 60)",100,100,0.7
14013,0.75,2,"(13, 62)","(13, 62)",100,100,0.7
14014,0.75,2,"(13, 63)","(13, 63)",100,100,0.7
14040,0.75,2,"(13, 94)","(13, 94)",100,100,0.7
14039,0.75,2,"(13, 93)","(13, 93)",100,100,0.7
14038,0.75,2,"(13, 92)","(13, 92)",100,100,0.7
14037,0.75,2,"(13, 91)","(13, 91)",100,100,0.7
14036,0.75,2,"(13, 90)","(13, 90)",100,100,0.7
14035,0.75,2,"(13, 88)","(13, 88)",100,100,0.7
14034,0.75,2,"(13, 87)","(13, 87)",100,100,0.7
14033,0.75,2,"(13, 86)","(13, 86)",100,100,0.7
14032,0.75,2,"(13, 85)","(13, 85)",100,100,0.7
14031,0.75,2,"(13, 83)","(13, 83)",100,100,0.7
14030,0.75,2,"(13, 82)","(13, 82)",100,100,0.7
14029,0.75,2,"(13, 81)","(13, 81)",100,100,0.7
13985,0.75,2,"(13, 25)","(13, 25)",100,100,0.7
14028,0.75,2,"(13, 80)","(13, 80)",100,100,0.7
14026,0.75,2,"(13, 78)","(13, 78)",100,100,0.7
14025,0.75,2,"(13, 77)","(13, 77)",100,100,0.7
14024,0.75,2,"(13, 75)","(13, 75)",100,100,0.7
14023,0.75,2,"(13, 74)","(13, 74)",100,100,0.7
14022,0.75,2,"(13, 73)","(13, 73)",100,100,0.7
14021,0.75,2,"(13, 71)","(13, 71)",100,100,0.7
14020,0.75,2,"(13, 70)","(13, 70)",100,100,0.7
14019,0.75,2,"(13, 69)","(13, 69)",100,100,0.7
14018,0.75,2,"(13, 68)","(13, 68)",100,100,0.7
14017,0.75,2,"(13, 67)","(13, 67)",100,100,0.7
14016,0.75,2,"(13, 66)","(13, 66)",100,100,0.7
14015,0.75,2,"(13, 64)","(13, 64)",100,100,0.7
14027,0.75,2,"(13, 79)","(13, 79)",100,100,0.7
14041,0.75,2,"(13, 95)","(13, 95)",100,100,0.7
13984,0.75,2,"(13, 24)","(13, 24)",100,100,0.7
13982,0.75,2,"(13, 21)","(13, 21)",100,100,0.7
13951,0.75,2,"(12, 77)","(12, 77)",100,100,0.7
13950,0.75,2,"(12, 75)","(12, 75)",100,100,0.7
13949,0.75,2,"(12, 74)","(12, 74)",100,100,0.7
13948,0.75,2,"(12, 73)","(12, 73)",100,100,0.7
13947,0.75,2,"(12, 72)","(12, 72)",100,100,0.7
13946,0.75,2,"(12, 71)","(12, 71)",100,100,0.7
13945,0.75,2,"(12, 70)","(12, 70)",100,100,0.7
13944,0.75,2,"(12, 69)","(12, 69)",100,100,0.7
13943,0.75,2,"(12, 65)","(12, 65)",100,100,0.7
13942,0.75,2,"(12, 64)","(12, 64)",100,100,0.7
13941,0.75,2,"(12, 63)","(12, 63)",100,100,0.7
13940,0.75,2,"(12, 62)","(12, 62)",100,100,0.7
13939,0.75,2,"(12, 60)","(12, 60)",100,100,0.7
13938,0.75,2,"(12, 59)","(12, 59)",100,100,0.7
13937,0.75,2,"(12, 58)","(12, 58)",100,100,0.7
13936,0.75,2,"(12, 57)","(12, 57)",100,100,0.7
13935,0.75,2,"(12, 56)","(12, 56)",100,100,0.7
13934,0.75,2,"(12, 53)","(12, 53)",100,100,0.7
13933,0.75,2,"(12, 52)","(12, 52)",100,100,0.7
13932,0.75,2,"(12, 51)","(12, 51)",100,100,0.7
13931,0.75,2,"(12, 50)","(12, 50)",100,100,0.7
13930,0.75,2,"(12, 48)","(12, 48)",100,100,0.7
13929,0.75,2,"(12, 47)","(12, 47)",100,100,0.7
13928,0.75,2,"(12, 46)","(12, 46)",100,100,0.7
13927,0.75,2,"(12, 45)","(12, 45)",100,100,0.7
13952,0.75,2,"(12, 78)","(12, 78)",100,100,0.7
13953,0.75,2,"(12, 80)","(12, 80)",100,100,0.7
13954,0.75,2,"(12, 81)","(12, 81)",100,100,0.7
13955,0.75,2,"(12, 82)","(12, 82)",100,100,0.7
13981,0.75,2,"(13, 19)","(13, 19)",100,100,0.7
13980,0.75,2,"(13, 18)","(13, 18)",100,100,0.7
13979,0.75,2,"(13, 15)","(13, 15)",100,100,0.7
13978,0.75,2,"(13, 14)","(13, 14)",100,100,0.7
13977,0.75,2,"(13, 13)","(13, 13)",100,100,0.7
13976,0.75,2,"(13, 12)","(13, 12)",100,100,0.7
13975,0.75,2,"(13, 11)","(13, 11)",100,100,0.7
13974,0.75,2,"(13, 9)","(13, 9)",100,100,0.7
13973,0.75,2,"(13, 8)","(13, 8)",100,100,0.7
13972,0.75,2,"(13, 7)","(13, 7)",100,100,0.7
13971,0.75,2,"(13, 5)","(13, 5)",100,100,0.7
13970,0.75,2,"(13, 3)","(13, 3)",100,100,0.7
13983,0.75,2,"(13, 23)","(13, 23)",100,100,0.7
13969,0.75,2,"(13, 2)","(13, 2)",100,100,0.7
13967,0.75,2,"(12, 97)","(12, 97)",100,100,0.7
13966,0.75,2,"(12, 95)","(12, 95)",100,100,0.7
13965,0.75,2,"(12, 94)","(12, 94)",100,100,0.7
13964,0.75,2,"(12, 93)","(12, 93)",100,100,0.7
13963,0.75,2,"(12, 92)","(12, 92)",100,100,0.7
13962,0.75,2,"(12, 91)","(12, 91)",100,100,0.7
13961,0.75,2,"(12, 90)","(12, 90)",100,100,0.7
13960,0.75,2,"(12, 88)","(12, 88)",100,100,0.7
13959,0.75,2,"(12, 87)","(12, 87)",100,100,0.7
