,density,Run,AgentId,Posição,height,width,fireman
22598,0.75,3,"(28, 99)","(28, 99)",100,100,0.45
22568,0.75,3,"(28, 57)","(28, 57)",100,100,0.45
22567,0.75,3,"(28, 55)","(28, 55)",100,100,0.45
22566,0.75,3,"(28, 54)","(28, 54)",100,100,0.45
22565,0.75,3,"(28, 53)","(28, 53)",100,100,0.45
22564,0.75,3,"(28, 52)","(28, 52)",100,100,0.45
22563,0.75,3,"(28, 51)","(28, 51)",100,100,0.45
22562,0.75,3,"(28, 50)","(28, 50)",100,100,0.45
22561,0.75,3,"(28, 49)","(28, 49)",100,100,0.45
22560,0.75,3,"(28, 48)","(28, 48)",100,100,0.45
22559,0.75,3,"(28, 47)","(28, 47)",100,100,0.45
22558,0.75,3,"(28, 46)","(28, 46)",100,100,0.45
22557,0.75,3,"(28, 45)","(28, 45)",100,100,0.45
22556,0.75,3,"(28, 44)","(28, 44)",100,100,0.45
22555,0.75,3,"(28, 43)","(28, 43)",100,100,0.45
22554,0.75,3,"(28, 42)","(28, 42)",100,100,0.45
22553,0.75,3,"(28, 41)","(28, 41)",100,100,0.45
22552,0.75,3,"(28, 40)","(28, 40)",100,100,0.45
22551,0.75,3,"(28, 38)","(28, 38)",100,100,0.45
22550,0.75,3,"(28, 36)","(28, 36)",100,100,0.45
22549,0.75,3,"(28, 35)","(28, 35)",100,100,0.45
22548,0.75,3,"(28, 34)","(28, 34)",100,100,0.45
22547,0.75,3,"(28, 32)","(28, 32)",100,100,0.45
22546,0.75,3,"(28, 30)","(28, 30)",100,100,0.45
22545,0.75,3,"(28, 29)","(28, 29)",100,100,0.45
22544,0.75,3,"(28, 26)","(28, 26)",100,100,0.45
22569,0.75,3,"(28, 59)","(28, 59)",100,100,0.45
22599,0.75,3,"(29, 1)","(29, 1)",100,100,0.45
22570,0.75,3,"(28, 60)","(28, 60)",100,100,0.45
22572,0.75,3,"(28, 62)","(28, 62)",100,100,0.45
22597,0.75,3,"(28, 98)","(28, 98)",100,100,0.45
22596,0.75,3,"(28, 97)","(28, 97)",100,100,0.45
22595,0.75,3,"(28, 96)","(28, 96)",100,100,0.45
22594,0.75,3,"(28, 95)","(28, 95)",100,100,0.45
22593,0.75,3,"(28, 94)","(28, 94)",100,100,0.45
22592,0.75,3,"(28, 92)","(28, 92)",100,100,0.45
22591,0.75,3,"(28, 91)","(28, 91)",100,100,0.45
22590,0.75,3,"(28, 88)","(28, 88)",100,100,0.45
22589,0.75,3,"(28, 84)","(28, 84)",100,100,0.45
22588,0.75,3,"(28, 83)","(28, 83)",100,100,0.45
22587,0.75,3,"(28, 80)","(28, 80)",100,100,0.45
22586,0.75,3,"(28, 78)","(28, 78)",100,100,0.45
22585,0.75,3,"(28, 77)","(28, 77)",100,100,0.45
22584,0.75,3,"(28, 76)","(28, 76)",100,100,0.45
22583,0.75,3,"(28, 75)","(28, 75)",100,100,0.45
22582,0.75,3,"(28, 74)","(28, 74)",100,100,0.45
22581,0.75,3,"(28, 73)","(28, 73)",100,100,0.45
22580,0.75,3,"(28, 72)","(28, 72)",100,100,0.45
22579,0.75,3,"(28, 71)","(28, 71)",100,100,0.45
22578,0.75,3,"(28, 70)","(28, 70)",100,100,0.45
22577,0.75,3,"(28, 69)","(28, 69)",100,100,0.45
22576,0.75,3,"(28, 67)","(28, 67)",100,100,0.45
22575,0.75,3,"(28, 65)","(28, 65)",100,100,0.45
22574,0.75,3,"(28, 64)","(28, 64)",100,100,0.45
22573,0.75,3,"(28, 63)","(28, 63)",100,100,0.45
22571,0.75,3,"(28, 61)","(28, 61)",100,100,0.45
22657,0.75,3,"(29, 78)","(29, 78)",100,100,0.45
22658,0.75,3,"(29, 79)","(29, 79)",100,100,0.45
22659,0.75,3,"(29, 81)","(29, 81)",100,100,0.45
22743,0.75,3,"(30, 94)","(30, 94)",100,100,0.45
22742,0.75,3,"(30, 93)","(30, 93)",100,100,0.45
22741,0.75,3,"(30, 88)","(30, 88)",100,100,0.45
22740,0.75,3,"(30, 87)","(30, 87)",100,100,0.45
22739,0.75,3,"(30, 86)","(30, 86)",100,100,0.45
22738,0.75,3,"(30, 84)","(30, 84)",100,100,0.45
22737,0.75,3,"(30, 82)","(30, 82)",100,100,0.45
22736,0.75,3,"(30, 81)","(30, 81)",100,100,0.45
22735,0.75,3,"(30, 78)","(30, 78)",100,100,0.45
22734,0.75,3,"(30, 77)","(30, 77)",100,100,0.45
22733,0.75,3,"(30, 74)","(30, 74)",100,100,0.45
22732,0.75,3,"(30, 73)","(30, 73)",100,100,0.45
22731,0.75,3,"(30, 72)","(30, 72)",100,100,0.45
22730,0.75,3,"(30, 71)","(30, 71)",100,100,0.45
22729,0.75,3,"(30, 70)","(30, 70)",100,100,0.45
22728,0.75,3,"(30, 69)","(30, 69)",100,100,0.45
22727,0.75,3,"(30, 68)","(30, 68)",100,100,0.45
22726,0.75,3,"(30, 67)","(30, 67)",100,100,0.45
22725,0.75,3,"(30, 66)","(30, 66)",100,100,0.45
22724,0.75,3,"(30, 65)","(30, 65)",100,100,0.45
22723,0.75,3,"(30, 64)","(30, 64)",100,100,0.45
22722,0.75,3,"(30, 63)","(30, 63)",100,100,0.45
22721,0.75,3,"(30, 62)","(30, 62)",100,100,0.45
22720,0.75,3,"(30, 61)","(30, 61)",100,100,0.45
22719,0.75,3,"(30, 60)","(30, 60)",100,100,0.45
22744,0.75,3,"(30, 95)","(30, 95)",100,100,0.45
22718,0.75,3,"(30, 59)","(30, 59)",100,100,0.45
22745,0.75,3,"(30, 96)","(30, 96)",100,100,0.45
22747,0.75,3,"(30, 99)","(30, 99)",100,100,0.45
22772,0.75,3,"(31, 27)","(31, 27)",100,100,0.45
22771,0.75,3,"(31, 26)","(31, 26)",100,100,0.45
22770,0.75,3,"(31, 25)","(31, 25)",100,100,0.45
22769,0.75,3,"(31, 24)","(31, 24)",100,100,0.45
22768,0.75,3,"(31, 23)","(31, 23)",100,100,0.45
22767,0.75,3,"(31, 21)","(31, 21)",100,100,0.45
22766,0.75,3,"(31, 20)","(31, 20)",100,100,0.45
22765,0.75,3,"(31, 19)","(31, 19)",100,100,0.45
22764,0.75,3,"(31, 18)","(31, 18)",100,100,0.45
22763,0.75,3,"(31, 17)","(31, 17)",100,100,0.45
22762,0.75,3,"(31, 16)","(31, 16)",100,100,0.45
22761,0.75,3,"(31, 15)","(31, 15)",100,100,0.45
22760,0.75,3,"(31, 14)","(31, 14)",100,100,0.45
22759,0.75,3,"(31, 13)","(31, 13)",100,100,0.45
22758,0.75,3,"(31, 12)","(31, 12)",100,100,0.45
22757,0.75,3,"(31, 10)","(31, 10)",100,100,0.45
22756,0.75,3,"(31, 9)","(31, 9)",100,100,0.45
22755,0.75,3,"(31, 8)","(31, 8)",100,100,0.45
22754,0.75,3,"(31, 7)","(31, 7)",100,100,0.45
22753,0.75,3,"(31, 6)","(31, 6)",100,100,0.45
22752,0.75,3,"(31, 4)","(31, 4)",100,100,0.45
22751,0.75,3,"(31, 3)","(31, 3)",100,100,0.45
22750,0.75,3,"(31, 2)","(31, 2)",100,100,0.45
22749,0.75,3,"(31, 1)","(31, 1)",100,100,0.45
22748,0.75,3,"(31, 0)","(31, 0)",100,100,0.45
22746,0.75,3,"(30, 98)","(30, 98)",100,100,0.45
22717,0.75,3,"(30, 58)","(30, 58)",100,100,0.45
22716,0.75,3,"(30, 57)","(30, 57)",100,100,0.45
22715,0.75,3,"(30, 56)","(30, 56)",100,100,0.45
22684,0.75,3,"(30, 14)","(30, 14)",100,100,0.45
22683,0.75,3,"(30, 13)","(30, 13)",100,100,0.45
22682,0.75,3,"(30, 12)","(30, 12)",100,100,0.45
22681,0.75,3,"(30, 10)","(30, 10)",100,100,0.45
22680,0.75,3,"(30, 9)","(30, 9)",100,100,0.45
22679,0.75,3,"(30, 8)","(30, 8)",100,100,0.45
22678,0.75,3,"(30, 7)","(30, 7)",100,100,0.45
22677,0.75,3,"(30, 6)","(30, 6)",100,100,0.45
22676,0.75,3,"(30, 5)","(30, 5)",100,100,0.45
22675,0.75,3,"(30, 4)","(30, 4)",100,100,0.45
22674,0.75,3,"(30, 3)","(30, 3)",100,100,0.45
22673,0.75,3,"(30, 2)","(30, 2)",100,100,0.45
22672,0.75,3,"(30, 1)","(30, 1)",100,100,0.45
22671,0.75,3,"(30, 0)","(30, 0)",100,100,0.45
22670,0.75,3,"(29, 99)","(29, 99)",100,100,0.45
22669,0.75,3,"(29, 98)","(29, 98)",100,100,0.45
22668,0.75,3,"(29, 97)","(29, 97)",100,100,0.45
22667,0.75,3,"(29, 95)","(29, 95)",100,100,0.45
22666,0.75,3,"(29, 93)","(29, 93)",100,100,0.45
22665,0.75,3,"(29, 90)","(29, 90)",100,100,0.45
22664,0.75,3,"(29, 89)","(29, 89)",100,100,0.45
22663,0.75,3,"(29, 87)","(29, 87)",100,100,0.45
22662,0.75,3,"(29, 86)","(29, 86)",100,100,0.45
22661,0.75,3,"(29, 85)","(29, 85)",100,100,0.45
22660,0.75,3,"(29, 82)","(29, 82)",100,100,0.45
22685,0.75,3,"(30, 15)","(30, 15)",100,100,0.45
22686,0.75,3,"(30, 16)","(30, 16)",100,100,0.45
22687,0.75,3,"(30, 18)","(30, 18)",100,100,0.45
22688,0.75,3,"(30, 20)","(30, 20)",100,100,0.45
22714,0.75,3,"(30, 54)","(30, 54)",100,100,0.45
22713,0.75,3,"(30, 52)","(30, 52)",100,100,0.45
22712,0.75,3,"(30, 50)","(30, 50)",100,100,0.45
22711,0.75,3,"(30, 49)","(30, 49)",100,100,0.45
22710,0.75,3,"(30, 48)","(30, 48)",100,100,0.45
22709,0.75,3,"(30, 47)","(30, 47)",100,100,0.45
22708,0.75,3,"(30, 46)","(30, 46)",100,100,0.45
22707,0.75,3,"(30, 45)","(30, 45)",100,100,0.45
22706,0.75,3,"(30, 44)","(30, 44)",100,100,0.45
22705,0.75,3,"(30, 43)","(30, 43)",100,100,0.45
22704,0.75,3,"(30, 42)","(30, 42)",100,100,0.45
22703,0.75,3,"(30, 41)","(30, 41)",100,100,0.45
22543,0.75,3,"(28, 25)","(28, 25)",100,100,0.45
22702,0.75,3,"(30, 40)","(30, 40)",100,100,0.45
22700,0.75,3,"(30, 38)","(30, 38)",100,100,0.45
22699,0.75,3,"(30, 35)","(30, 35)",100,100,0.45
22698,0.75,3,"(30, 34)","(30, 34)",100,100,0.45
22697,0.75,3,"(30, 33)","(30, 33)",100,100,0.45
22696,0.75,3,"(30, 32)","(30, 32)",100,100,0.45
22695,0.75,3,"(30, 31)","(30, 31)",100,100,0.45
22694,0.75,3,"(30, 30)","(30, 30)",100,100,0.45
22693,0.75,3,"(30, 27)","(30, 27)",100,100,0.45
22692,0.75,3,"(30, 25)","(30, 25)",100,100,0.45
22691,0.75,3,"(30, 23)","(30, 23)",100,100,0.45
22690,0.75,3,"(30, 22)","(30, 22)",100,100,0.45
22689,0.75,3,"(30, 21)","(30, 21)",100,100,0.45
22701,0.75,3,"(30, 39)","(30, 39)",100,100,0.45
22542,0.75,3,"(28, 23)","(28, 23)",100,100,0.45
22541,0.75,3,"(28, 22)","(28, 22)",100,100,0.45
22540,0.75,3,"(28, 21)","(28, 21)",100,100,0.45
22392,0.75,3,"(26, 21)","(26, 21)",100,100,0.45
22391,0.75,3,"(26, 20)","(26, 20)",100,100,0.45
22390,0.75,3,"(26, 19)","(26, 19)",100,100,0.45
22389,0.75,3,"(26, 18)","(26, 18)",100,100,0.45
22388,0.75,3,"(26, 16)","(26, 16)",100,100,0.45
22387,0.75,3,"(26, 15)","(26, 15)",100,100,0.45
22386,0.75,3,"(26, 14)","(26, 14)",100,100,0.45
22385,0.75,3,"(26, 13)","(26, 13)",100,100,0.45
22384,0.75,3,"(26, 12)","(26, 12)",100,100,0.45
22383,0.75,3,"(26, 11)","(26, 11)",100,100,0.45
22382,0.75,3,"(26, 9)","(26, 9)",100,100,0.45
22381,0.75,3,"(26, 8)","(26, 8)",100,100,0.45
22380,0.75,3,"(26, 6)","(26, 6)",100,100,0.45
22379,0.75,3,"(26, 4)","(26, 4)",100,100,0.45
22378,0.75,3,"(26, 3)","(26, 3)",100,100,0.45
22377,0.75,3,"(26, 1)","(26, 1)",100,100,0.45
22376,0.75,3,"(25, 97)","(25, 97)",100,100,0.45
22375,0.75,3,"(25, 96)","(25, 96)",100,100,0.45
22374,0.75,3,"(25, 95)","(25, 95)",100,100,0.45
22373,0.75,3,"(25, 94)","(25, 94)",100,100,0.45
22372,0.75,3,"(25, 91)","(25, 91)",100,100,0.45
22371,0.75,3,"(25, 90)","(25, 90)",100,100,0.45
22370,0.75,3,"(25, 89)","(25, 89)",100,100,0.45
22369,0.75,3,"(25, 88)","(25, 88)",100,100,0.45
22368,0.75,3,"(25, 87)","(25, 87)",100,100,0.45
22393,0.75,3,"(26, 22)","(26, 22)",100,100,0.45
22367,0.75,3,"(25, 86)","(25, 86)",100,100,0.45
22394,0.75,3,"(26, 23)","(26, 23)",100,100,0.45
22396,0.75,3,"(26, 25)","(26, 25)",100,100,0.45
22421,0.75,3,"(26, 61)","(26, 61)",100,100,0.45
22420,0.75,3,"(26, 60)","(26, 60)",100,100,0.45
22419,0.75,3,"(26, 59)","(26, 59)",100,100,0.45
22418,0.75,3,"(26, 58)","(26, 58)",100,100,0.45
22417,0.75,3,"(26, 56)","(26, 56)",100,100,0.45
22416,0.75,3,"(26, 54)","(26, 54)",100,100,0.45
22415,0.75,3,"(26, 53)","(26, 53)",100,100,0.45
22414,0.75,3,"(26, 51)","(26, 51)",100,100,0.45
22413,0.75,3,"(26, 50)","(26, 50)",100,100,0.45
22412,0.75,3,"(26, 49)","(26, 49)",100,100,0.45
22411,0.75,3,"(26, 48)","(26, 48)",100,100,0.45
22410,0.75,3,"(26, 47)","(26, 47)",100,100,0.45
22409,0.75,3,"(26, 44)","(26, 44)",100,100,0.45
22408,0.75,3,"(26, 43)","(26, 43)",100,100,0.45
22407,0.75,3,"(26, 42)","(26, 42)",100,100,0.45
22406,0.75,3,"(26, 39)","(26, 39)",100,100,0.45
22405,0.75,3,"(26, 38)","(26, 38)",100,100,0.45
22404,0.75,3,"(26, 36)","(26, 36)",100,100,0.45
22403,0.75,3,"(26, 35)","(26, 35)",100,100,0.45
22402,0.75,3,"(26, 34)","(26, 34)",100,100,0.45
22401,0.75,3,"(26, 33)","(26, 33)",100,100,0.45
22400,0.75,3,"(26, 32)","(26, 32)",100,100,0.45
22399,0.75,3,"(26, 31)","(26, 31)",100,100,0.45
22398,0.75,3,"(26, 27)","(26, 27)",100,100,0.45
22397,0.75,3,"(26, 26)","(26, 26)",100,100,0.45
22395,0.75,3,"(26, 24)","(26, 24)",100,100,0.45
22366,0.75,3,"(25, 85)","(25, 85)",100,100,0.45
22365,0.75,3,"(25, 84)","(25, 84)",100,100,0.45
22364,0.75,3,"(25, 82)","(25, 82)",100,100,0.45
22333,0.75,3,"(25, 42)","(25, 42)",100,100,0.45
22332,0.75,3,"(25, 41)","(25, 41)",100,100,0.45
22331,0.75,3,"(25, 38)","(25, 38)",100,100,0.45
22330,0.75,3,"(25, 37)","(25, 37)",100,100,0.45
22329,0.75,3,"(25, 35)","(25, 35)",100,100,0.45
22328,0.75,3,"(25, 34)","(25, 34)",100,100,0.45
22327,0.75,3,"(25, 32)","(25, 32)",100,100,0.45
22326,0.75,3,"(25, 31)","(25, 31)",100,100,0.45
22325,0.75,3,"(25, 30)","(25, 30)",100,100,0.45
22324,0.75,3,"(25, 27)","(25, 27)",100,100,0.45
22323,0.75,3,"(25, 25)","(25, 25)",100,100,0.45
22322,0.75,3,"(25, 24)","(25, 24)",100,100,0.45
22321,0.75,3,"(25, 21)","(25, 21)",100,100,0.45
22320,0.75,3,"(25, 20)","(25, 20)",100,100,0.45
22319,0.75,3,"(25, 19)","(25, 19)",100,100,0.45
22318,0.75,3,"(25, 18)","(25, 18)",100,100,0.45
22317,0.75,3,"(25, 17)","(25, 17)",100,100,0.45
22316,0.75,3,"(25, 16)","(25, 16)",100,100,0.45
22315,0.75,3,"(25, 15)","(25, 15)",100,100,0.45
22314,0.75,3,"(25, 13)","(25, 13)",100,100,0.45
22313,0.75,3,"(25, 11)","(25, 11)",100,100,0.45
22312,0.75,3,"(25, 10)","(25, 10)",100,100,0.45
23240,0.75,3,"(37, 45)","(37, 45)",100,100,0.45
22311,0.75,3,"(25, 9)","(25, 9)",100,100,0.45
22310,0.75,3,"(25, 8)","(25, 8)",100,100,0.45
22334,0.75,3,"(25, 43)","(25, 43)",100,100,0.45
22335,0.75,3,"(25, 44)","(25, 44)",100,100,0.45
22336,0.75,3,"(25, 45)","(25, 45)",100,100,0.45
22337,0.75,3,"(25, 46)","(25, 46)",100,100,0.45
22363,0.75,3,"(25, 81)","(25, 81)",100,100,0.45
22362,0.75,3,"(25, 80)","(25, 80)",100,100,0.45
22361,0.75,3,"(25, 79)","(25, 79)",100,100,0.45
22360,0.75,3,"(25, 78)","(25, 78)",100,100,0.45
22359,0.75,3,"(25, 76)","(25, 76)",100,100,0.45
22358,0.75,3,"(25, 75)","(25, 75)",100,100,0.45
22357,0.75,3,"(25, 74)","(25, 74)",100,100,0.45
22356,0.75,3,"(25, 73)","(25, 73)",100,100,0.45
22355,0.75,3,"(25, 72)","(25, 72)",100,100,0.45
22354,0.75,3,"(25, 71)","(25, 71)",100,100,0.45
22353,0.75,3,"(25, 70)","(25, 70)",100,100,0.45
22352,0.75,3,"(25, 68)","(25, 68)",100,100,0.45
22422,0.75,3,"(26, 65)","(26, 65)",100,100,0.45
22351,0.75,3,"(25, 67)","(25, 67)",100,100,0.45
22349,0.75,3,"(25, 64)","(25, 64)",100,100,0.45
22348,0.75,3,"(25, 61)","(25, 61)",100,100,0.45
22347,0.75,3,"(25, 60)","(25, 60)",100,100,0.45
22346,0.75,3,"(25, 58)","(25, 58)",100,100,0.45
22345,0.75,3,"(25, 57)","(25, 57)",100,100,0.45
22344,0.75,3,"(25, 55)","(25, 55)",100,100,0.45
22343,0.75,3,"(25, 54)","(25, 54)",100,100,0.45
22342,0.75,3,"(25, 53)","(25, 53)",100,100,0.45
22341,0.75,3,"(25, 51)","(25, 51)",100,100,0.45
22340,0.75,3,"(25, 50)","(25, 50)",100,100,0.45
22339,0.75,3,"(25, 49)","(25, 49)",100,100,0.45
22338,0.75,3,"(25, 48)","(25, 48)",100,100,0.45
22350,0.75,3,"(25, 66)","(25, 66)",100,100,0.45
22773,0.75,3,"(31, 28)","(31, 28)",100,100,0.45
22423,0.75,3,"(26, 66)","(26, 66)",100,100,0.45
22425,0.75,3,"(26, 68)","(26, 68)",100,100,0.45
22509,0.75,3,"(27, 80)","(27, 80)",100,100,0.45
22508,0.75,3,"(27, 79)","(27, 79)",100,100,0.45
22507,0.75,3,"(27, 78)","(27, 78)",100,100,0.45
22506,0.75,3,"(27, 77)","(27, 77)",100,100,0.45
22505,0.75,3,"(27, 76)","(27, 76)",100,100,0.45
22504,0.75,3,"(27, 75)","(27, 75)",100,100,0.45
22503,0.75,3,"(27, 74)","(27, 74)",100,100,0.45
22502,0.75,3,"(27, 73)","(27, 73)",100,100,0.45
22501,0.75,3,"(27, 72)","(27, 72)",100,100,0.45
22500,0.75,3,"(27, 70)","(27, 70)",100,100,0.45
22499,0.75,3,"(27, 69)","(27, 69)",100,100,0.45
22498,0.75,3,"(27, 68)","(27, 68)",100,100,0.45
22497,0.75,3,"(27, 67)","(27, 67)",100,100,0.45
22496,0.75,3,"(27, 66)","(27, 66)",100,100,0.45
22495,0.75,3,"(27, 63)","(27, 63)",100,100,0.45
22494,0.75,3,"(27, 62)","(27, 62)",100,100,0.45
22493,0.75,3,"(27, 61)","(27, 61)",100,100,0.45
22492,0.75,3,"(27, 58)","(27, 58)",100,100,0.45
22491,0.75,3,"(27, 57)","(27, 57)",100,100,0.45
22490,0.75,3,"(27, 56)","(27, 56)",100,100,0.45
22489,0.75,3,"(27, 55)","(27, 55)",100,100,0.45
22488,0.75,3,"(27, 54)","(27, 54)",100,100,0.45
22487,0.75,3,"(27, 53)","(27, 53)",100,100,0.45
22486,0.75,3,"(27, 51)","(27, 51)",100,100,0.45
22485,0.75,3,"(27, 50)","(27, 50)",100,100,0.45
22510,0.75,3,"(27, 81)","(27, 81)",100,100,0.45
22484,0.75,3,"(27, 49)","(27, 49)",100,100,0.45
22511,0.75,3,"(27, 85)","(27, 85)",100,100,0.45
22514,0.75,3,"(27, 88)","(27, 88)",100,100,0.45
22539,0.75,3,"(28, 19)","(28, 19)",100,100,0.45
22538,0.75,3,"(28, 17)","(28, 17)",100,100,0.45
22537,0.75,3,"(28, 16)","(28, 16)",100,100,0.45
22536,0.75,3,"(28, 14)","(28, 14)",100,100,0.45
22535,0.75,3,"(28, 13)","(28, 13)",100,100,0.45
22534,0.75,3,"(28, 12)","(28, 12)",100,100,0.45
22533,0.75,3,"(28, 11)","(28, 11)",100,100,0.45
22532,0.75,3,"(28, 10)","(28, 10)",100,100,0.45
22531,0.75,3,"(28, 9)","(28, 9)",100,100,0.45
22530,0.75,3,"(28, 8)","(28, 8)",100,100,0.45
22529,0.75,3,"(28, 6)","(28, 6)",100,100,0.45
22528,0.75,3,"(28, 5)","(28, 5)",100,100,0.45
22527,0.75,3,"(28, 4)","(28, 4)",100,100,0.45
22526,0.75,3,"(28, 3)","(28, 3)",100,100,0.45
22525,0.75,3,"(28, 2)","(28, 2)",100,100,0.45
22524,0.75,3,"(28, 1)","(28, 1)",100,100,0.45
22523,0.75,3,"(28, 0)","(28, 0)",100,100,0.45
22522,0.75,3,"(27, 98)","(27, 98)",100,100,0.45
22521,0.75,3,"(27, 97)","(27, 97)",100,100,0.45
22520,0.75,3,"(27, 96)","(27, 96)",100,100,0.45
22519,0.75,3,"(27, 95)","(27, 95)",100,100,0.45
22518,0.75,3,"(27, 94)","(27, 94)",100,100,0.45
22517,0.75,3,"(27, 93)","(27, 93)",100,100,0.45
22516,0.75,3,"(27, 92)","(27, 92)",100,100,0.45
22515,0.75,3,"(27, 91)","(27, 91)",100,100,0.45
22512,0.75,3,"(27, 86)","(27, 86)",100,100,0.45
22483,0.75,3,"(27, 46)","(27, 46)",100,100,0.45
22482,0.75,3,"(27, 45)","(27, 45)",100,100,0.45
22481,0.75,3,"(27, 44)","(27, 44)",100,100,0.45
22450,0.75,3,"(27, 3)","(27, 3)",100,100,0.45
22449,0.75,3,"(27, 2)","(27, 2)",100,100,0.45
22448,0.75,3,"(26, 99)","(26, 99)",100,100,0.45
22447,0.75,3,"(26, 98)","(26, 98)",100,100,0.45
22446,0.75,3,"(26, 97)","(26, 97)",100,100,0.45
22445,0.75,3,"(26, 95)","(26, 95)",100,100,0.45
22444,0.75,3,"(26, 93)","(26, 93)",100,100,0.45
22443,0.75,3,"(26, 92)","(26, 92)",100,100,0.45
22442,0.75,3,"(26, 91)","(26, 91)",100,100,0.45
22441,0.75,3,"(26, 90)","(26, 90)",100,100,0.45
22440,0.75,3,"(26, 89)","(26, 89)",100,100,0.45
22439,0.75,3,"(26, 88)","(26, 88)",100,100,0.45
22438,0.75,3,"(26, 87)","(26, 87)",100,100,0.45
22437,0.75,3,"(26, 86)","(26, 86)",100,100,0.45
22436,0.75,3,"(26, 85)","(26, 85)",100,100,0.45
22435,0.75,3,"(26, 84)","(26, 84)",100,100,0.45
22434,0.75,3,"(26, 81)","(26, 81)",100,100,0.45
22433,0.75,3,"(26, 79)","(26, 79)",100,100,0.45
22432,0.75,3,"(26, 78)","(26, 78)",100,100,0.45
22431,0.75,3,"(26, 76)","(26, 76)",100,100,0.45
22430,0.75,3,"(26, 75)","(26, 75)",100,100,0.45
22429,0.75,3,"(26, 72)","(26, 72)",100,100,0.45
22428,0.75,3,"(26, 71)","(26, 71)",100,100,0.45
22427,0.75,3,"(26, 70)","(26, 70)",100,100,0.45
22426,0.75,3,"(26, 69)","(26, 69)",100,100,0.45
22451,0.75,3,"(27, 4)","(27, 4)",100,100,0.45
22452,0.75,3,"(27, 5)","(27, 5)",100,100,0.45
22453,0.75,3,"(27, 6)","(27, 6)",100,100,0.45
22454,0.75,3,"(27, 7)","(27, 7)",100,100,0.45
22480,0.75,3,"(27, 43)","(27, 43)",100,100,0.45
22479,0.75,3,"(27, 40)","(27, 40)",100,100,0.45
22478,0.75,3,"(27, 39)","(27, 39)",100,100,0.45
22477,0.75,3,"(27, 38)","(27, 38)",100,100,0.45
22476,0.75,3,"(27, 36)","(27, 36)",100,100,0.45
22475,0.75,3,"(27, 35)","(27, 35)",100,100,0.45
22474,0.75,3,"(27, 34)","(27, 34)",100,100,0.45
22473,0.75,3,"(27, 32)","(27, 32)",100,100,0.45
22472,0.75,3,"(27, 31)","(27, 31)",100,100,0.45
22471,0.75,3,"(27, 30)","(27, 30)",100,100,0.45
22470,0.75,3,"(27, 29)","(27, 29)",100,100,0.45
22469,0.75,3,"(27, 27)","(27, 27)",100,100,0.45
22424,0.75,3,"(26, 67)","(26, 67)",100,100,0.45
22468,0.75,3,"(27, 26)","(27, 26)",100,100,0.45
22466,0.75,3,"(27, 24)","(27, 24)",100,100,0.45
22465,0.75,3,"(27, 23)","(27, 23)",100,100,0.45
22464,0.75,3,"(27, 22)","(27, 22)",100,100,0.45
22463,0.75,3,"(27, 21)","(27, 21)",100,100,0.45
22462,0.75,3,"(27, 19)","(27, 19)",100,100,0.45
22461,0.75,3,"(27, 18)","(27, 18)",100,100,0.45
22460,0.75,3,"(27, 17)","(27, 17)",100,100,0.45
22459,0.75,3,"(27, 16)","(27, 16)",100,100,0.45
22458,0.75,3,"(27, 13)","(27, 13)",100,100,0.45
22457,0.75,3,"(27, 12)","(27, 12)",100,100,0.45
22456,0.75,3,"(27, 9)","(27, 9)",100,100,0.45
22455,0.75,3,"(27, 8)","(27, 8)",100,100,0.45
22467,0.75,3,"(27, 25)","(27, 25)",100,100,0.45
22774,0.75,3,"(31, 29)","(31, 29)",100,100,0.45
22513,0.75,3,"(27, 87)","(27, 87)",100,100,0.45
22776,0.75,3,"(31, 32)","(31, 32)",100,100,0.45
23092,0.75,3,"(35, 56)","(35, 56)",100,100,0.45
23091,0.75,3,"(35, 54)","(35, 54)",100,100,0.45
23090,0.75,3,"(35, 53)","(35, 53)",100,100,0.45
23089,0.75,3,"(35, 50)","(35, 50)",100,100,0.45
23088,0.75,3,"(35, 49)","(35, 49)",100,100,0.45
23087,0.75,3,"(35, 48)","(35, 48)",100,100,0.45
23086,0.75,3,"(35, 47)","(35, 47)",100,100,0.45
23085,0.75,3,"(35, 46)","(35, 46)",100,100,0.45
23084,0.75,3,"(35, 44)","(35, 44)",100,100,0.45
23083,0.75,3,"(35, 43)","(35, 43)",100,100,0.45
23082,0.75,3,"(35, 42)","(35, 42)",100,100,0.45
23081,0.75,3,"(35, 41)","(35, 41)",100,100,0.45
23080,0.75,3,"(35, 40)","(35, 40)",100,100,0.45
23079,0.75,3,"(35, 37)","(35, 37)",100,100,0.45
23078,0.75,3,"(35, 36)","(35, 36)",100,100,0.45
23077,0.75,3,"(35, 35)","(35, 35)",100,100,0.45
23076,0.75,3,"(35, 34)","(35, 34)",100,100,0.45
23075,0.75,3,"(35, 30)","(35, 30)",100,100,0.45
23074,0.75,3,"(35, 29)","(35, 29)",100,100,0.45
23073,0.75,3,"(35, 28)","(35, 28)",100,100,0.45
23072,0.75,3,"(35, 25)","(35, 25)",100,100,0.45
23071,0.75,3,"(35, 24)","(35, 24)",100,100,0.45
23070,0.75,3,"(35, 23)","(35, 23)",100,100,0.45
23069,0.75,3,"(35, 22)","(35, 22)",100,100,0.45
23068,0.75,3,"(35, 21)","(35, 21)",100,100,0.45
23093,0.75,3,"(35, 57)","(35, 57)",100,100,0.45
