,density,Run,AgentId,Posição,height,width,fireman
4935,0.65,0,"(75, 55)","(75, 55)",100,100,0.65
4934,0.65,0,"(75, 54)","(75, 54)",100,100,0.65
4933,0.65,0,"(75, 53)","(75, 53)",100,100,0.65
4932,0.65,0,"(75, 51)","(75, 51)",100,100,0.65
4931,0.65,0,"(75, 48)","(75, 48)",100,100,0.65
4930,0.65,0,"(75, 47)","(75, 47)",100,100,0.65
4929,0.65,0,"(75, 46)","(75, 46)",100,100,0.65
4928,0.65,0,"(75, 45)","(75, 45)",100,100,0.65
4927,0.65,0,"(75, 44)","(75, 44)",100,100,0.65
4926,0.65,0,"(75, 37)","(75, 37)",100,100,0.65
4925,0.65,0,"(75, 35)","(75, 35)",100,100,0.65
4924,0.65,0,"(75, 34)","(75, 34)",100,100,0.65
4923,0.65,0,"(75, 32)","(75, 32)",100,100,0.65
4922,0.65,0,"(75, 31)","(75, 31)",100,100,0.65
4921,0.65,0,"(75, 30)","(75, 30)",100,100,0.65
4920,0.65,0,"(75, 29)","(75, 29)",100,100,0.65
4941,0.65,0,"(75, 63)","(75, 63)",100,100,0.65
4942,0.65,0,"(75, 66)","(75, 66)",100,100,0.65
4943,0.65,0,"(75, 69)","(75, 69)",100,100,0.65
4944,0.65,0,"(75, 70)","(75, 70)",100,100,0.65
4966,0.65,0,"(75, 96)","(75, 96)",100,100,0.65
4965,0.65,0,"(75, 95)","(75, 95)",100,100,0.65
4964,0.65,0,"(75, 94)","(75, 94)",100,100,0.65
4963,0.65,0,"(75, 93)","(75, 93)",100,100,0.65
4962,0.65,0,"(75, 92)","(75, 92)",100,100,0.65
4961,0.65,0,"(75, 90)","(75, 90)",100,100,0.65
4960,0.65,0,"(75, 89)","(75, 89)",100,100,0.65
4959,0.65,0,"(75, 88)","(75, 88)",100,100,0.65
4958,0.65,0,"(75, 87)","(75, 87)",100,100,0.65
4957,0.65,0,"(75, 86)","(75, 86)",100,100,0.65
4968,0.65,0,"(75, 98)","(75, 98)",100,100,0.65
4956,0.65,0,"(75, 84)","(75, 84)",100,100,0.65
4954,0.65,0,"(75, 82)","(75, 82)",100,100,0.65
4953,0.65,0,"(75, 81)","(75, 81)",100,100,0.65
4952,0.65,0,"(75, 80)","(75, 80)",100,100,0.65
4951,0.65,0,"(75, 78)","(75, 78)",100,100,0.65
4950,0.65,0,"(75, 77)","(75, 77)",100,100,0.65
4949,0.65,0,"(75, 76)","(75, 76)",100,100,0.65
4948,0.65,0,"(75, 75)","(75, 75)",100,100,0.65
4947,0.65,0,"(75, 73)","(75, 73)",100,100,0.65
4946,0.65,0,"(75, 72)","(75, 72)",100,100,0.65
4945,0.65,0,"(75, 71)","(75, 71)",100,100,0.65
4955,0.65,0,"(75, 83)","(75, 83)",100,100,0.65
5019,0.65,0,"(76, 84)","(76, 84)",100,100,0.65
5020,0.65,0,"(76, 85)","(76, 85)",100,100,0.65
5021,0.65,0,"(76, 86)","(76, 86)",100,100,0.65
5094,0.65,0,"(77, 93)","(77, 93)",100,100,0.65
5093,0.65,0,"(77, 91)","(77, 91)",100,100,0.65
5092,0.65,0,"(77, 89)","(77, 89)",100,100,0.65
5091,0.65,0,"(77, 88)","(77, 88)",100,100,0.65
5090,0.65,0,"(77, 86)","(77, 86)",100,100,0.65
5089,0.65,0,"(77, 84)","(77, 84)",100,100,0.65
5088,0.65,0,"(77, 83)","(77, 83)",100,100,0.65
5087,0.65,0,"(77, 82)","(77, 82)",100,100,0.65
5086,0.65,0,"(77, 81)","(77, 81)",100,100,0.65
5085,0.65,0,"(77, 78)","(77, 78)",100,100,0.65
5084,0.65,0,"(77, 71)","(77, 71)",100,100,0.65
5083,0.65,0,"(77, 70)","(77, 70)",100,100,0.65
5082,0.65,0,"(77, 69)","(77, 69)",100,100,0.65
5081,0.65,0,"(77, 68)","(77, 68)",100,100,0.65
5080,0.65,0,"(77, 67)","(77, 67)",100,100,0.65
5079,0.65,0,"(77, 66)","(77, 66)",100,100,0.65
5078,0.65,0,"(77, 65)","(77, 65)",100,100,0.65
5077,0.65,0,"(77, 62)","(77, 62)",100,100,0.65
5076,0.65,0,"(77, 61)","(77, 61)",100,100,0.65
5075,0.65,0,"(77, 60)","(77, 60)",100,100,0.65
5074,0.65,0,"(77, 58)","(77, 58)",100,100,0.65
5095,0.65,0,"(77, 95)","(77, 95)",100,100,0.65
5096,0.65,0,"(77, 96)","(77, 96)",100,100,0.65
5097,0.65,0,"(78, 0)","(78, 0)",100,100,0.65
5098,0.65,0,"(78, 1)","(78, 1)",100,100,0.65
5120,0.65,0,"(78, 29)","(78, 29)",100,100,0.65
5119,0.65,0,"(78, 28)","(78, 28)",100,100,0.65
5118,0.65,0,"(78, 27)","(78, 27)",100,100,0.65
5117,0.65,0,"(78, 25)","(78, 25)",100,100,0.65
5116,0.65,0,"(78, 24)","(78, 24)",100,100,0.65
5115,0.65,0,"(78, 22)","(78, 22)",100,100,0.65
5114,0.65,0,"(78, 21)","(78, 21)",100,100,0.65
5113,0.65,0,"(78, 20)","(78, 20)",100,100,0.65
5112,0.65,0,"(78, 19)","(78, 19)",100,100,0.65
5111,0.65,0,"(78, 18)","(78, 18)",100,100,0.65
5073,0.65,0,"(77, 57)","(77, 57)",100,100,0.65
5110,0.65,0,"(78, 17)","(78, 17)",100,100,0.65
5108,0.65,0,"(78, 13)","(78, 13)",100,100,0.65
5107,0.65,0,"(78, 12)","(78, 12)",100,100,0.65
5106,0.65,0,"(78, 11)","(78, 11)",100,100,0.65
5105,0.65,0,"(78, 10)","(78, 10)",100,100,0.65
5104,0.65,0,"(78, 9)","(78, 9)",100,100,0.65
5103,0.65,0,"(78, 8)","(78, 8)",100,100,0.65
5102,0.65,0,"(78, 7)","(78, 7)",100,100,0.65
5101,0.65,0,"(78, 5)","(78, 5)",100,100,0.65
5100,0.65,0,"(78, 3)","(78, 3)",100,100,0.65
5099,0.65,0,"(78, 2)","(78, 2)",100,100,0.65
5109,0.65,0,"(78, 15)","(78, 15)",100,100,0.65
5072,0.65,0,"(77, 56)","(77, 56)",100,100,0.65
5071,0.65,0,"(77, 54)","(77, 54)",100,100,0.65
5070,0.65,0,"(77, 53)","(77, 53)",100,100,0.65
5043,0.65,0,"(77, 14)","(77, 14)",100,100,0.65
5042,0.65,0,"(77, 13)","(77, 13)",100,100,0.65
5041,0.65,0,"(77, 12)","(77, 12)",100,100,0.65
5040,0.65,0,"(77, 11)","(77, 11)",100,100,0.65
5039,0.65,0,"(77, 9)","(77, 9)",100,100,0.65
5038,0.65,0,"(77, 8)","(77, 8)",100,100,0.65
5037,0.65,0,"(77, 7)","(77, 7)",100,100,0.65
5036,0.65,0,"(77, 5)","(77, 5)",100,100,0.65
5035,0.65,0,"(77, 4)","(77, 4)",100,100,0.65
5034,0.65,0,"(77, 3)","(77, 3)",100,100,0.65
5044,0.65,0,"(77, 15)","(77, 15)",100,100,0.65
5033,0.65,0,"(77, 2)","(77, 2)",100,100,0.65
5031,0.65,0,"(76, 99)","(76, 99)",100,100,0.65
5030,0.65,0,"(76, 98)","(76, 98)",100,100,0.65
5029,0.65,0,"(76, 97)","(76, 97)",100,100,0.65
5028,0.65,0,"(76, 95)","(76, 95)",100,100,0.65
5027,0.65,0,"(76, 94)","(76, 94)",100,100,0.65
5026,0.65,0,"(76, 91)","(76, 91)",100,100,0.65
5025,0.65,0,"(76, 90)","(76, 90)",100,100,0.65
5024,0.65,0,"(76, 89)","(76, 89)",100,100,0.65
5023,0.65,0,"(76, 88)","(76, 88)",100,100,0.65
5022,0.65,0,"(76, 87)","(76, 87)",100,100,0.65
5032,0.65,0,"(77, 1)","(77, 1)",100,100,0.65
5122,0.65,0,"(78, 32)","(78, 32)",100,100,0.65
5045,0.65,0,"(77, 16)","(77, 16)",100,100,0.65
5047,0.65,0,"(77, 18)","(77, 18)",100,100,0.65
5069,0.65,0,"(77, 52)","(77, 52)",100,100,0.65
5068,0.65,0,"(77, 48)","(77, 48)",100,100,0.65
5067,0.65,0,"(77, 47)","(77, 47)",100,100,0.65
5066,0.65,0,"(77, 46)","(77, 46)",100,100,0.65
5065,0.65,0,"(77, 45)","(77, 45)",100,100,0.65
5064,0.65,0,"(77, 43)","(77, 43)",100,100,0.65
5063,0.65,0,"(77, 42)","(77, 42)",100,100,0.65
5062,0.65,0,"(77, 40)","(77, 40)",100,100,0.65
5061,0.65,0,"(77, 39)","(77, 39)",100,100,0.65
5060,0.65,0,"(77, 38)","(77, 38)",100,100,0.65
5046,0.65,0,"(77, 17)","(77, 17)",100,100,0.65
5059,0.65,0,"(77, 37)","(77, 37)",100,100,0.65
5057,0.65,0,"(77, 35)","(77, 35)",100,100,0.65
5056,0.65,0,"(77, 33)","(77, 33)",100,100,0.65
5055,0.65,0,"(77, 32)","(77, 32)",100,100,0.65
5054,0.65,0,"(77, 31)","(77, 31)",100,100,0.65
5053,0.65,0,"(77, 25)","(77, 25)",100,100,0.65
5052,0.65,0,"(77, 24)","(77, 24)",100,100,0.65
5051,0.65,0,"(77, 23)","(77, 23)",100,100,0.65
5050,0.65,0,"(77, 22)","(77, 22)",100,100,0.65
5049,0.65,0,"(77, 21)","(77, 21)",100,100,0.65
5048,0.65,0,"(77, 19)","(77, 19)",100,100,0.65
5058,0.65,0,"(77, 36)","(77, 36)",100,100,0.65
4918,0.65,0,"(75, 26)","(75, 26)",100,100,0.65
5327,0.65,0,"(81, 62)","(81, 62)",100,100,0.65
5329,0.65,0,"(81, 64)","(81, 64)",100,100,0.65
5606,0.65,0,"(85, 53)","(85, 53)",100,100,0.65
5605,0.65,0,"(85, 52)","(85, 52)",100,100,0.65
5604,0.65,0,"(85, 51)","(85, 51)",100,100,0.65
5603,0.65,0,"(85, 47)","(85, 47)",100,100,0.65
5602,0.65,0,"(85, 46)","(85, 46)",100,100,0.65
5601,0.65,0,"(85, 44)","(85, 44)",100,100,0.65
5600,0.65,0,"(85, 43)","(85, 43)",100,100,0.65
5599,0.65,0,"(85, 42)","(85, 42)",100,100,0.65
5598,0.65,0,"(85, 41)","(85, 41)",100,100,0.65
5597,0.65,0,"(85, 40)","(85, 40)",100,100,0.65
5596,0.65,0,"(85, 39)","(85, 39)",100,100,0.65
5595,0.65,0,"(85, 38)","(85, 38)",100,100,0.65
5594,0.65,0,"(85, 37)","(85, 37)",100,100,0.65
5593,0.65,0,"(85, 36)","(85, 36)",100,100,0.65
5592,0.65,0,"(85, 35)","(85, 35)",100,100,0.65
5591,0.65,0,"(85, 34)","(85, 34)",100,100,0.65
5590,0.65,0,"(85, 33)","(85, 33)",100,100,0.65
5589,0.65,0,"(85, 32)","(85, 32)",100,100,0.65
5588,0.65,0,"(85, 30)","(85, 30)",100,100,0.65
5587,0.65,0,"(85, 28)","(85, 28)",100,100,0.65
5586,0.65,0,"(85, 27)","(85, 27)",100,100,0.65
5607,0.65,0,"(85, 56)","(85, 56)",100,100,0.65
5608,0.65,0,"(85, 61)","(85, 61)",100,100,0.65
5609,0.65,0,"(85, 62)","(85, 62)",100,100,0.65
5610,0.65,0,"(85, 63)","(85, 63)",100,100,0.65
5632,0.65,0,"(85, 93)","(85, 93)",100,100,0.65
5631,0.65,0,"(85, 90)","(85, 90)",100,100,0.65
5630,0.65,0,"(85, 88)","(85, 88)",100,100,0.65
5629,0.65,0,"(85, 87)","(85, 87)",100,100,0.65
5628,0.65,0,"(85, 86)","(85, 86)",100,100,0.65
5627,0.65,0,"(85, 85)","(85, 85)",100,100,0.65
5626,0.65,0,"(85, 84)","(85, 84)",100,100,0.65
5625,0.65,0,"(85, 83)","(85, 83)",100,100,0.65
5624,0.65,0,"(85, 82)","(85, 82)",100,100,0.65
5623,0.65,0,"(85, 81)","(85, 81)",100,100,0.65
5585,0.65,0,"(85, 26)","(85, 26)",100,100,0.65
5622,0.65,0,"(85, 78)","(85, 78)",100,100,0.65
5620,0.65,0,"(85, 75)","(85, 75)",100,100,0.65
5619,0.65,0,"(85, 73)","(85, 73)",100,100,0.65
5618,0.65,0,"(85, 72)","(85, 72)",100,100,0.65
5617,0.65,0,"(85, 71)","(85, 71)",100,100,0.65
5616,0.65,0,"(85, 69)","(85, 69)",100,100,0.65
5615,0.65,0,"(85, 68)","(85, 68)",100,100,0.65
5614,0.65,0,"(85, 67)","(85, 67)",100,100,0.65
5613,0.65,0,"(85, 66)","(85, 66)",100,100,0.65
5612,0.65,0,"(85, 65)","(85, 65)",100,100,0.65
5611,0.65,0,"(85, 64)","(85, 64)",100,100,0.65
5621,0.65,0,"(85, 76)","(85, 76)",100,100,0.65
5633,0.65,0,"(85, 95)","(85, 95)",100,100,0.65
5584,0.65,0,"(85, 25)","(85, 25)",100,100,0.65
5582,0.65,0,"(85, 23)","(85, 23)",100,100,0.65
5555,0.65,0,"(84, 82)","(84, 82)",100,100,0.65
5554,0.65,0,"(84, 81)","(84, 81)",100,100,0.65
5553,0.65,0,"(84, 80)","(84, 80)",100,100,0.65
5552,0.65,0,"(84, 79)","(84, 79)",100,100,0.65
5551,0.65,0,"(84, 78)","(84, 78)",100,100,0.65
5550,0.65,0,"(84, 72)","(84, 72)",100,100,0.65
5549,0.65,0,"(84, 70)","(84, 70)",100,100,0.65
5548,0.65,0,"(84, 69)","(84, 69)",100,100,0.65
5547,0.65,0,"(84, 68)","(84, 68)",100,100,0.65
5546,0.65,0,"(84, 67)","(84, 67)",100,100,0.65
5545,0.65,0,"(84, 66)","(84, 66)",100,100,0.65
5544,0.65,0,"(84, 64)","(84, 64)",100,100,0.65
5543,0.65,0,"(84, 62)","(84, 62)",100,100,0.65
5542,0.65,0,"(84, 61)","(84, 61)",100,100,0.65
5541,0.65,0,"(84, 60)","(84, 60)",100,100,0.65
5540,0.65,0,"(84, 59)","(84, 59)",100,100,0.65
5539,0.65,0,"(84, 58)","(84, 58)",100,100,0.65
5538,0.65,0,"(84, 56)","(84, 56)",100,100,0.65
5537,0.65,0,"(84, 55)","(84, 55)",100,100,0.65
5536,0.65,0,"(84, 54)","(84, 54)",100,100,0.65
5535,0.65,0,"(84, 53)","(84, 53)",100,100,0.65
5556,0.65,0,"(84, 83)","(84, 83)",100,100,0.65
5557,0.65,0,"(84, 84)","(84, 84)",100,100,0.65
5558,0.65,0,"(84, 85)","(84, 85)",100,100,0.65
5559,0.65,0,"(84, 86)","(84, 86)",100,100,0.65
5581,0.65,0,"(85, 22)","(85, 22)",100,100,0.65
5580,0.65,0,"(85, 21)","(85, 21)",100,100,0.65
5579,0.65,0,"(85, 20)","(85, 20)",100,100,0.65
5578,0.65,0,"(85, 19)","(85, 19)",100,100,0.65
5577,0.65,0,"(85, 17)","(85, 17)",100,100,0.65
5576,0.65,0,"(85, 15)","(85, 15)",100,100,0.65
5575,0.65,0,"(85, 14)","(85, 14)",100,100,0.65
5574,0.65,0,"(85, 13)","(85, 13)",100,100,0.65
5573,0.65,0,"(85, 11)","(85, 11)",100,100,0.65
5572,0.65,0,"(85, 10)","(85, 10)",100,100,0.65
5583,0.65,0,"(85, 24)","(85, 24)",100,100,0.65
5571,0.65,0,"(85, 8)","(85, 8)",100,100,0.65
5569,0.65,0,"(84, 98)","(84, 98)",100,100,0.65
5568,0.65,0,"(84, 96)","(84, 96)",100,100,0.65
5567,0.65,0,"(84, 95)","(84, 95)",100,100,0.65
5566,0.65,0,"(84, 94)","(84, 94)",100,100,0.65
5565,0.65,0,"(84, 93)","(84, 93)",100,100,0.65
5564,0.65,0,"(84, 92)","(84, 92)",100,100,0.65
5563,0.65,0,"(84, 91)","(84, 91)",100,100,0.65
5562,0.65,0,"(84, 90)","(84, 90)",100,100,0.65
5561,0.65,0,"(84, 88)","(84, 88)",100,100,0.65
5560,0.65,0,"(84, 87)","(84, 87)",100,100,0.65
5570,0.65,0,"(85, 1)","(85, 1)",100,100,0.65
5634,0.65,0,"(85, 96)","(85, 96)",100,100,0.65
5635,0.65,0,"(85, 97)","(85, 97)",100,100,0.65
5636,0.65,0,"(85, 98)","(85, 98)",100,100,0.65
5709,0.65,0,"(87, 3)","(87, 3)",100,100,0.65
5708,0.65,0,"(87, 2)","(87, 2)",100,100,0.65
5707,0.65,0,"(87, 1)","(87, 1)",100,100,0.65
5706,0.65,0,"(87, 0)","(87, 0)",100,100,0.65
5705,0.65,0,"(86, 98)","(86, 98)",100,100,0.65
5704,0.65,0,"(86, 96)","(86, 96)",100,100,0.65
5703,0.65,0,"(86, 95)","(86, 95)",100,100,0.65
5702,0.65,0,"(86, 93)","(86, 93)",100,100,0.65
5701,0.65,0,"(86, 91)","(86, 91)",100,100,0.65
5700,0.65,0,"(86, 90)","(86, 90)",100,100,0.65
5699,0.65,0,"(86, 87)","(86, 87)",100,100,0.65
5698,0.65,0,"(86, 85)","(86, 85)",100,100,0.65
5697,0.65,0,"(86, 84)","(86, 84)",100,100,0.65
5696,0.65,0,"(86, 82)","(86, 82)",100,100,0.65
5695,0.65,0,"(86, 81)","(86, 81)",100,100,0.65
5694,0.65,0,"(86, 78)","(86, 78)",100,100,0.65
5693,0.65,0,"(86, 77)","(86, 77)",100,100,0.65
5692,0.65,0,"(86, 76)","(86, 76)",100,100,0.65
5691,0.65,0,"(86, 75)","(86, 75)",100,100,0.65
5690,0.65,0,"(86, 73)","(86, 73)",100,100,0.65
5689,0.65,0,"(86, 70)","(86, 70)",100,100,0.65
5710,0.65,0,"(87, 5)","(87, 5)",100,100,0.65
5711,0.65,0,"(87, 7)","(87, 7)",100,100,0.65
5712,0.65,0,"(87, 8)","(87, 8)",100,100,0.65
5713,0.65,0,"(87, 10)","(87, 10)",100,100,0.65
5735,0.65,0,"(87, 43)","(87, 43)",100,100,0.65
5734,0.65,0,"(87, 42)","(87, 42)",100,100,0.65
5733,0.65,0,"(87, 41)","(87, 41)",100,100,0.65
5732,0.65,0,"(87, 40)","(87, 40)",100,100,0.65
5731,0.65,0,"(87, 39)","(87, 39)",100,100,0.65
5730,0.65,0,"(87, 38)","(87, 38)",100,100,0.65
5729,0.65,0,"(87, 37)","(87, 37)",100,100,0.65
5728,0.65,0,"(87, 34)","(87, 34)",100,100,0.65
5727,0.65,0,"(87, 33)","(87, 33)",100,100,0.65
5726,0.65,0,"(87, 32)","(87, 32)",100,100,0.65
5688,0.65,0,"(86, 69)","(86, 69)",100,100,0.65
5725,0.65,0,"(87, 31)","(87, 31)",100,100,0.65
5723,0.65,0,"(87, 27)","(87, 27)",100,100,0.65
5722,0.65,0,"(87, 26)","(87, 26)",100,100,0.65
5721,0.65,0,"(87, 24)","(87, 24)",100,100,0.65
5720,0.65,0,"(87, 21)","(87, 21)",100,100,0.65
5719,0.65,0,"(87, 19)","(87, 19)",100,100,0.65
5718,0.65,0,"(87, 18)","(87, 18)",100,100,0.65
5717,0.65,0,"(87, 17)","(87, 17)",100,100,0.65
5716,0.65,0,"(87, 16)","(87, 16)",100,100,0.65
5715,0.65,0,"(87, 14)","(87, 14)",100,100,0.65
5714,0.65,0,"(87, 12)","(87, 12)",100,100,0.65
5724,0.65,0,"(87, 30)","(87, 30)",100,100,0.65
5687,0.65,0,"(86, 67)","(86, 67)",100,100,0.65
5686,0.65,0,"(86, 65)","(86, 65)",100,100,0.65
5685,0.65,0,"(86, 62)","(86, 62)",100,100,0.65
5658,0.65,0,"(86, 25)","(86, 25)",100,100,0.65
5657,0.65,0,"(86, 23)","(86, 23)",100,100,0.65
5656,0.65,0,"(86, 22)","(86, 22)",100,100,0.65
5655,0.65,0,"(86, 20)","(86, 20)",100,100,0.65
5654,0.65,0,"(86, 19)","(86, 19)",100,100,0.65
5653,0.65,0,"(86, 18)","(86, 18)",100,100,0.65
5652,0.65,0,"(86, 17)","(86, 17)",100,100,0.65
5651,0.65,0,"(86, 16)","(86, 16)",100,100,0.65
5650,0.65,0,"(86, 14)","(86, 14)",100,100,0.65
5649,0.65,0,"(86, 13)","(86, 13)",100,100,0.65
5659,0.65,0,"(86, 26)","(86, 26)",100,100,0.65
5648,0.65,0,"(86, 12)","(86, 12)",100,100,0.65
5646,0.65,0,"(86, 9)","(86, 9)",100,100,0.65
5645,0.65,0,"(86, 8)","(86, 8)",100,100,0.65
5644,0.65,0,"(86, 7)","(86, 7)",100,100,0.65
5643,0.65,0,"(86, 6)","(86, 6)",100,100,0.65
5642,0.65,0,"(86, 5)","(86, 5)",100,100,0.65
5641,0.65,0,"(86, 4)","(86, 4)",100,100,0.65
5640,0.65,0,"(86, 3)","(86, 3)",100,100,0.65
5639,0.65,0,"(86, 1)","(86, 1)",100,100,0.65
5638,0.65,0,"(86, 0)","(86, 0)",100,100,0.65
5637,0.65,0,"(85, 99)","(85, 99)",100,100,0.65
5647,0.65,0,"(86, 10)","(86, 10)",100,100,0.65
5534,0.65,0,"(84, 52)","(84, 52)",100,100,0.65
5660,0.65,0,"(86, 27)","(86, 27)",100,100,0.65
5662,0.65,0,"(86, 29)","(86, 29)",100,100,0.65
5684,0.65,0,"(86, 61)","(86, 61)",100,100,0.65
5683,0.65,0,"(86, 60)","(86, 60)",100,100,0.65
5682,0.65,0,"(86, 58)","(86, 58)",100,100,0.65
5681,0.65,0,"(86, 57)","(86, 57)",100,100,0.65
5680,0.65,0,"(86, 54)","(86, 54)",100,100,0.65
5679,0.65,0,"(86, 53)","(86, 53)",100,100,0.65
5678,0.65,0,"(86, 50)","(86, 50)",100,100,0.65
5677,0.65,0,"(86, 49)","(86, 49)",100,100,0.65
5676,0.65,0,"(86, 48)","(86, 48)",100,100,0.65
5675,0.65,0,"(86, 45)","(86, 45)",100,100,0.65
5661,0.65,0,"(86, 28)","(86, 28)",100,100,0.65
5674,0.65,0,"(86, 43)","(86, 43)",100,100,0.65
5672,0.65,0,"(86, 41)","(86, 41)",100,100,0.65
5671,0.65,0,"(86, 40)","(86, 40)",100,100,0.65
5670,0.65,0,"(86, 38)","(86, 38)",100,100,0.65
5669,0.65,0,"(86, 37)","(86, 37)",100,100,0.65
5668,0.65,0,"(86, 36)","(86, 36)",100,100,0.65
5667,0.65,0,"(86, 35)","(86, 35)",100,100,0.65
5666,0.65,0,"(86, 34)","(86, 34)",100,100,0.65
5665,0.65,0,"(86, 32)","(86, 32)",100,100,0.65
5664,0.65,0,"(86, 31)","(86, 31)",100,100,0.65
5663,0.65,0,"(86, 30)","(86, 30)",100,100,0.65
5673,0.65,0,"(86, 42)","(86, 42)",100,100,0.65
5328,0.65,0,"(81, 63)","(81, 63)",100,100,0.65
5533,0.65,0,"(84, 50)","(84, 50)",100,100,0.65
5531,0.65,0,"(84, 48)","(84, 48)",100,100,0.65
5401,0.65,0,"(82, 67)","(82, 67)",100,100,0.65
5400,0.65,0,"(82, 66)","(82, 66)",100,100,0.65
5399,0.65,0,"(82, 65)","(82, 65)",100,100,0.65
5398,0.65,0,"(82, 64)","(82, 64)",100,100,0.65
5397,0.65,0,"(82, 62)","(82, 62)",100,100,0.65
5396,0.65,0,"(82, 61)","(82, 61)",100,100,0.65
5395,0.65,0,"(82, 60)","(82, 60)",100,100,0.65
5394,0.65,0,"(82, 59)","(82, 59)",100,100,0.65
5393,0.65,0,"(82, 58)","(82, 58)",100,100,0.65
5392,0.65,0,"(82, 56)","(82, 56)",100,100,0.65
5391,0.65,0,"(82, 55)","(82, 55)",100,100,0.65
5390,0.65,0,"(82, 54)","(82, 54)",100,100,0.65
5389,0.65,0,"(82, 52)","(82, 52)",100,100,0.65
5388,0.65,0,"(82, 50)","(82, 50)",100,100,0.65
5387,0.65,0,"(82, 49)","(82, 49)",100,100,0.65
5386,0.65,0,"(82, 48)","(82, 48)",100,100,0.65
5385,0.65,0,"(82, 46)","(82, 46)",100,100,0.65
5384,0.65,0,"(82, 45)","(82, 45)",100,100,0.65
5383,0.65,0,"(82, 44)","(82, 44)",100,100,0.65
5382,0.65,0,"(82, 43)","(82, 43)",100,100,0.65
5381,0.65,0,"(82, 40)","(82, 40)",100,100,0.65
5402,0.65,0,"(82, 70)","(82, 70)",100,100,0.65
5403,0.65,0,"(82, 71)","(82, 71)",100,100,0.65
5404,0.65,0,"(82, 72)","(82, 72)",100,100,0.65
5405,0.65,0,"(82, 75)","(82, 75)",100,100,0.65
5427,0.65,0,"(83, 3)","(83, 3)",100,100,0.65
5426,0.65,0,"(83, 2)","(83, 2)",100,100,0.65
5425,0.65,0,"(83, 0)","(83, 0)",100,100,0.65
5424,0.65,0,"(82, 99)","(82, 99)",100,100,0.65
5423,0.65,0,"(82, 98)","(82, 98)",100,100,0.65
5422,0.65,0,"(82, 97)","(82, 97)",100,100,0.65
5421,0.65,0,"(82, 95)","(82, 95)",100,100,0.65
5420,0.65,0,"(82, 94)","(82, 94)",100,100,0.65
5419,0.65,0,"(82, 91)","(82, 91)",100,100,0.65
5418,0.65,0,"(82, 90)","(82, 90)",100,100,0.65
5380,0.65,0,"(82, 39)","(82, 39)",100,100,0.65
5417,0.65,0,"(82, 89)","(82, 89)",100,100,0.65
5415,0.65,0,"(82, 87)","(82, 87)",100,100,0.65
5414,0.65,0,"(82, 86)","(82, 86)",100,100,0.65
5413,0.65,0,"(82, 85)","(82, 85)",100,100,0.65
5412,0.65,0,"(82, 84)","(82, 84)",100,100,0.65
5411,0.65,0,"(82, 82)","(82, 82)",100,100,0.65
5410,0.65,0,"(82, 81)","(82, 81)",100,100,0.65
5409,0.65,0,"(82, 80)","(82, 80)",100,100,0.65
5408,0.65,0,"(82, 79)","(82, 79)",100,100,0.65
5407,0.65,0,"(82, 78)","(82, 78)",100,100,0.65
5406,0.65,0,"(82, 76)","(82, 76)",100,100,0.65
5416,0.65,0,"(82, 88)","(82, 88)",100,100,0.65
5428,0.65,0,"(83, 5)","(83, 5)",100,100,0.65
5379,0.65,0,"(82, 38)","(82, 38)",100,100,0.65
5377,0.65,0,"(82, 35)","(82, 35)",100,100,0.65
5350,0.65,0,"(82, 1)","(82, 1)",100,100,0.65
5349,0.65,0,"(81, 99)","(81, 99)",100,100,0.65
5348,0.65,0,"(81, 98)","(81, 98)",100,100,0.65
5347,0.65,0,"(81, 97)","(81, 97)",100,100,0.65
5346,0.65,0,"(81, 95)","(81, 95)",100,100,0.65
5345,0.65,0,"(81, 94)","(81, 94)",100,100,0.65
5344,0.65,0,"(81, 93)","(81, 93)",100,100,0.65
5343,0.65,0,"(81, 92)","(81, 92)",100,100,0.65
5342,0.65,0,"(81, 91)","(81, 91)",100,100,0.65
5341,0.65,0,"(81, 90)","(81, 90)",100,100,0.65
5340,0.65,0,"(81, 89)","(81, 89)",100,100,0.65
5339,0.65,0,"(81, 87)","(81, 87)",100,100,0.65
5338,0.65,0,"(81, 86)","(81, 86)",100,100,0.65
5337,0.65,0,"(81, 85)","(81, 85)",100,100,0.65
5336,0.65,0,"(81, 84)","(81, 84)",100,100,0.65
5335,0.65,0,"(81, 81)","(81, 81)",100,100,0.65
5334,0.65,0,"(81, 77)","(81, 77)",100,100,0.65
5333,0.65,0,"(81, 73)","(81, 73)",100,100,0.65
5332,0.65,0,"(81, 70)","(81, 70)",100,100,0.65
5331,0.65,0,"(81, 69)","(81, 69)",100,100,0.65
5330,0.65,0,"(81, 65)","(81, 65)",100,100,0.65
5351,0.65,0,"(82, 2)","(82, 2)",100,100,0.65
5352,0.65,0,"(82, 3)","(82, 3)",100,100,0.65
5353,0.65,0,"(82, 4)","(82, 4)",100,100,0.65
5354,0.65,0,"(82, 5)","(82, 5)",100,100,0.65
5376,0.65,0,"(82, 34)","(82, 34)",100,100,0.65
5375,0.65,0,"(82, 33)","(82, 33)",100,100,0.65
5374,0.65,0,"(82, 31)","(82, 31)",100,100,0.65
5373,0.65,0,"(82, 30)","(82, 30)",100,100,0.65
5372,0.65,0,"(82, 28)","(82, 28)",100,100,0.65
5371,0.65,0,"(82, 27)","(82, 27)",100,100,0.65
