,density,Run,AgentId,Posição,height,width,air_humidity,wind_force
23823,0.75,3,"(44, 66)","(44, 66)",100,100,0.7,0.2
23822,0.75,3,"(44, 65)","(44, 65)",100,100,0.7,0.2
23821,0.75,3,"(44, 64)","(44, 64)",100,100,0.7,0.2
23820,0.75,3,"(44, 62)","(44, 62)",100,100,0.7,0.2
23819,0.75,3,"(44, 61)","(44, 61)",100,100,0.7,0.2
23818,0.75,3,"(44, 60)","(44, 60)",100,100,0.7,0.2
23817,0.75,3,"(44, 59)","(44, 59)",100,100,0.7,0.2
23842,0.75,3,"(44, 93)","(44, 93)",100,100,0.7,0.2
23815,0.75,3,"(44, 57)","(44, 57)",100,100,0.7,0.2
23843,0.75,3,"(44, 94)","(44, 94)",100,100,0.7,0.2
23845,0.75,3,"(44, 96)","(44, 96)",100,100,0.7,0.2
23870,0.75,3,"(45, 26)","(45, 26)",100,100,0.7,0.2
23869,0.75,3,"(45, 25)","(45, 25)",100,100,0.7,0.2
23868,0.75,3,"(45, 23)","(45, 23)",100,100,0.7,0.2
23867,0.75,3,"(45, 22)","(45, 22)",100,100,0.7,0.2
23866,0.75,3,"(45, 21)","(45, 21)",100,100,0.7,0.2
23865,0.75,3,"(45, 20)","(45, 20)",100,100,0.7,0.2
23864,0.75,3,"(45, 19)","(45, 19)",100,100,0.7,0.2
23863,0.75,3,"(45, 18)","(45, 18)",100,100,0.7,0.2
23862,0.75,3,"(45, 17)","(45, 17)",100,100,0.7,0.2
23861,0.75,3,"(45, 16)","(45, 16)",100,100,0.7,0.2
23860,0.75,3,"(45, 15)","(45, 15)",100,100,0.7,0.2
23859,0.75,3,"(45, 14)","(45, 14)",100,100,0.7,0.2
23858,0.75,3,"(45, 11)","(45, 11)",100,100,0.7,0.2
23857,0.75,3,"(45, 10)","(45, 10)",100,100,0.7,0.2
23856,0.75,3,"(45, 9)","(45, 9)",100,100,0.7,0.2
23855,0.75,3,"(45, 7)","(45, 7)",100,100,0.7,0.2
23854,0.75,3,"(45, 6)","(45, 6)",100,100,0.7,0.2
23853,0.75,3,"(45, 5)","(45, 5)",100,100,0.7,0.2
23852,0.75,3,"(45, 4)","(45, 4)",100,100,0.7,0.2
23851,0.75,3,"(45, 2)","(45, 2)",100,100,0.7,0.2
23850,0.75,3,"(45, 1)","(45, 1)",100,100,0.7,0.2
23849,0.75,3,"(45, 0)","(45, 0)",100,100,0.7,0.2
23848,0.75,3,"(44, 99)","(44, 99)",100,100,0.7,0.2
23847,0.75,3,"(44, 98)","(44, 98)",100,100,0.7,0.2
23846,0.75,3,"(44, 97)","(44, 97)",100,100,0.7,0.2
23844,0.75,3,"(44, 95)","(44, 95)",100,100,0.7,0.2
23814,0.75,3,"(44, 56)","(44, 56)",100,100,0.7,0.2
23813,0.75,3,"(44, 55)","(44, 55)",100,100,0.7,0.2
23812,0.75,3,"(44, 54)","(44, 54)",100,100,0.7,0.2
23781,0.75,3,"(44, 15)","(44, 15)",100,100,0.7,0.2
23780,0.75,3,"(44, 13)","(44, 13)",100,100,0.7,0.2
23779,0.75,3,"(44, 11)","(44, 11)",100,100,0.7,0.2
23778,0.75,3,"(44, 10)","(44, 10)",100,100,0.7,0.2
23777,0.75,3,"(44, 6)","(44, 6)",100,100,0.7,0.2
23776,0.75,3,"(44, 5)","(44, 5)",100,100,0.7,0.2
23775,0.75,3,"(44, 4)","(44, 4)",100,100,0.7,0.2
23774,0.75,3,"(44, 2)","(44, 2)",100,100,0.7,0.2
23773,0.75,3,"(44, 1)","(44, 1)",100,100,0.7,0.2
23772,0.75,3,"(44, 0)","(44, 0)",100,100,0.7,0.2
23771,0.75,3,"(43, 99)","(43, 99)",100,100,0.7,0.2
23770,0.75,3,"(43, 98)","(43, 98)",100,100,0.7,0.2
23769,0.75,3,"(43, 97)","(43, 97)",100,100,0.7,0.2
23768,0.75,3,"(43, 95)","(43, 95)",100,100,0.7,0.2
23767,0.75,3,"(43, 94)","(43, 94)",100,100,0.7,0.2
23766,0.75,3,"(43, 93)","(43, 93)",100,100,0.7,0.2
23765,0.75,3,"(43, 92)","(43, 92)",100,100,0.7,0.2
23764,0.75,3,"(43, 91)","(43, 91)",100,100,0.7,0.2
23763,0.75,3,"(43, 90)","(43, 90)",100,100,0.7,0.2
23762,0.75,3,"(43, 88)","(43, 88)",100,100,0.7,0.2
23761,0.75,3,"(43, 87)","(43, 87)",100,100,0.7,0.2
23760,0.75,3,"(43, 85)","(43, 85)",100,100,0.7,0.2
23759,0.75,3,"(43, 84)","(43, 84)",100,100,0.7,0.2
23758,0.75,3,"(43, 83)","(43, 83)",100,100,0.7,0.2
23757,0.75,3,"(43, 82)","(43, 82)",100,100,0.7,0.2
23782,0.75,3,"(44, 16)","(44, 16)",100,100,0.7,0.2
23783,0.75,3,"(44, 18)","(44, 18)",100,100,0.7,0.2
23784,0.75,3,"(44, 19)","(44, 19)",100,100,0.7,0.2
23785,0.75,3,"(44, 21)","(44, 21)",100,100,0.7,0.2
23811,0.75,3,"(44, 53)","(44, 53)",100,100,0.7,0.2
23810,0.75,3,"(44, 52)","(44, 52)",100,100,0.7,0.2
23809,0.75,3,"(44, 51)","(44, 51)",100,100,0.7,0.2
23808,0.75,3,"(44, 49)","(44, 49)",100,100,0.7,0.2
23807,0.75,3,"(44, 48)","(44, 48)",100,100,0.7,0.2
23806,0.75,3,"(44, 47)","(44, 47)",100,100,0.7,0.2
23805,0.75,3,"(44, 46)","(44, 46)",100,100,0.7,0.2
23804,0.75,3,"(44, 45)","(44, 45)",100,100,0.7,0.2
23803,0.75,3,"(44, 44)","(44, 44)",100,100,0.7,0.2
23802,0.75,3,"(44, 42)","(44, 42)",100,100,0.7,0.2
23801,0.75,3,"(44, 41)","(44, 41)",100,100,0.7,0.2
23800,0.75,3,"(44, 40)","(44, 40)",100,100,0.7,0.2
23871,0.75,3,"(45, 27)","(45, 27)",100,100,0.7,0.2
23799,0.75,3,"(44, 38)","(44, 38)",100,100,0.7,0.2
23797,0.75,3,"(44, 35)","(44, 35)",100,100,0.7,0.2
23796,0.75,3,"(44, 34)","(44, 34)",100,100,0.7,0.2
23795,0.75,3,"(44, 33)","(44, 33)",100,100,0.7,0.2
23794,0.75,3,"(44, 32)","(44, 32)",100,100,0.7,0.2
23793,0.75,3,"(44, 31)","(44, 31)",100,100,0.7,0.2
23792,0.75,3,"(44, 30)","(44, 30)",100,100,0.7,0.2
23791,0.75,3,"(44, 28)","(44, 28)",100,100,0.7,0.2
23790,0.75,3,"(44, 27)","(44, 27)",100,100,0.7,0.2
23789,0.75,3,"(44, 26)","(44, 26)",100,100,0.7,0.2
23788,0.75,3,"(44, 25)","(44, 25)",100,100,0.7,0.2
23787,0.75,3,"(44, 23)","(44, 23)",100,100,0.7,0.2
23786,0.75,3,"(44, 22)","(44, 22)",100,100,0.7,0.2
23798,0.75,3,"(44, 37)","(44, 37)",100,100,0.7,0.2
23872,0.75,3,"(45, 28)","(45, 28)",100,100,0.7,0.2
23873,0.75,3,"(45, 29)","(45, 29)",100,100,0.7,0.2
23874,0.75,3,"(45, 30)","(45, 30)",100,100,0.7,0.2
23958,0.75,3,"(46, 44)","(46, 44)",100,100,0.7,0.2
23957,0.75,3,"(46, 43)","(46, 43)",100,100,0.7,0.2
23956,0.75,3,"(46, 42)","(46, 42)",100,100,0.7,0.2
23955,0.75,3,"(46, 40)","(46, 40)",100,100,0.7,0.2
23954,0.75,3,"(46, 38)","(46, 38)",100,100,0.7,0.2
23953,0.75,3,"(46, 37)","(46, 37)",100,100,0.7,0.2
23952,0.75,3,"(46, 36)","(46, 36)",100,100,0.7,0.2
23951,0.75,3,"(46, 35)","(46, 35)",100,100,0.7,0.2
23950,0.75,3,"(46, 34)","(46, 34)",100,100,0.7,0.2
23949,0.75,3,"(46, 33)","(46, 33)",100,100,0.7,0.2
23948,0.75,3,"(46, 32)","(46, 32)",100,100,0.7,0.2
23947,0.75,3,"(46, 31)","(46, 31)",100,100,0.7,0.2
23946,0.75,3,"(46, 29)","(46, 29)",100,100,0.7,0.2
23945,0.75,3,"(46, 28)","(46, 28)",100,100,0.7,0.2
23944,0.75,3,"(46, 27)","(46, 27)",100,100,0.7,0.2
23943,0.75,3,"(46, 25)","(46, 25)",100,100,0.7,0.2
23942,0.75,3,"(46, 22)","(46, 22)",100,100,0.7,0.2
23941,0.75,3,"(46, 21)","(46, 21)",100,100,0.7,0.2
23940,0.75,3,"(46, 20)","(46, 20)",100,100,0.7,0.2
23939,0.75,3,"(46, 19)","(46, 19)",100,100,0.7,0.2
23938,0.75,3,"(46, 17)","(46, 17)",100,100,0.7,0.2
23937,0.75,3,"(46, 16)","(46, 16)",100,100,0.7,0.2
23936,0.75,3,"(46, 15)","(46, 15)",100,100,0.7,0.2
23935,0.75,3,"(46, 13)","(46, 13)",100,100,0.7,0.2
23934,0.75,3,"(46, 12)","(46, 12)",100,100,0.7,0.2
23959,0.75,3,"(46, 45)","(46, 45)",100,100,0.7,0.2
23960,0.75,3,"(46, 46)","(46, 46)",100,100,0.7,0.2
23961,0.75,3,"(46, 47)","(46, 47)",100,100,0.7,0.2
23962,0.75,3,"(46, 48)","(46, 48)",100,100,0.7,0.2
23988,0.75,3,"(46, 85)","(46, 85)",100,100,0.7,0.2
23987,0.75,3,"(46, 84)","(46, 84)",100,100,0.7,0.2
23986,0.75,3,"(46, 82)","(46, 82)",100,100,0.7,0.2
23985,0.75,3,"(46, 81)","(46, 81)",100,100,0.7,0.2
23984,0.75,3,"(46, 79)","(46, 79)",100,100,0.7,0.2
23983,0.75,3,"(46, 78)","(46, 78)",100,100,0.7,0.2
23982,0.75,3,"(46, 76)","(46, 76)",100,100,0.7,0.2
23981,0.75,3,"(46, 75)","(46, 75)",100,100,0.7,0.2
23980,0.75,3,"(46, 74)","(46, 74)",100,100,0.7,0.2
23979,0.75,3,"(46, 73)","(46, 73)",100,100,0.7,0.2
23978,0.75,3,"(46, 72)","(46, 72)",100,100,0.7,0.2
23977,0.75,3,"(46, 71)","(46, 71)",100,100,0.7,0.2
23933,0.75,3,"(46, 10)","(46, 10)",100,100,0.7,0.2
23976,0.75,3,"(46, 69)","(46, 69)",100,100,0.7,0.2
23974,0.75,3,"(46, 65)","(46, 65)",100,100,0.7,0.2
23973,0.75,3,"(46, 64)","(46, 64)",100,100,0.7,0.2
23972,0.75,3,"(46, 63)","(46, 63)",100,100,0.7,0.2
23971,0.75,3,"(46, 62)","(46, 62)",100,100,0.7,0.2
23970,0.75,3,"(46, 59)","(46, 59)",100,100,0.7,0.2
23969,0.75,3,"(46, 58)","(46, 58)",100,100,0.7,0.2
23968,0.75,3,"(46, 57)","(46, 57)",100,100,0.7,0.2
23967,0.75,3,"(46, 56)","(46, 56)",100,100,0.7,0.2
23966,0.75,3,"(46, 54)","(46, 54)",100,100,0.7,0.2
23965,0.75,3,"(46, 53)","(46, 53)",100,100,0.7,0.2
23964,0.75,3,"(46, 52)","(46, 52)",100,100,0.7,0.2
23963,0.75,3,"(46, 50)","(46, 50)",100,100,0.7,0.2
23975,0.75,3,"(46, 68)","(46, 68)",100,100,0.7,0.2
23755,0.75,3,"(43, 79)","(43, 79)",100,100,0.7,0.2
23932,0.75,3,"(46, 8)","(46, 8)",100,100,0.7,0.2
23930,0.75,3,"(46, 6)","(46, 6)",100,100,0.7,0.2
23899,0.75,3,"(45, 64)","(45, 64)",100,100,0.7,0.2
23898,0.75,3,"(45, 62)","(45, 62)",100,100,0.7,0.2
23897,0.75,3,"(45, 59)","(45, 59)",100,100,0.7,0.2
23896,0.75,3,"(45, 58)","(45, 58)",100,100,0.7,0.2
23895,0.75,3,"(45, 57)","(45, 57)",100,100,0.7,0.2
23894,0.75,3,"(45, 56)","(45, 56)",100,100,0.7,0.2
23893,0.75,3,"(45, 55)","(45, 55)",100,100,0.7,0.2
23892,0.75,3,"(45, 54)","(45, 54)",100,100,0.7,0.2
23891,0.75,3,"(45, 53)","(45, 53)",100,100,0.7,0.2
23890,0.75,3,"(45, 52)","(45, 52)",100,100,0.7,0.2
23889,0.75,3,"(45, 50)","(45, 50)",100,100,0.7,0.2
23888,0.75,3,"(45, 49)","(45, 49)",100,100,0.7,0.2
23887,0.75,3,"(45, 48)","(45, 48)",100,100,0.7,0.2
23886,0.75,3,"(45, 46)","(45, 46)",100,100,0.7,0.2
23885,0.75,3,"(45, 45)","(45, 45)",100,100,0.7,0.2
23884,0.75,3,"(45, 44)","(45, 44)",100,100,0.7,0.2
23883,0.75,3,"(45, 43)","(45, 43)",100,100,0.7,0.2
23882,0.75,3,"(45, 42)","(45, 42)",100,100,0.7,0.2
23881,0.75,3,"(45, 41)","(45, 41)",100,100,0.7,0.2
23880,0.75,3,"(45, 40)","(45, 40)",100,100,0.7,0.2
23879,0.75,3,"(45, 39)","(45, 39)",100,100,0.7,0.2
23878,0.75,3,"(45, 38)","(45, 38)",100,100,0.7,0.2
23877,0.75,3,"(45, 37)","(45, 37)",100,100,0.7,0.2
23876,0.75,3,"(45, 35)","(45, 35)",100,100,0.7,0.2
23875,0.75,3,"(45, 32)","(45, 32)",100,100,0.7,0.2
23900,0.75,3,"(45, 65)","(45, 65)",100,100,0.7,0.2
23901,0.75,3,"(45, 66)","(45, 66)",100,100,0.7,0.2
23902,0.75,3,"(45, 67)","(45, 67)",100,100,0.7,0.2
23903,0.75,3,"(45, 68)","(45, 68)",100,100,0.7,0.2
23929,0.75,3,"(46, 5)","(46, 5)",100,100,0.7,0.2
23928,0.75,3,"(46, 3)","(46, 3)",100,100,0.7,0.2
23927,0.75,3,"(46, 2)","(46, 2)",100,100,0.7,0.2
23926,0.75,3,"(46, 1)","(46, 1)",100,100,0.7,0.2
23925,0.75,3,"(46, 0)","(46, 0)",100,100,0.7,0.2
23924,0.75,3,"(45, 98)","(45, 98)",100,100,0.7,0.2
23923,0.75,3,"(45, 97)","(45, 97)",100,100,0.7,0.2
23922,0.75,3,"(45, 95)","(45, 95)",100,100,0.7,0.2
23921,0.75,3,"(45, 94)","(45, 94)",100,100,0.7,0.2
23920,0.75,3,"(45, 92)","(45, 92)",100,100,0.7,0.2
23919,0.75,3,"(45, 89)","(45, 89)",100,100,0.7,0.2
23918,0.75,3,"(45, 88)","(45, 88)",100,100,0.7,0.2
23931,0.75,3,"(46, 7)","(46, 7)",100,100,0.7,0.2
23917,0.75,3,"(45, 87)","(45, 87)",100,100,0.7,0.2
23915,0.75,3,"(45, 85)","(45, 85)",100,100,0.7,0.2
23914,0.75,3,"(45, 81)","(45, 81)",100,100,0.7,0.2
23913,0.75,3,"(45, 80)","(45, 80)",100,100,0.7,0.2
23912,0.75,3,"(45, 78)","(45, 78)",100,100,0.7,0.2
23911,0.75,3,"(45, 77)","(45, 77)",100,100,0.7,0.2
23910,0.75,3,"(45, 76)","(45, 76)",100,100,0.7,0.2
23909,0.75,3,"(45, 75)","(45, 75)",100,100,0.7,0.2
23908,0.75,3,"(45, 73)","(45, 73)",100,100,0.7,0.2
23907,0.75,3,"(45, 72)","(45, 72)",100,100,0.7,0.2
23906,0.75,3,"(45, 71)","(45, 71)",100,100,0.7,0.2
23905,0.75,3,"(45, 70)","(45, 70)",100,100,0.7,0.2
23904,0.75,3,"(45, 69)","(45, 69)",100,100,0.7,0.2
23916,0.75,3,"(45, 86)","(45, 86)",100,100,0.7,0.2
23286,0.75,3,"(37, 38)","(37, 38)",100,100,0.7,0.2
23816,0.75,3,"(44, 58)","(44, 58)",100,100,0.7,0.2
23284,0.75,3,"(37, 36)","(37, 36)",100,100,0.7,0.2
22668,0.75,3,"(29, 30)","(29, 30)",100,100,0.7,0.2
22667,0.75,3,"(29, 27)","(29, 27)",100,100,0.7,0.2
22666,0.75,3,"(29, 25)","(29, 25)",100,100,0.7,0.2
22665,0.75,3,"(29, 24)","(29, 24)",100,100,0.7,0.2
22664,0.75,3,"(29, 23)","(29, 23)",100,100,0.7,0.2
22663,0.75,3,"(29, 20)","(29, 20)",100,100,0.7,0.2
22662,0.75,3,"(29, 19)","(29, 19)",100,100,0.7,0.2
22661,0.75,3,"(29, 18)","(29, 18)",100,100,0.7,0.2
22660,0.75,3,"(29, 16)","(29, 16)",100,100,0.7,0.2
22659,0.75,3,"(29, 14)","(29, 14)",100,100,0.7,0.2
22658,0.75,3,"(29, 13)","(29, 13)",100,100,0.7,0.2
22657,0.75,3,"(29, 12)","(29, 12)",100,100,0.7,0.2
22656,0.75,3,"(29, 10)","(29, 10)",100,100,0.7,0.2
22655,0.75,3,"(29, 9)","(29, 9)",100,100,0.7,0.2
22654,0.75,3,"(29, 8)","(29, 8)",100,100,0.7,0.2
22653,0.75,3,"(29, 7)","(29, 7)",100,100,0.7,0.2
22652,0.75,3,"(29, 6)","(29, 6)",100,100,0.7,0.2
22651,0.75,3,"(29, 5)","(29, 5)",100,100,0.7,0.2
22650,0.75,3,"(29, 4)","(29, 4)",100,100,0.7,0.2
22649,0.75,3,"(29, 3)","(29, 3)",100,100,0.7,0.2
22648,0.75,3,"(29, 2)","(29, 2)",100,100,0.7,0.2
22647,0.75,3,"(29, 1)","(29, 1)",100,100,0.7,0.2
22646,0.75,3,"(29, 0)","(29, 0)",100,100,0.7,0.2
22645,0.75,3,"(28, 99)","(28, 99)",100,100,0.7,0.2
22644,0.75,3,"(28, 98)","(28, 98)",100,100,0.7,0.2
22669,0.75,3,"(29, 31)","(29, 31)",100,100,0.7,0.2
22643,0.75,3,"(28, 96)","(28, 96)",100,100,0.7,0.2
22670,0.75,3,"(29, 34)","(29, 34)",100,100,0.7,0.2
22672,0.75,3,"(29, 37)","(29, 37)",100,100,0.7,0.2
22697,0.75,3,"(29, 67)","(29, 67)",100,100,0.7,0.2
22696,0.75,3,"(29, 66)","(29, 66)",100,100,0.7,0.2
22695,0.75,3,"(29, 65)","(29, 65)",100,100,0.7,0.2
22694,0.75,3,"(29, 63)","(29, 63)",100,100,0.7,0.2
22693,0.75,3,"(29, 61)","(29, 61)",100,100,0.7,0.2
22692,0.75,3,"(29, 60)","(29, 60)",100,100,0.7,0.2
22691,0.75,3,"(29, 59)","(29, 59)",100,100,0.7,0.2
22690,0.75,3,"(29, 57)","(29, 57)",100,100,0.7,0.2
22689,0.75,3,"(29, 56)","(29, 56)",100,100,0.7,0.2
22688,0.75,3,"(29, 55)","(29, 55)",100,100,0.7,0.2
22687,0.75,3,"(29, 54)","(29, 54)",100,100,0.7,0.2
22686,0.75,3,"(29, 53)","(29, 53)",100,100,0.7,0.2
22685,0.75,3,"(29, 52)","(29, 52)",100,100,0.7,0.2
22684,0.75,3,"(29, 51)","(29, 51)",100,100,0.7,0.2
22683,0.75,3,"(29, 49)","(29, 49)",100,100,0.7,0.2
22682,0.75,3,"(29, 47)","(29, 47)",100,100,0.7,0.2
22681,0.75,3,"(29, 46)","(29, 46)",100,100,0.7,0.2
22680,0.75,3,"(29, 45)","(29, 45)",100,100,0.7,0.2
22679,0.75,3,"(29, 44)","(29, 44)",100,100,0.7,0.2
22678,0.75,3,"(29, 43)","(29, 43)",100,100,0.7,0.2
22677,0.75,3,"(29, 42)","(29, 42)",100,100,0.7,0.2
22676,0.75,3,"(29, 41)","(29, 41)",100,100,0.7,0.2
22675,0.75,3,"(29, 40)","(29, 40)",100,100,0.7,0.2
22674,0.75,3,"(29, 39)","(29, 39)",100,100,0.7,0.2
22673,0.75,3,"(29, 38)","(29, 38)",100,100,0.7,0.2
22671,0.75,3,"(29, 36)","(29, 36)",100,100,0.7,0.2
22642,0.75,3,"(28, 95)","(28, 95)",100,100,0.7,0.2
22641,0.75,3,"(28, 92)","(28, 92)",100,100,0.7,0.2
22640,0.75,3,"(28, 90)","(28, 90)",100,100,0.7,0.2
22609,0.75,3,"(28, 50)","(28, 50)",100,100,0.7,0.2
22608,0.75,3,"(28, 49)","(28, 49)",100,100,0.7,0.2
22607,0.75,3,"(28, 48)","(28, 48)",100,100,0.7,0.2
22606,0.75,3,"(28, 47)","(28, 47)",100,100,0.7,0.2
22605,0.75,3,"(28, 46)","(28, 46)",100,100,0.7,0.2
22604,0.75,3,"(28, 44)","(28, 44)",100,100,0.7,0.2
22603,0.75,3,"(28, 41)","(28, 41)",100,100,0.7,0.2
22602,0.75,3,"(28, 40)","(28, 40)",100,100,0.7,0.2
22601,0.75,3,"(28, 38)","(28, 38)",100,100,0.7,0.2
22600,0.75,3,"(28, 37)","(28, 37)",100,100,0.7,0.2
22599,0.75,3,"(28, 36)","(28, 36)",100,100,0.7,0.2
22598,0.75,3,"(28, 35)","(28, 35)",100,100,0.7,0.2
22597,0.75,3,"(28, 34)","(28, 34)",100,100,0.7,0.2
22596,0.75,3,"(28, 33)","(28, 33)",100,100,0.7,0.2
22595,0.75,3,"(28, 32)","(28, 32)",100,100,0.7,0.2
22594,0.75,3,"(28, 31)","(28, 31)",100,100,0.7,0.2
22593,0.75,3,"(28, 30)","(28, 30)",100,100,0.7,0.2
22592,0.75,3,"(28, 29)","(28, 29)",100,100,0.7,0.2
22591,0.75,3,"(28, 28)","(28, 28)",100,100,0.7,0.2
22590,0.75,3,"(28, 27)","(28, 27)",100,100,0.7,0.2
22589,0.75,3,"(28, 26)","(28, 26)",100,100,0.7,0.2
22588,0.75,3,"(28, 24)","(28, 24)",100,100,0.7,0.2
22587,0.75,3,"(28, 23)","(28, 23)",100,100,0.7,0.2
22586,0.75,3,"(28, 22)","(28, 22)",100,100,0.7,0.2
22585,0.75,3,"(28, 21)","(28, 21)",100,100,0.7,0.2
22610,0.75,3,"(28, 52)","(28, 52)",100,100,0.7,0.2
22611,0.75,3,"(28, 53)","(28, 53)",100,100,0.7,0.2
22612,0.75,3,"(28, 54)","(28, 54)",100,100,0.7,0.2
22613,0.75,3,"(28, 55)","(28, 55)",100,100,0.7,0.2
22639,0.75,3,"(28, 88)","(28, 88)",100,100,0.7,0.2
22638,0.75,3,"(28, 87)","(28, 87)",100,100,0.7,0.2
22637,0.75,3,"(28, 86)","(28, 86)",100,100,0.7,0.2
22636,0.75,3,"(28, 84)","(28, 84)",100,100,0.7,0.2
22635,0.75,3,"(28, 83)","(28, 83)",100,100,0.7,0.2
22634,0.75,3,"(28, 82)","(28, 82)",100,100,0.7,0.2
22633,0.75,3,"(28, 81)","(28, 81)",100,100,0.7,0.2
22632,0.75,3,"(28, 79)","(28, 79)",100,100,0.7,0.2
22631,0.75,3,"(28, 77)","(28, 77)",100,100,0.7,0.2
22630,0.75,3,"(28, 76)","(28, 76)",100,100,0.7,0.2
22629,0.75,3,"(28, 74)","(28, 74)",100,100,0.7,0.2
22628,0.75,3,"(28, 73)","(28, 73)",100,100,0.7,0.2
22698,0.75,3,"(29, 68)","(29, 68)",100,100,0.7,0.2
22627,0.75,3,"(28, 72)","(28, 72)",100,100,0.7,0.2
22625,0.75,3,"(28, 70)","(28, 70)",100,100,0.7,0.2
22624,0.75,3,"(28, 68)","(28, 68)",100,100,0.7,0.2
22623,0.75,3,"(28, 67)","(28, 67)",100,100,0.7,0.2
22622,0.75,3,"(28, 66)","(28, 66)",100,100,0.7,0.2
22621,0.75,3,"(28, 63)","(28, 63)",100,100,0.7,0.2
22620,0.75,3,"(28, 62)","(28, 62)",100,100,0.7,0.2
22619,0.75,3,"(28, 61)","(28, 61)",100,100,0.7,0.2
22618,0.75,3,"(28, 60)","(28, 60)",100,100,0.7,0.2
22617,0.75,3,"(28, 59)","(28, 59)",100,100,0.7,0.2
22616,0.75,3,"(28, 58)","(28, 58)",100,100,0.7,0.2
22615,0.75,3,"(28, 57)","(28, 57)",100,100,0.7,0.2
22614,0.75,3,"(28, 56)","(28, 56)",100,100,0.7,0.2
22626,0.75,3,"(28, 71)","(28, 71)",100,100,0.7,0.2
22584,0.75,3,"(28, 20)","(28, 20)",100,100,0.7,0.2
22699,0.75,3,"(29, 70)","(29, 70)",100,100,0.7,0.2
22701,0.75,3,"(29, 74)","(29, 74)",100,100,0.7,0.2
22785,0.75,3,"(30, 84)","(30, 84)",100,100,0.7,0.2
22784,0.75,3,"(30, 83)","(30, 83)",100,100,0.7,0.2
22783,0.75,3,"(30, 82)","(30, 82)",100,100,0.7,0.2
22782,0.75,3,"(30, 81)","(30, 81)",100,100,0.7,0.2
22781,0.75,3,"(30, 79)","(30, 79)",100,100,0.7,0.2
22780,0.75,3,"(30, 78)","(30, 78)",100,100,0.7,0.2
22779,0.75,3,"(30, 74)","(30, 74)",100,100,0.7,0.2
22778,0.75,3,"(30, 73)","(30, 73)",100,100,0.7,0.2
22777,0.75,3,"(30, 72)","(30, 72)",100,100,0.7,0.2
22776,0.75,3,"(30, 70)","(30, 70)",100,100,0.7,0.2
22775,0.75,3,"(30, 69)","(30, 69)",100,100,0.7,0.2
22774,0.75,3,"(30, 68)","(30, 68)",100,100,0.7,0.2
22773,0.75,3,"(30, 67)","(30, 67)",100,100,0.7,0.2
22772,0.75,3,"(30, 66)","(30, 66)",100,100,0.7,0.2
22771,0.75,3,"(30, 65)","(30, 65)",100,100,0.7,0.2
22770,0.75,3,"(30, 64)","(30, 64)",100,100,0.7,0.2
22769,0.75,3,"(30, 62)","(30, 62)",100,100,0.7,0.2
22768,0.75,3,"(30, 61)","(30, 61)",100,100,0.7,0.2
22767,0.75,3,"(30, 60)","(30, 60)",100,100,0.7,0.2
22766,0.75,3,"(30, 59)","(30, 59)",100,100,0.7,0.2
22765,0.75,3,"(30, 58)","(30, 58)",100,100,0.7,0.2
22764,0.75,3,"(30, 57)","(30, 57)",100,100,0.7,0.2
22763,0.75,3,"(30, 56)","(30, 56)",100,100,0.7,0.2
22762,0.75,3,"(30, 53)","(30, 53)",100,100,0.7,0.2
22761,0.75,3,"(30, 52)","(30, 52)",100,100,0.7,0.2
22786,0.75,3,"(30, 86)","(30, 86)",100,100,0.7,0.2
22760,0.75,3,"(30, 51)","(30, 51)",100,100,0.7,0.2
22787,0.75,3,"(30, 87)","(30, 87)",100,100,0.7,0.2
22789,0.75,3,"(30, 89)","(30, 89)",100,100,0.7,0.2
22814,0.75,3,"(31, 21)","(31, 21)",100,100,0.7,0.2
22813,0.75,3,"(31, 20)","(31, 20)",100,100,0.7,0.2
22812,0.75,3,"(31, 19)","(31, 19)",100,100,0.7,0.2
22811,0.75,3,"(31, 18)","(31, 18)",100,100,0.7,0.2
22810,0.75,3,"(31, 15)","(31, 15)",100,100,0.7,0.2
22809,0.75,3,"(31, 14)","(31, 14)",100,100,0.7,0.2
22808,0.75,3,"(31, 12)","(31, 12)",100,100,0.7,0.2
22807,0.75,3,"(31, 11)","(31, 11)",100,100,0.7,0.2
22806,0.75,3,"(31, 10)","(31, 10)",100,100,0.7,0.2
22805,0.75,3,"(31, 8)","(31, 8)",100,100,0.7,0.2
22804,0.75,3,"(31, 7)","(31, 7)",100,100,0.7,0.2
22803,0.75,3,"(31, 6)","(31, 6)",100,100,0.7,0.2
22802,0.75,3,"(31, 5)","(31, 5)",100,100,0.7,0.2
22801,0.75,3,"(31, 4)","(31, 4)",100,100,0.7,0.2
22800,0.75,3,"(31, 1)","(31, 1)",100,100,0.7,0.2
22799,0.75,3,"(30, 99)","(30, 99)",100,100,0.7,0.2
22798,0.75,3,"(30, 98)","(30, 98)",100,100,0.7,0.2
22797,0.75,3,"(30, 97)","(30, 97)",100,100,0.7,0.2
22796,0.75,3,"(30, 96)","(30, 96)",100,100,0.7,0.2
22795,0.75,3,"(30, 95)","(30, 95)",100,100,0.7,0.2
22794,0.75,3,"(30, 94)","(30, 94)",100,100,0.7,0.2
22793,0.75,3,"(30, 93)","(30, 93)",100,100,0.7,0.2
22792,0.75,3,"(30, 92)","(30, 92)",100,100,0.7,0.2
22791,0.75,3,"(30, 91)","(30, 91)",100,100,0.7,0.2
22790,0.75,3,"(30, 90)","(30, 90)",100,100,0.7,0.2
